y,default,age,balance,loan,day,duration,campaign,pdays,previous
0,0,45,295,0,23,92,1,-1,0
0,0,45,2128,0,19,149,4,-1,0
0,0,57,367,0,16,107,2,-1,0
0,0,36,1477,0,7,71,2,-1,0
0,0,30,71,0,19,122,6,-1,0
0,0,30,127,0,18,16,6,368,1
0,0,59,2921,0,3,251,1,-1,0
0,0,58,16264,0,17,215,3,-1,0
0,0,49,1672,0,17,128,3,-1,0
0,0,48,9207,0,18,445,3,-1,0
0,0,28,356,0,2,76,2,-1,0
0,0,59,133,0,9,206,1,-1,0
0,0,40,1217,1,18,155,1,-1,0
0,0,32,202,0,4,429,1,201,1
0,0,58,590,1,5,133,1,-1,0
1,0,28,442,0,19,474,3,95,3
0,0,27,808,0,15,578,1,364,1
0,0,38,427,0,6,17,3,169,2
0,0,53,431,0,11,74,1,-1,0
1,0,60,4256,0,16,239,3,761,1
0,0,33,0,1,19,275,8,-1,0
0,0,52,238,0,6,101,1,362,5
1,0,64,846,0,11,671,1,181,3
1,0,40,3,0,19,998,1,-1,0
0,0,52,693,0,12,271,1,-1,0
0,0,28,0,0,15,133,3,-1,0
0,0,49,362,0,4,84,2,-1,0
0,0,28,618,0,7,281,1,-1,0
0,0,29,2893,0,3,250,1,-1,0
1,0,87,230,0,30,144,1,-1,0
0,0,37,1287,0,14,432,1,-1,0
0,0,36,179,0,9,411,1,-1,0
0,0,35,980,0,2,428,2,336,6
1,0,33,79,0,22,249,2,335,2
0,0,60,3043,0,19,235,3,-1,0
1,0,25,808,0,18,267,2,114,2
0,0,69,745,0,9,595,1,-1,0
0,0,41,1309,0,20,28,4,-1,0
0,0,48,290,0,21,257,2,-1,0
1,0,35,1792,0,31,630,6,-1,0
0,0,30,178,0,20,747,5,-1,0
0,0,59,0,0,27,87,4,-1,0
0,0,32,537,0,29,187,3,-1,0
0,0,28,416,0,13,452,2,-1,0
0,0,60,1472,0,20,36,4,-1,0
0,0,36,3953,0,19,277,1,-1,0
0,0,32,112,0,5,118,1,-1,0
0,0,34,13204,1,20,197,2,-1,0
0,0,58,0,1,14,101,5,-1,0
1,0,53,2240,0,2,282,2,385,1
0,0,31,22546,0,14,8,6,267,4
1,0,33,0,0,17,1448,7,-1,0
0,0,46,23,0,21,344,1,-1,0
0,0,29,228,0,11,12,8,342,9
0,0,37,215,0,6,61,1,-1,0
0,0,58,23,0,20,91,6,-1,0
0,0,34,293,0,21,162,3,-1,0
0,0,34,0,1,21,339,1,-1,0
0,0,49,199,0,13,113,2,-1,0
1,0,53,459,0,5,558,1,-1,0
0,0,42,8131,0,30,69,1,-1,0
0,0,40,-378,1,13,541,1,295,6
0,0,30,395,0,21,429,1,-1,0
0,0,31,10787,0,4,135,2,-1,0
0,0,55,865,0,27,96,1,111,3
0,0,36,340,0,20,68,2,-1,0
0,0,31,1882,0,7,529,2,-1,0
0,0,26,265,0,30,650,2,-1,0
0,0,31,389,0,7,69,1,185,2
0,0,49,0,1,29,71,7,-1,0
0,0,54,384,0,12,30,7,-1,0
0,0,47,94,0,31,9,19,-1,0
0,0,61,1471,0,12,331,2,-1,0
0,0,49,937,0,12,66,1,-1,0
0,0,51,500,0,20,26,6,-1,0
0,0,53,25,0,6,266,3,-1,0
0,0,35,365,0,21,168,2,-1,0
0,0,25,34,1,4,316,1,-1,0
1,0,79,429,0,8,1006,2,-1,0
0,0,53,6839,0,19,77,1,-1,0
0,0,21,6,0,9,622,1,-1,0
0,0,33,467,0,21,494,2,-1,0
0,0,40,1876,1,20,269,1,-1,0
0,0,34,1847,0,9,543,3,321,6
0,0,52,247,0,29,268,6,-1,0
1,0,27,897,0,5,397,1,-1,0
0,0,57,4664,0,21,22,4,114,1
0,0,51,1291,0,3,51,2,-1,0
0,0,31,64,0,15,208,1,105,2
0,0,49,-471,0,20,77,3,185,7
0,0,32,1160,1,11,450,2,-1,0
0,0,28,14,0,1,201,1,-1,0
0,0,33,26,0,17,342,3,332,1
0,0,50,452,0,20,181,2,-1,0
0,0,42,382,0,13,294,1,-1,0
0,0,45,2033,0,30,123,1,186,4
0,0,34,0,0,13,172,1,-1,0
0,0,56,789,0,8,1022,1,360,2
0,0,33,142,0,14,123,1,360,3
0,0,34,645,0,19,420,1,-1,0
0,0,37,897,0,13,119,2,280,2
0,0,37,103,0,12,153,1,-1,0
0,0,35,847,0,11,85,2,-1,0
1,0,38,0,0,11,260,3,95,3
0,0,32,517,0,5,528,1,-1,0
0,0,52,1308,0,29,361,1,-1,0
0,0,49,66,1,21,59,4,-1,0
0,0,46,361,0,19,86,7,-1,0
0,1,42,66,1,6,139,1,-1,0
0,0,36,70,0,8,219,4,-1,0
0,0,32,180,0,15,45,2,-1,0
0,0,49,279,0,19,168,4,-1,0
1,0,46,4,0,30,268,1,261,5
0,0,40,1416,0,14,210,2,-1,0
0,0,36,465,0,20,160,1,-1,0
0,0,36,998,0,14,1044,2,-1,0
0,0,34,550,1,9,601,1,-1,0
0,0,46,1285,0,27,89,1,-1,0
0,0,32,4908,1,13,491,2,-1,0
0,0,32,336,0,8,139,1,-1,0
0,0,32,131,0,3,267,3,-1,0
0,0,43,348,1,15,88,3,-1,0
0,0,25,453,0,17,134,1,-1,0
0,0,55,1102,0,15,126,2,-1,0
0,0,24,926,1,15,191,1,-1,0
0,0,40,502,0,3,267,4,270,3
0,0,38,8669,0,20,5,3,150,6
0,0,48,316,0,5,560,2,-1,0
0,0,36,9324,0,30,138,8,-1,0
0,0,57,0,0,19,188,4,-1,0
0,0,45,72,1,15,262,2,352,2
1,0,33,61,0,19,836,3,-1,0
0,0,38,173,0,29,150,4,-1,0
0,1,26,-162,0,15,44,2,-1,0
0,0,30,47,1,31,11,17,-1,0
0,0,55,1983,0,19,123,1,-1,0
0,0,34,326,1,15,150,2,-1,0
0,0,60,2552,1,30,255,2,2,4
0,0,36,1283,0,18,92,5,-1,0
0,0,65,2179,0,4,112,7,-1,0
1,0,39,1047,0,6,554,1,-1,0
0,0,52,36,0,13,109,2,-1,0
1,1,55,-308,0,2,781,1,-1,0
0,0,26,1177,0,19,116,1,-1,0
0,0,40,2077,0,13,363,1,173,24
0,0,52,0,0,7,82,2,-1,0
0,0,29,1,0,18,167,3,-1,0
0,0,41,7735,0,20,220,1,190,1
0,0,30,1922,0,18,546,1,-1,0
1,0,28,153,0,23,1124,2,-1,0
0,0,26,2770,0,8,141,1,-1,0
0,0,58,139,0,27,188,1,161,2
0,0,29,21,0,14,107,4,371,3
0,0,48,178,0,17,320,4,-1,0
0,0,35,444,0,15,244,3,-1,0
0,0,26,209,0,22,319,2,-1,0
0,0,49,3096,0,16,147,2,-1,0
0,0,34,5320,0,3,114,6,467,5
0,0,32,4885,1,18,400,2,-1,0
0,0,31,0,1,18,79,3,-1,0
0,0,48,5462,0,6,29,4,-1,0
0,0,40,6767,0,20,97,2,-1,0
0,0,42,2974,0,21,187,5,-1,0
0,0,48,427,0,14,201,1,-1,0
0,0,38,8876,0,2,280,1,75,1
0,0,53,146,0,30,150,1,-1,0
0,0,59,319,0,24,129,1,-1,0
0,0,28,304,0,14,516,1,-1,0
0,0,41,389,0,16,127,2,-1,0
0,0,50,766,0,17,174,2,-1,0
0,0,31,0,0,29,82,5,-1,0
0,0,30,3107,0,3,1516,2,-1,0
0,0,59,174,0,16,204,1,-1,0
0,1,33,-305,1,9,109,1,-1,0
0,0,35,670,0,9,378,1,-1,0
0,0,30,6164,0,27,152,11,-1,0
1,0,71,2850,0,17,185,1,-1,0
0,0,30,79,0,15,317,1,-1,0
0,1,24,110,0,23,27,1,-1,0
0,0,34,5039,0,20,205,6,-1,0
0,0,34,360,0,19,46,1,182,2
0,0,52,199,0,28,978,2,189,1
0,0,33,238,1,5,45,5,-1,0
0,0,38,5092,0,17,145,6,-1,0
0,0,41,1088,0,28,138,1,-1,0
0,0,42,221,0,7,720,2,-1,0
0,0,38,889,1,18,362,1,-1,0
0,0,48,750,0,18,90,6,-1,0
0,0,34,0,1,16,214,1,-1,0
0,0,46,1291,0,14,142,3,259,17
0,0,33,1844,0,29,241,3,-1,0
0,0,40,89,1,9,148,6,-1,0
0,0,36,4280,0,19,227,6,-1,0
0,0,32,0,0,21,126,2,-1,0
0,0,33,625,0,28,410,1,-1,0
0,0,55,574,0,29,243,2,-1,0
0,0,58,320,0,30,171,2,-1,0
0,0,25,468,0,15,147,1,-1,0
0,0,47,440,0,12,91,1,-1,0
0,0,40,0,0,19,332,1,183,1
0,0,59,5706,0,25,471,2,-1,0
0,0,40,7780,0,4,364,1,355,1
0,0,30,-559,1,7,98,1,167,2
0,0,25,16874,1,15,117,2,-1,0
0,0,58,1987,0,14,185,4,-1,0
0,0,39,98,0,15,59,3,367,1
0,0,40,642,0,18,147,3,-1,0
0,0,38,526,1,23,553,2,-1,0
0,0,66,6483,0,13,275,1,-1,0
1,0,47,2306,0,6,239,4,-1,0
0,0,37,954,0,2,402,9,-1,0
0,0,36,-679,1,7,172,1,93,1
0,0,50,-1,0,19,195,2,-1,0
0,0,76,2590,0,9,68,12,-1,0
0,0,58,331,1,28,82,3,-1,0
0,0,42,4209,0,5,57,6,-1,0
1,0,58,462,0,13,495,1,93,1
0,0,28,0,0,21,479,1,-1,0
0,0,41,0,0,29,141,2,-1,0
0,0,30,151,0,19,82,4,-1,0
1,0,32,883,0,10,798,1,185,5
0,0,27,266,1,7,232,1,-1,0
0,0,48,0,0,26,60,5,-1,0
0,0,36,491,0,8,103,3,-1,0
0,0,54,3,1,8,443,1,-1,0
0,0,36,198,0,9,400,2,-1,0
0,0,52,14363,0,5,132,1,-1,0
0,0,34,0,1,18,374,16,-1,0
1,0,43,136,0,25,363,7,-1,0
0,0,32,28,0,8,111,2,-1,0
0,0,33,335,0,29,130,4,-1,0
0,0,51,174,0,29,308,3,-1,0
0,0,39,270,0,3,116,1,-1,0
0,0,44,1206,0,9,160,2,-1,0
0,0,49,198,0,13,205,3,-1,0
0,0,25,914,0,12,185,2,-1,0
0,0,39,31,0,20,61,2,181,4
0,0,54,0,0,14,159,2,106,6
0,0,32,347,0,18,213,1,264,6
0,0,36,860,0,20,294,15,-1,0
0,0,54,89,0,10,140,3,-1,0
0,0,31,0,1,28,71,1,223,9
0,0,45,0,1,8,47,7,-1,0
0,0,31,68,0,16,570,2,-1,0
0,0,45,-149,0,14,287,2,-1,0
1,0,33,2411,0,23,130,1,161,1
0,0,46,225,0,14,201,1,345,1
0,0,43,2731,0,21,11,7,-1,0
0,0,50,112,0,4,70,5,85,5
0,0,44,0,0,22,54,2,-1,0
0,0,42,3620,0,27,22,16,-1,0
0,0,26,179,0,30,103,3,-1,0
0,0,47,1544,0,6,104,1,312,1
0,0,48,199,0,18,29,2,-1,0
0,0,60,231,0,12,57,2,-1,0
0,0,27,76,0,4,236,1,-1,0
1,0,30,302,0,11,528,3,-1,0
0,0,28,189,0,31,68,2,-1,0
1,0,58,565,0,7,876,1,-1,0
0,0,37,310,0,1,76,1,-1,0
0,0,36,1746,0,26,99,1,-1,0
0,0,39,6,0,18,122,3,357,4
0,0,52,-110,1,29,141,1,-1,0
0,0,55,2749,1,29,58,2,-1,0
0,0,30,6495,0,30,78,3,-1,0
0,0,36,35,0,3,435,3,-1,0
0,0,39,-650,0,15,123,2,364,1
0,0,47,292,1,28,210,3,-1,0
0,0,42,5774,0,15,54,2,-1,0
0,0,42,2416,0,20,138,4,-1,0
0,0,58,35,0,29,336,7,-1,0
1,0,68,19317,0,4,249,1,-1,0
0,0,43,50,0,28,63,1,-1,0
0,0,44,-674,0,5,257,1,-1,0
1,0,49,3726,0,5,875,2,-1,0
0,0,57,1180,1,14,191,2,-1,0
1,0,61,6610,0,24,481,2,-1,0
0,0,36,319,0,18,120,2,-1,0
0,0,31,1545,1,13,207,1,-1,0
0,0,51,1315,0,5,303,2,-1,0
0,0,31,424,0,21,93,2,-1,0
0,0,56,151,0,3,128,1,-1,0
0,0,30,-970,1,21,194,2,-1,0
0,0,38,-762,1,30,408,2,-1,0
0,0,35,181,0,31,5,3,-1,0
0,0,31,-120,0,17,231,2,-1,0
0,0,39,1022,0,20,20,3,-1,0
0,0,50,78,0,14,218,3,161,9
0,0,39,209,0,23,36,2,-1,0
0,0,26,2469,0,16,136,8,-1,0
0,0,55,0,0,19,336,1,-1,0
0,0,43,328,1,8,192,1,-1,0
0,0,34,0,0,26,141,1,188,1
0,0,51,307,1,17,65,2,-1,0
0,0,31,1384,0,30,203,2,2,3
0,0,32,0,0,26,104,9,-1,0
0,0,53,719,0,14,230,1,-1,0
0,0,44,0,0,10,71,1,-1,0
0,0,38,6704,0,21,205,2,-1,0
0,0,47,4543,0,14,162,1,-1,0
0,0,36,0,0,27,145,2,-1,0
0,0,30,149,0,3,220,2,-1,0
0,0,46,-1400,0,6,309,3,355,4
0,0,33,-118,1,27,421,3,-1,0
1,0,43,2160,0,8,261,1,98,1
0,0,38,3452,0,13,132,2,-1,0
0,0,27,842,0,30,273,1,91,1
1,0,38,3576,0,25,349,2,183,1
0,0,41,1666,0,9,291,3,-1,0
0,0,29,0,0,28,83,6,-1,0
0,0,39,0,0,20,793,2,-1,0
0,0,42,1628,0,5,119,1,195,8
0,0,47,51,1,16,312,1,-1,0
0,1,30,447,0,14,103,6,-1,0
0,0,34,396,0,16,101,3,-1,0
0,0,45,4994,0,20,48,1,-1,0
0,0,43,3215,0,21,228,3,-1,0
0,0,59,2814,0,20,81,3,-1,0
0,0,50,0,0,7,152,2,-1,0
0,0,39,293,0,23,160,3,-1,0
0,0,36,474,0,27,59,1,-1,0
0,0,44,16178,0,21,297,1,-1,0
0,0,36,0,0,22,147,2,-1,0
0,0,27,88,0,4,143,1,-1,0
0,0,29,308,0,28,75,1,-1,0
0,0,70,1164,0,14,338,3,185,2
0,0,44,13893,0,11,29,2,-1,0
0,0,55,0,0,14,159,2,-1,0
0,0,36,-435,0,2,85,8,-1,0
0,0,28,389,0,11,15,7,-1,0
0,0,50,356,0,8,198,2,358,5
0,0,49,2718,0,19,114,2,-1,0
0,0,71,261,0,12,1117,2,-1,0
0,0,31,757,0,3,343,2,-1,0
0,0,45,16,0,31,59,2,-1,0
0,0,42,-422,0,9,31,1,-1,0
0,0,45,248,0,16,212,2,-1,0
0,0,47,145,0,7,157,6,-1,0
0,0,60,598,1,8,96,1,-1,0
0,0,35,949,0,27,245,2,-1,0
0,0,31,614,0,11,72,4,-1,0
0,0,33,1209,0,16,700,1,-1,0
0,0,50,202,0,15,107,1,148,4
0,0,51,1840,0,18,312,3,-1,0
0,0,34,114,1,4,153,1,309,3
0,0,56,-229,1,23,55,10,-1,0
0,0,29,182,0,13,38,3,-1,0
0,0,31,401,0,14,96,3,-1,0
0,0,44,759,0,23,397,1,-1,0
0,0,55,4194,1,30,208,3,-1,0
0,0,35,0,0,28,122,3,-1,0
0,0,36,629,1,29,109,1,246,1
0,0,54,153,1,26,74,1,-1,0
0,0,32,553,0,22,72,1,-1,0
0,0,36,1057,0,5,383,2,-1,0
0,0,60,78,0,12,113,3,-1,0
0,0,32,-28,1,4,400,1,-1,0
0,0,57,929,0,19,387,8,-1,0
0,0,34,428,0,18,59,2,-1,0
0,0,27,268,0,13,528,1,358,2
1,0,52,83,0,26,1223,6,-1,0
0,0,45,998,0,30,38,2,-1,0
0,0,58,2223,0,4,1139,2,114,1
0,0,39,6,0,19,286,2,-1,0
0,0,48,312,1,3,369,2,-1,0
0,0,36,0,0,13,333,5,-1,0
0,0,31,691,0,8,198,1,-1,0
0,0,41,771,0,26,106,8,-1,0
0,0,30,192,0,22,423,1,-1,0
0,0,57,0,0,12,116,4,-1,0
1,0,29,1070,0,19,30,1,357,1
1,0,29,84,0,13,1101,2,-1,0
0,0,30,2,0,16,102,1,85,1
0,0,44,1242,0,6,384,6,-1,0
0,0,33,5969,0,4,156,2,127,8
0,0,56,3337,0,17,99,3,-1,0
1,0,26,1347,0,18,280,6,92,5
0,0,52,64,0,29,20,2,-1,0
0,0,32,249,0,2,258,1,-1,0
0,0,36,0,0,29,85,6,-1,0
0,0,26,128,0,4,355,1,-1,0
0,0,37,196,0,5,66,3,-1,0
0,0,34,351,0,18,467,1,-1,0
0,0,26,5533,0,7,582,2,283,4
1,0,32,38,0,15,744,1,-1,0
0,1,30,35,0,30,185,4,-1,0
0,0,27,235,0,12,13,5,-1,0
0,0,42,30,0,4,98,1,266,3
0,0,33,92,0,9,127,1,-1,0
0,0,37,67,0,3,45,2,-1,0
0,0,45,4022,0,29,244,3,-1,0
1,0,36,3057,0,16,2769,4,-1,0
0,0,39,0,0,12,561,4,369,3
0,0,33,349,0,22,182,1,-1,0
0,0,47,2322,0,22,618,1,-1,0
0,0,49,167,1,6,198,3,-1,0
0,0,46,558,0,19,126,6,-1,0
0,0,31,-230,1,16,715,1,-1,0
0,0,43,4094,0,21,63,1,-1,0
1,1,30,239,0,21,412,1,-1,0
0,0,43,497,0,13,66,1,363,22
0,0,42,179,0,17,96,1,-1,0
1,0,30,305,0,30,633,1,85,2
0,0,33,-67,0,5,364,1,-1,0
0,0,41,4539,0,30,298,3,-1,0
0,0,29,770,0,17,341,1,-1,0
0,0,38,-673,0,26,364,1,-1,0
0,0,29,858,0,12,234,7,330,1
1,0,80,0,0,23,639,1,189,1
0,0,38,5244,0,8,310,4,-1,0
0,0,36,117,0,2,123,4,-1,0
0,0,38,846,0,2,253,1,-1,0
0,1,44,0,0,11,96,2,-1,0
1,0,31,1331,0,30,297,1,86,3
0,0,31,31,1,26,501,2,-1,0
0,0,57,179,0,15,67,1,368,2
0,0,37,543,0,21,281,1,-1,0
0,0,50,253,1,5,475,2,-1,0
0,0,60,71188,0,6,205,1,-1,0
0,0,51,5108,0,8,272,1,102,8
0,0,48,1738,0,15,349,1,-1,0
0,0,42,-97,0,3,216,4,271,5
0,0,36,199,0,9,183,1,-1,0
0,0,43,489,0,8,130,1,172,2
0,0,31,355,1,4,61,6,-1,0
0,0,49,-97,0,6,92,2,-1,0
0,0,35,473,1,5,37,2,-1,0
0,0,44,6649,0,19,354,2,-1,0
0,0,34,263,0,4,203,1,78,8
0,0,46,781,0,13,152,1,-1,0
0,0,49,1032,0,2,41,5,-1,0
0,0,32,119,0,4,20,5,-1,0
0,0,35,434,0,11,277,1,271,2
0,0,51,2967,0,17,83,2,-1,0
0,0,57,-331,0,6,531,1,-1,0
0,0,59,1585,0,28,91,5,-1,0
0,0,40,4384,0,5,315,1,-1,0
0,0,49,588,0,28,70,9,-1,0
0,0,51,3180,0,9,384,1,-1,0
0,1,35,0,1,4,105,3,-1,0
0,0,29,-76,0,27,305,2,-1,0
1,0,32,152,0,25,158,2,-1,0
0,0,37,1040,0,13,199,1,173,2
0,0,49,-384,0,27,25,1,-1,0
0,0,45,473,0,27,147,1,-1,0
0,0,34,475,0,29,538,8,-1,0
0,0,53,0,0,22,77,9,-1,0
0,0,42,149,0,20,94,2,-1,0
1,0,43,3285,0,13,1721,2,-1,0
0,0,52,424,0,19,143,1,154,3
0,0,34,79,1,20,104,1,-1,0
1,0,34,674,0,7,587,2,-1,0
1,0,27,0,0,22,1608,13,-1,0
0,0,43,58,0,9,48,4,-1,0
0,0,41,532,0,9,74,1,-1,0
0,0,72,4130,0,12,427,1,-1,0
0,0,35,422,0,14,73,1,-1,0
0,0,41,437,0,3,14,21,-1,0
1,0,36,-308,0,12,725,1,-1,0
0,0,51,30,0,14,333,2,-1,0
0,0,37,137,0,13,244,6,-1,0
1,0,42,-247,1,21,519,1,166,1
0,0,26,321,0,22,242,7,-1,0
0,0,23,250,0,18,222,1,-1,0
0,0,50,-470,0,19,130,2,160,1
0,0,37,140,1,7,490,1,-1,0
0,0,35,2793,0,20,258,2,-1,0
0,0,37,410,0,29,337,2,-1,0
0,0,79,2628,0,8,220,7,450,2
0,0,39,116,0,24,79,2,94,2
0,0,47,0,0,9,250,1,-1,0
0,0,44,878,0,2,130,1,-1,0
1,0,36,2944,0,18,882,8,-1,0
0,0,33,3975,1,17,515,1,150,1
0,0,42,96,0,5,238,3,340,2
0,0,35,2288,0,28,32,2,-1,0
0,0,31,472,0,13,907,2,-1,0
0,0,58,65,0,27,162,1,-1,0
0,0,46,0,0,7,70,2,-1,0
0,0,41,400,0,4,99,6,-1,0
0,0,58,7495,0,13,325,1,-1,0
0,0,33,137,1,18,305,12,-1,0
0,0,31,24,0,19,631,1,-1,0
1,0,55,3450,0,10,169,1,183,1
0,0,38,311,0,28,61,2,-1,0
0,0,55,139,0,22,256,2,-1,0
0,0,47,0,0,11,58,3,-1,0
0,0,51,492,0,20,142,3,-1,0
0,0,46,334,0,4,36,6,90,2
1,0,61,997,0,10,106,1,-1,0
0,0,47,440,0,21,71,4,-1,0
0,0,34,47,0,25,132,6,-1,0
0,0,34,1298,0,20,120,1,-1,0
0,0,41,3355,0,14,181,2,500,1
0,0,36,-11,0,5,152,2,-1,0
0,0,26,396,0,28,302,1,-1,0
1,0,35,8,0,23,93,3,-1,0
0,0,36,1409,0,17,235,2,-1,0
1,0,26,170,0,15,129,1,-1,0
0,0,58,2769,0,11,94,2,-1,0
0,0,50,2320,0,7,310,1,-1,0
0,0,61,76,0,15,195,7,-1,0
0,0,28,2034,0,21,196,1,-1,0
0,0,49,3018,0,15,93,1,-1,0
1,0,74,921,0,17,394,2,-1,0
0,0,53,483,0,3,288,3,-1,0
0,0,46,390,0,31,208,2,-1,0
1,0,47,0,0,27,508,1,-1,0
0,0,42,92,0,30,86,2,-1,0
0,0,56,22196,0,21,189,1,-1,0
0,0,42,2,0,29,249,2,-1,0
0,0,49,249,0,21,450,1,-1,0
0,0,43,3274,0,22,680,1,95,1
0,0,39,5731,0,20,175,2,-1,0
1,0,66,206,0,9,479,1,-1,0
0,0,30,2325,0,5,270,3,241,4
0,0,38,0,0,24,164,1,-1,0
0,0,31,1664,0,20,158,1,182,1
0,0,32,3333,0,8,50,4,-1,0
0,0,48,7020,0,6,80,2,-1,0
0,0,34,37,0,6,45,1,-1,0
0,0,28,28,0,29,220,2,-1,0
0,0,40,1670,0,18,161,2,-1,0
0,0,36,134,0,20,98,1,-1,0
0,0,52,603,1,9,79,1,-1,0
0,0,46,276,1,6,157,2,-1,0
0,0,25,2157,0,21,339,1,-1,0
0,0,52,161,0,13,274,2,-1,0
0,0,40,3658,0,14,977,1,-1,0
0,1,26,-402,1,12,127,2,-1,0
0,0,26,3342,0,4,329,4,-1,0
0,0,35,1732,0,21,1441,3,-1,0
0,0,40,263,0,6,231,1,-1,0
0,0,31,623,0,13,96,2,349,5
0,0,32,3540,0,18,213,1,178,1
1,0,33,95,0,30,335,1,-1,0
1,0,53,765,0,14,959,3,174,7
1,0,46,-824,0,7,429,3,-1,0
0,0,28,5549,0,28,383,6,-1,0
0,0,31,191,0,2,40,1,-1,0
0,0,44,420,0,7,110,2,-1,0
0,0,35,0,0,7,326,1,-1,0
0,0,50,2706,0,28,179,3,-1,0
0,1,32,4,1,25,132,8,-1,0
0,0,51,423,1,16,95,1,-1,0
0,0,51,-892,1,14,248,2,-1,0
0,0,31,-120,0,3,100,3,201,2
0,0,41,-365,0,28,226,10,-1,0
0,0,57,27069,1,20,174,3,-1,0
0,0,34,8038,0,20,29,3,152,1
0,0,47,-938,0,28,176,2,-1,0
0,0,47,1139,0,11,106,2,-1,0
0,0,36,189,0,19,136,1,120,1
1,0,29,19,0,5,110,2,64,2
0,0,39,3663,0,11,230,3,-1,0
0,0,53,0,0,12,140,7,-1,0
0,1,47,-614,0,26,118,2,-1,0
0,0,51,2323,1,18,151,10,-1,0
0,0,48,425,0,9,693,2,-1,0
0,0,32,5122,0,13,31,1,-1,0
0,0,36,608,0,26,125,2,-1,0
1,0,50,341,1,20,670,4,340,2
1,0,39,607,0,12,454,2,364,3
0,0,31,1495,1,23,159,3,-1,0
0,0,49,381,0,5,504,2,-1,0
0,0,33,385,0,27,29,28,-1,0
0,0,26,1274,0,1,190,1,84,1
0,0,27,362,0,14,332,2,-1,0
0,0,51,377,0,3,143,4,272,1
0,0,26,802,0,30,77,1,2,2
0,0,45,194,0,31,517,4,-1,0
1,0,54,-315,1,10,2029,1,-1,0
0,0,49,1843,0,25,269,1,-1,0
0,0,47,-9,0,14,457,2,-1,0
0,0,42,83,1,7,184,1,-1,0
0,0,50,433,0,18,47,4,-1,0
0,0,37,-107,0,28,158,2,-1,0
0,0,54,4503,0,21,168,3,-1,0
0,0,40,51,0,11,50,1,-1,0
0,0,50,961,1,14,757,4,-1,0
0,0,57,49,1,25,93,4,-1,0
0,0,33,3470,0,11,285,2,-1,0
0,0,49,-147,0,20,390,1,-1,0
0,0,35,0,0,18,146,2,-1,0
0,0,28,0,0,28,386,1,-1,0
0,0,58,172,0,19,145,7,-1,0
0,0,31,-407,1,7,230,1,-1,0
0,0,36,649,0,16,237,2,91,1
0,0,49,1040,0,8,474,2,-1,0
0,0,30,142,0,20,350,4,-1,0
0,0,29,209,0,28,487,7,-1,0
0,0,50,3304,0,5,1009,2,-1,0
1,0,26,294,0,5,87,1,91,2
0,0,27,4848,1,23,82,3,-1,0
0,0,32,1670,0,18,183,1,-1,0
0,0,62,367,0,2,139,5,-1,0
0,0,34,13683,0,3,115,3,-1,0
0,0,25,1420,0,8,124,2,-1,0
0,0,34,340,0,3,633,28,-1,0
1,0,44,1679,0,20,718,1,-1,0
0,0,38,1198,0,2,63,1,-1,0
0,0,57,169,0,14,180,1,106,2
0,0,36,506,0,25,47,1,120,1
0,0,41,1249,0,9,391,1,-1,0
0,0,36,678,1,4,85,3,-1,0
0,0,27,212,0,15,373,1,-1,0
0,0,37,23,0,20,289,2,-1,0
1,0,47,4402,0,10,805,1,190,1
1,0,31,459,0,7,623,1,293,1
0,0,39,4722,0,17,483,1,-1,0
0,0,35,1555,0,9,26,2,-1,0
0,0,40,61,0,7,112,3,-1,0
0,0,38,0,0,17,213,2,-1,0
0,0,31,3706,0,20,129,1,-1,0
1,0,36,1177,0,15,330,1,311,4
0,0,53,2096,0,9,104,1,-1,0
0,0,59,748,0,29,184,1,-1,0
0,0,29,3357,0,21,120,3,-1,0
0,0,30,3809,0,3,159,4,-1,0
0,0,52,395,0,15,391,3,-1,0
0,0,55,1011,0,12,112,2,-1,0
0,0,56,420,0,9,76,1,-1,0
0,0,32,76,0,21,189,2,-1,0
0,0,24,0,0,28,94,1,-1,0
0,0,51,844,0,29,184,3,-1,0
0,0,36,1318,0,7,100,2,-1,0
0,0,36,167,0,28,57,1,-1,0
1,0,42,2187,0,17,525,3,-1,0
0,0,49,14440,0,21,60,1,-1,0
0,0,48,2294,0,26,251,11,-1,0
0,0,36,80,0,30,251,3,-1,0
0,0,48,2537,0,26,219,6,-1,0
1,0,30,569,0,27,976,12,-1,0
0,1,27,0,1,8,46,1,-1,0
0,0,38,0,0,18,185,3,-1,0
1,1,36,12,0,12,587,2,-1,0
0,0,45,49,0,29,65,2,-1,0
0,0,44,460,0,17,491,1,-1,0
0,0,42,613,0,11,432,2,-1,0
0,0,37,7944,0,21,102,1,-1,0
0,0,48,1143,0,17,264,1,317,1
0,0,57,-464,0,4,75,1,190,6
0,0,44,1989,1,20,106,2,-1,0
0,0,48,17,1,17,81,1,-1,0
0,0,56,-1,0,27,89,23,-1,0
0,0,37,1698,0,6,95,2,-1,0
0,0,47,5306,0,15,322,1,-1,0
0,0,54,0,0,14,94,5,145,3
1,0,51,1679,0,12,417,1,365,9
1,0,47,3676,0,18,567,1,95,3
1,0,25,-242,1,18,600,4,332,4
0,0,39,471,0,15,5,1,-1,0
0,0,40,8902,0,14,464,5,-1,0
0,0,38,1704,0,1,222,1,-1,0
1,0,34,3050,0,13,469,1,-1,0
0,0,53,2581,0,15,99,1,-1,0
0,0,32,162,0,14,297,2,-1,0
0,0,35,243,0,20,41,3,-1,0
