Loan Status,Term,Current Loan Amount,Annual Income
1,1,499004,1743174
1,1,499004,1743174
1,1,709852,2777876
1,1,397254,1312311
1,1,643566,1860081
1,1,601018,1492678
1,1,379346,963585
1,1,307978,892905
1,1,388366,1024841
1,1,562980,1361388
1,1,266860,1440390
1,1,573606,1726321
1,1,562980,1361388
1,1,755766,2610790
1,1,281402,699941
1,1,786104,2715594
1,1,627154,2089145
1,1,624250,2560668
1,1,404734,1209977
1,1,736318,2890470
1,1,528836,2569104
1,1,763070,2074952
1,1,401434,1142964
1,1,219846,379734
1,1,354838,633403
1,1,393096,1125142
1,1,237402,3222495
1,1,759770,2905841
1,1,273042,1037514
1,1,648384,1946132
1,1,364232,1220066
1,1,555390,1304654
1,1,397254,1312311
1,1,505252,975555
1,1,608080,1789420
1,1,661980,1524560
1,1,526636,1516048
1,1,260414,1949134
1,1,288398,754756
1,1,472472,6807035
1,1,340340,1723338
1,1,615252,1745910
1,1,547316,1028850
1,1,594660,3233553
1,1,354838,633403
1,1,376728,956935
1,1,442156,1527448
1,1,530332,1240434
1,1,447524,927599
1,1,437206,1847845
1,1,260480,693652
1,1,778558,2497417
1,1,265232,1240814
1,1,265232,1240814
1,1,366278,1016063
1,1,285054,1827211
1,1,329802,2373575
1,1,766854,4730525
1,1,391688,845690
1,1,539880,1958292
1,1,449284,1122235
1,1,601282,2021505
1,1,389026,1866560
1,1,532950,1171616
1,1,654192,2207211
1,1,487916,902975
1,1,709852,2777876
1,1,498014,979279
1,1,553520,4320182
1,1,766854,4730525
1,1,573606,1726321
1,1,452122,3253845
1,1,413534,1127802
1,1,199540,742805
1,1,667194,1565372
1,1,602206,3006541
1,1,257796,1049579
1,1,437932,1928899
1,1,553520,4320182
1,1,258808,1124990
1,1,517132,1674774
1,1,341352,751108
1,1,555170,1150716
1,1,329384,738644
1,1,341352,751108
1,1,555170,1150716
1,1,332222,860738
1,1,534380,1499936
1,1,261140,1334427
1,1,771540,1770534
1,1,778712,2593994
1,1,372614,1017165
1,1,591734,1162572
1,1,412060,1390097
1,1,596508,1547398
1,1,446336,1445520
1,1,236126,926915
1,1,445742,6779010
1,1,431904,1119024
1,1,778712,2593994
1,1,505208,994251
1,1,560956,2751694
1,1,666138,2109437
1,1,325380,936700
1,1,461208,1327739
1,1,766546,1824551
1,1,329406,1137948
1,1,349052,1884040
1,1,419034,970026
1,1,518276,1305528
1,1,548042,1454887
1,1,513590,927694
1,1,572330,1383732
1,1,526592,1678023
1,1,527296,1046425
1,1,586498,1108612
1,1,416988,1273741
1,1,304546,845424
1,1,430298,815518
1,1,726308,1707739
1,1,772090,3066885
1,1,228866,1083323
1,1,356686,1674983
1,1,777634,2340952
1,1,442332,1528056
1,1,434940,1596437
1,1,674388,1310354
1,1,472406,971375
1,1,558448,1780775
1,1,285054,1471474
1,1,420882,1135896
1,1,370150,916104
1,1,257818,927770
1,1,775940,3063408
1,1,437976,1513008
1,1,269808,2038890
1,1,332222,860738
1,1,430298,815518
1,1,472406,971375
1,1,433268,3012203
1,1,547316,2457897
1,1,329978,1139886
1,1,268378,1023720
1,1,285054,1471474
1,1,463628,1830384
1,1,610280,1712926
1,1,495924,1127118
1,1,578952,1002820
1,1,576180,1132020
1,1,269808,2038890
1,1,304590,1691019
1,1,775940,3063408
1,1,555786,2975932
1,1,763840,2261760
1,1,596772,1158791
1,1,420882,1135896
1,1,439428,1298669
1,1,663916,1246495
1,1,288464,977284
1,1,536866,1390952
1,1,535612,2315150
1,1,767932,2842305
1,1,644292,1752769
1,1,432916,972097
1,1,400796,2772917
1,1,343486,1464653
1,1,317658,952565
1,1,350988,1117542
1,1,261140,1334427
1,1,257906,1410275
1,1,674784,4856400
1,1,560956,2751694
1,1,596508,1547398
1,1,401038,1308416
1,1,462704,6945412
1,1,216502,2019377
1,1,325380,936700
1,1,558294,2118899
1,1,533126,949335
1,1,644688,2412696
1,1,441408,1372370
1,1,270094,952508
1,1,220528,761824
1,1,258588,1116630
1,1,431508,931665
1,1,649440,1271328
1,1,312048,977113
1,1,429044,1018989
1,1,608278,1050643
1,1,533126,949335
1,1,627396,1770667
1,1,748814,2079873
1,1,763774,1356923
1,1,550594,967480
1,1,433268,3012203
1,1,475530,1302526
1,1,356290,1000046
1,1,356686,1674983
1,1,431508,931665
1,1,445588,1183339
1,1,666204,1687143
1,1,329406,1137948
1,1,270094,952508
1,1,572330,1383732
1,1,365178,790780
1,1,543466,1501912
1,1,386078,2585976
1,1,445588,1183339
1,1,437976,1513008
1,1,627396,1770667
1,1,518914,1747810
1,1,434192,1367487
1,1,548042,1454887
1,1,663762,2904454
1,1,412060,1390097
1,1,313940,997937
1,1,431904,1119024
1,1,674784,4856400
1,1,349228,1884990
1,1,527296,1046425
1,1,446996,868604
1,1,411400,1340773
1,1,220396,1027843
1,1,596772,1158791
1,1,412434,856026
1,1,349052,1884040
1,1,610280,1712926
1,1,273922,1595943
1,1,438944,1516352
1,1,363682,1196544
1,1,450098,1486294
1,1,558580,1408641
1,1,340604,1719063
1,1,763774,1356923
1,1,220528,761824
1,1,234014,1539760
1,1,771320,1617755
1,1,365178,790780
1,1,606760,1310050
1,1,434940,1596437
1,1,446996,868604
1,1,234014,1539760
1,1,663762,2904454
1,1,765226,4248495
1,1,330330,665665
1,1,543466,1501912
1,1,755832,1967621
1,1,771320,1617755
1,1,304546,845424
1,1,558382,1722312
1,1,340604,1719063
1,1,763840,2261760
1,1,268378,1023720
1,1,288266,1149006
1,0,125796,1261068
1,0,150458,1330513
1,0,395846,3228708
1,0,247786,1361787
1,0,445456,2885340
1,0,268664,1102171
1,0,216502,1028394
1,0,202686,567720
1,0,336666,1783302
1,0,465234,2334226
1,0,216942,1704965
1,0,444884,1959508
1,0,433114,1155390
1,0,150326,723292
1,0,168630,1006696
1,0,218570,943825
1,0,330000,1216000
1,0,326216,845177
1,0,124344,1412897
1,0,333586,656070
1,0,553916,1530792
1,0,626538,7729960
1,0,434016,1124496
1,0,440132,3649102
1,0,354420,832200
1,0,87450,641991
1,0,214720,1984208
1,0,391072,1062974
1,0,316514,2989802
1,0,110022,1710171
1,0,495462,972515
1,0,216194,2053843
1,0,463716,3165666
1,0,447392,2414900
1,0,438504,1173991
1,0,335654,966245
1,0,381106,2539103
1,0,124344,1412897
1,0,438812,1675059
1,0,230978,569943
1,0,755524,3169276
1,0,549736,2848575
1,0,165374,1190122
1,0,223564,1003998
1,0,326502,789545
1,0,762608,2897918
1,0,363066,1444285
1,0,463474,1420972
1,0,770858,3461800
1,0,220088,1011123
1,0,267586,957391
1,0,258588,651377
1,0,267740,1156188
1,0,355124,681530
1,0,267036,1061416
1,0,79662,1012738
1,0,213862,563844
1,0,365794,879415
1,0,488642,1438680
1,0,570812,1030826
1,0,277838,907877
1,0,187154,780292
1,0,543180,1645647
1,0,471658,2300501
1,0,151558,1351831
1,0,222376,845025
1,0,357038,2967838
1,0,175868,911354
1,0,345708,1270530
1,0,781484,1831904
1,0,549230,2030150
1,0,260282,1597292
1,0,324698,1215126
1,0,357984,772920
1,0,172084,1300341
1,0,153670,606727
1,0,559812,1821150
1,0,333586,656070
1,0,351714,2377850
1,0,157784,1059858
1,0,441584,1334788
1,0,242242,2662660
1,0,359964,3400145
1,0,775016,2390447
1,0,445720,3098767
1,0,326898,2070354
1,0,178310,1539912
1,0,316734,1743136
1,0,224884,718599
1,0,459646,1512248
1,0,457248,1579565
1,0,262416,1106864
1,0,122188,1224873
1,0,66374,3381506
1,0,174834,1566588
1,0,172634,894577
1,0,305536,904704
1,0,630234,1739773
1,0,496056,1752579
1,0,517704,2198281
1,0,756536,2498158
1,0,182116,472302
1,0,222112,1438680
1,0,379742,2261760
1,0,172634,894577
1,0,602272,1727594
1,0,398860,1779730
1,0,226688,847134
1,0,670758,2027528
1,0,392898,1260327
1,0,198792,1049180
1,0,355124,681530
1,0,439340,1233157
1,0,377300,1437540
1,0,356356,1731204
1,0,396330,972420
1,0,367906,726256
1,0,334994,1338208
1,0,120208,622858
1,0,357984,772920
1,0,491216,2892465
1,0,396198,1188089
1,0,239778,1515421
1,0,314402,1357607
1,0,474122,1726074
1,0,334730,1186474
1,0,646140,1674090
1,0,71038,1035443
1,0,210892,538992
1,0,306460,2268600
1,0,435600,2257200
1,0,283404,1129626
1,0,150150,1482000
1,0,173778,481973
1,0,214104,664544
1,0,475772,1344744
1,0,262394,929100
1,0,103928,1121874
1,0,165044,560671
1,0,223212,1175929
1,0,362054,1383390
1,0,263230,1060922
1,0,176682,514995
1,0,318032,1144446
1,0,415514,1495224
1,0,187594,2288626
1,0,198110,593655
1,0,346236,1794094
1,0,323576,1155029
1,0,359458,1358196
1,0,125576,890777
1,0,204182,867445
1,0,442332,3533639
1,0,542476,2529869
1,0,467368,1177639
1,0,523028,1656287
1,0,219274,1893730
1,0,322652,1448959
1,0,215644,767296
1,0,202686,567720
1,0,132858,1185657
1,0,154792,2291628
1,0,333938,1086306
1,0,436480,1187424
1,0,206074,1030370
1,0,297902,1827002
1,0,206074,1030370
1,0,133628,1096433
1,0,377300,1437540
1,0,475926,986442
1,0,255684,836608
1,0,430628,892582
1,0,150326,723292
1,0,474122,1726074
1,0,435732,2050917
1,0,313852,1161660
1,0,217360,1291658
1,0,260370,665931
1,0,216194,2053843
1,0,439340,1233157
1,0,649374,2430233
1,0,323444,895774
1,0,450120,1069035
1,0,101354,622402
1,0,491304,1022200
1,0,267388,1327777
1,0,524634,1261315
1,0,247984,1791168
1,0,367906,726256
1,0,649374,2430233
1,0,537284,1933440
1,0,265210,839838
1,0,185680,1127346
1,0,110330,952755
1,0,775016,2103585
1,0,775016,2141832
1,0,537020,2349901
1,0,333080,2588864
1,0,147356,1139658
1,0,374066,929670
1,0,152394,1128030
1,0,193534,1603828
1,0,357984,1835685
1,0,334730,1186474
1,0,200376,692208
1,0,440924,1485116
1,0,305228,1061948
1,0,435600,2257200
1,0,292116,1815659
1,0,433972,2473648
1,0,358578,1877466
1,0,745624,1788755
1,0,327822,1509968
1,0,318450,1168272
1,0,756382,1941021
1,0,420288,809818
1,0,208582,753369
1,0,234300,1059953
1,0,56342,1557240
1,0,402688,2608358
1,0,465234,1817635
1,0,385418,855950
1,0,395890,1614525
1,0,441584,1334788
1,0,670758,2027528
1,0,542410,3372804
1,0,175978,911905
1,0,284526,1341172
1,0,439076,1706409
1,0,459646,1512248
1,0,729124,3396535
1,0,223080,1308169
1,0,742038,1437977
1,0,291456,1394125
1,0,560736,1336574
1,0,329186,1231922
1,0,134794,1164054
1,0,188386,1743174
1,0,86724,580469
1,0,780406,3369897
1,0,351714,837235
1,0,157410,699124
1,0,404404,2522364
1,0,58058,835601
1,0,223432,1061302
1,0,135388,860624
1,0,130438,844911
1,0,89936,483151
1,0,328548,1466857
1,0,453860,1399920
1,0,86328,372818
1,0,201674,735433
1,0,213532,768360
1,0,417758,1558684
1,0,396330,1108555
1,0,151514,467305
1,0,268136,771932
1,0,153824,1328404
1,0,164428,710011
1,0,78628,1086344
1,0,654324,1789477
1,0,164428,710011
1,0,532004,2680216
1,0,109186,478648
1,0,400510,1869524
1,0,433752,2060322
1,0,215820,745560
1,0,337326,971090
1,0,129624,727662
1,0,557766,1282500
1,0,176528,1029078
1,0,404162,1551312
1,0,103048,834309
1,0,131252,1114616
1,0,368830,817399
1,0,141592,714856
1,0,80454,1437692
1,0,431112,1396215
1,0,210276,602224
1,0,611248,1414037
1,0,118602,893950
1,0,398706,1119822
1,0,246180,631427
1,0,157410,728327
1,0,473220,1556936
1,0,618222,2459816
1,0,261514,1129284
1,0,69190,752932
1,0,308528,675773
1,0,131252,1114616
1,0,271458,859446
1,0,186164,468730
1,0,114180,459553
1,0,592350,1504648
1,0,345840,1306725
1,0,86724,580469
1,0,300938,888288
1,0,118250,1418312
1,0,521444,1876440
1,0,87032,2067219
1,0,775852,1843760
1,0,515438,2225736
1,0,55946,1314097
1,0,167530,483892
1,0,247588,583167
1,0,394768,1515288
1,0,263582,948480
1,0,603196,2418624
1,0,222772,769576
1,0,469678,1591592
1,0,134134,611610
1,0,180356,1499290
1,0,213576,807025
1,0,223696,1207450
1,0,377740,959500
1,0,255134,632263
1,0,328548,1466857
1,0,323928,2611056
1,0,269478,1117086
1,0,654324,1789477
1,0,106942,825455
1,0,309936,1070707
1,0,151844,1545555
1,0,205898,598994
1,0,98428,2833470
1,0,141460,714267
1,0,596222,1612093
1,0,110946,747308
1,0,210760,1687447
1,0,223058,577923
1,0,377740,959500
1,0,168476,776036
1,0,156244,524761
1,0,787864,1866313
1,0,251020,751526
1,0,173008,560310
1,0,168476,776036
1,0,499554,2176412
1,0,216436,1214993
1,0,202906,973560
1,0,176066,797392
1,0,259908,1402922
1,0,117326,579063
1,0,174460,470877
1,0,325424,562077
1,0,201674,735433
1,0,108372,1123014
1,0,133738,577467
1,0,77946,2403975
1,0,113278,1272867
1,0,154440,666862
1,0,522830,1222897
1,0,449086,1387570
1,0,368192,911316
1,0,184646,1044164
1,0,787864,1866313
1,0,199408,933337
1,0,133738,577467
1,0,396396,1312311
1,0,237468,1284210
1,0,291588,701081
1,0,66132,495045
1,0,162514,578170
1,0,153472,744116
1,0,162514,578170
1,0,429484,964383
1,0,259600,1401212
1,0,237578,682670
1,0,400994,1635349
1,0,152482,1258712
1,0,213642,917738
1,0,303468,2312604
1,0,268620,974358
1,0,161436,1258712
1,0,75724,549670
1,0,133408,768056
1,0,204160,1143648
1,0,203258,1066850
1,0,213532,768360
1,0,337040,1494160
1,0,780406,3369897
1,0,343266,1574948
1,0,89936,483151
1,0,178134,480757
1,0,80454,1437692
1,0,611248,1414037
1,0,327008,564813
1,0,355520,1525605
1,0,130284,853632
1,0,270402,2895828
1,0,212784,1052847
1,0,107800,821731
1,0,366850,1751895
1,0,109758,947815
1,0,101200,582711
1,0,200376,1345960
1,0,218988,529549
1,0,217712,1410180
1,0,518188,1379856
1,0,370964,810388
1,0,388674,2237820
1,0,87318,942590
1,0,153692,635227
1,0,156332,1275071
1,0,187880,1431992
1,0,298408,524818
1,0,754688,1899430
1,0,240900,580602
1,0,178816,1640840
1,0,761376,2348400
1,0,315612,1026817
1,0,357082,822377
1,0,173426,748904
1,0,156332,1275071
1,0,87318,942590
1,0,203258,1066850
1,0,432344,1168709
1,0,348260,1263272
1,0,759924,4031496
1,0,54736,756276
1,0,187638,713754
1,0,118888,466735
1,0,263582,948480
1,0,199804,1380445
1,0,220792,724603
1,0,314138,1647148
1,0,109384,1001357
1,0,129382,418456
1,0,174636,942685
1,0,526372,2910496
1,0,223696,1207450
1,0,144716,1494616
1,0,219780,1708290
1,0,76780,378898
1,0,218988,529549
1,0,285362,705242
1,0,121770,1911970
1,0,197208,756960
1,0,129602,1902926
1,0,351054,3126545
1,0,113476,468749
1,0,772926,11443320
1,0,178134,480757
1,0,157168,775580
1,0,206184,1159247
1,0,334290,1154820
1,0,481250,2267004
1,0,520542,1251435
1,0,139414,526794
1,0,393096,963110
1,0,422180,1521216
1,0,397672,2251424
1,0,155320,596201
1,0,121440,1506396
1,0,219692,1707606
1,0,438548,1420896
1,0,648648,2334150
1,0,268598,889200
1,0,441672,1062252
1,0,432564,1793182
1,0,190894,896591
1,0,266112,2901528
1,0,182094,1123356
1,0,611402,1353940
1,0,65516,848768
1,0,541838,1062537
1,0,189926,1827933
1,0,335742,1817084
1,0,439824,2450012
1,0,314358,808697
1,0,156574,917548
1,0,432036,970121
1,0,150282,871397
1,0,86218,1731128
1,0,258566,1004872
1,0,200970,1257211
1,0,219120,1513920
1,0,155804,1057236
1,0,122738,1388862
1,0,257686,927295
1,0,559746,1740267
1,0,129404,1325877
1,0,325182,2209263
1,0,225148,1497238
1,0,222376,702905
1,0,327338,961153
1,0,405658,1147068
1,0,304172,1000749
1,0,260194,1498112
1,0,766238,2930579
1,0,771628,4188778
1,0,232408,746852
1,0,450230,1159266
1,0,352308,1939748
1,0,269676,834575
1,0,195998,1598698
1,0,449328,1823867
1,0,268664,792794
1,0,481976,946010
1,0,369820,1183586
1,0,176176,836741
1,0,433444,1310183
1,0,272514,730930
1,0,473792,1301937
1,0,359700,1456217
1,0,270864,1556328
1,0,191950,682328
1,0,463628,2669310
1,0,259534,915268
1,0,631026,1654406
1,0,561110,1163028
1,0,203742,831459
1,0,547580,2269968
1,0,754600,2513700
1,0,325028,1534478
1,0,130108,2247168
1,0,267872,1002516
1,0,272514,730930
1,0,349932,1416602
1,0,238502,1144332
1,0,342936,1098732
1,0,289058,878560
1,0,265144,2862255
1,0,384406,2260392
1,0,486904,2178996
1,0,438856,1054633
1,0,257532,665342
1,0,335918,3017048
1,0,167772,2028516
1,0,129250,539562
1,0,240768,1632765
1,0,60082,1174504
1,0,257532,665342
1,0,441540,1881266
1,0,107360,927105
1,0,267806,1869543
1,0,80410,842859
1,0,212718,780786
1,0,223564,965390
1,0,217228,975555
1,0,264814,1429427
1,0,180136,972325
1,0,493526,1453082
1,0,266926,11688705
1,0,261646,960374
1,0,322124,1159152
1,0,555940,1920520
1,0,754600,2513700
1,0,223564,965390
1,0,79640,764180
1,0,345796,1866560
1,0,519552,997139
1,0,139524,1205018
1,0,611402,1353940
1,0,333432,1631796
1,0,172414,840218
1,0,221804,1149348
1,0,576664,1650378
1,0,469392,2093667
1,0,65516,848768
1,0,238942,1407045
1,0,481976,946010
1,0,543906,1465546
1,0,178970,618279
1,0,784938,1936860
1,0,284262,1053170
1,0,108042,1119708
1,0,263780,1006202
1,0,181280,745560
1,0,376882,4800825
1,0,438856,1054633
1,0,158642,1462107
1,0,397540,1373339
1,0,674388,1456065
1,0,648648,2334150
1,0,306438,1795804
1,0,139590,1075704
1,0,175428,1514984
1,0,321882,2159046
1,0,176352,1873343
1,0,172194,1208324
1,0,328020,999077
1,0,45298,558828
1,0,358380,1257363
1,0,433444,1310183
1,0,542740,1256375
1,0,180136,972325
1,0,139524,1205018
1,0,759462,3635498
1,0,417164,1005043
1,0,69564,1127688
1,0,217228,975555
1,0,604164,2325676
1,0,330836,853138
1,0,43054,327085
1,0,220638,762204
1,0,612546,2172764
1,0,141746,616930
1,0,321882,2159046
1,0,417714,2348647
1,0,174548,621794
1,0,285912,1443563
1,0,447436,1159266
1,0,353760,688237
1,0,235400,1279992
1,0,172568,1873001
1,0,536668,2973994
1,0,282832,2630474
1,0,79640,764180
1,0,141746,616930
1,0,544170,4323678
1,0,181808,747688
1,0,358204,828723
1,0,240768,1632765
1,0,523666,2261304
1,0,237248,717155
1,0,457886,3041197
1,0,463628,2669310
1,0,133584,1019084
1,0,393382,1766658
1,0,432080,1529956
1,0,155980,817912
1,0,466862,2591942
1,0,331144,1388938
1,0,480524,1287250
1,0,169422,1377405
1,0,333938,3845220
1,0,384406,2260392
1,0,559966,5803170
1,0,327866,1132590
1,0,439516,1499347
1,0,351428,1751040
1,0,247346,845082
1,0,126236,1012301
1,0,265012,1717638
1,0,133166,1150032
1,0,54164,1683837
1,0,492800,1837851
1,0,199738,575016
1,0,206052,1631207
1,0,765006,3775300
1,0,775632,2583734
1,0,549670,5696580
1,0,321640,1292475
1,0,437404,1095502
1,0,46002,1040725
1,0,558250,1446375
1,0,354002,2925278
1,0,191334,481745
1,0,434940,2340705
1,0,247346,845082
1,0,417164,1005043
1,0,485980,1945942
1,0,378246,1183833
1,0,199738,575016
1,0,443960,1432391
1,0,774246,2838543
1,0,560516,1374897
1,0,522610,1067515
1,0,344652,1139620
1,0,311872,4040274
1,0,271590,1768539
1,0,431992,1007323
1,0,146762,1689898
1,0,487058,860396
1,0,427768,841757
1,0,433400,2245800
1,0,109450,1730938
1,0,156618,695134
1,0,538670,2422975
1,0,355916,1959508
1,0,258566,893228
1,0,225324,642181
1,0,375826,1145586
1,0,73986,883272
1,0,269258,2131591
1,0,132374,2324498
1,0,225214,1264279
1,0,330836,1390477
1,0,267850,944585
1,0,410894,1587545
1,0,299728,991553
1,0,198616,1905890
1,0,175846,2183043
1,0,445148,1153338
1,0,427350,2191346
1,0,109450,1730938
1,0,487058,860396
1,0,353760,969076
1,0,78122,1002516
1,0,237952,1569343
1,0,97944,630819
1,0,137522,499871
1,0,241340,1126662
1,0,342386,1772339
1,0,385264,760532
1,0,267850,944585
1,0,192588,1469593
1,0,216788,636576
1,0,177936,1040307
1,0,218702,1481810
1,0,262900,1419015
1,0,558580,1083646
1,0,436348,1356638
1,0,780626,2022531
1,0,755304,2516018
1,0,179762,582198
1,0,267190,2057605
1,0,235620,1884230
1,0,497992,1191015
1,0,224928,893570
1,0,534908,1732401
1,0,534072,1441397
1,0,180268,544882
1,0,778624,1729152
1,0,437272,1982631
1,0,343618,945934
1,0,261580,809476
1,0,613470,2889900
1,0,510686,1782770
1,0,403172,1310943
1,0,263472,1488650
1,0,765798,2703852
1,0,322740,2601480
1,0,333630,2305080
1,0,177958,730018
1,0,156398,733267
1,0,433488,1591098
1,0,316690,1181135
1,0,207218,2889349
1,0,262284,1085394
1,0,280192,1833785
1,0,221034,859028
