churn,months,totcalls,totmou,d0alband
0,21,3821,8765,1
0,21,2011,3808,1
1,19,3281,7300,1
1,21,2947,6077,1
0,25,4742,20843,1
0,21,3320,7859,1
1,25,2948,6407,1
1,19,5001,12731,1
1,21,7347,24376,1
0,21,6945,14169,1
0,23,1057,1790,1
0,23,1857,3871,1
1,25,344,701,0
1,23,1650,4969,0
1,19,6294,24618,0
0,21,1841,3529,0
1,23,631,1816,1
1,25,3474,5800,0
1,23,4074,13865,1
0,23,4422,14734,0
1,25,415,1401,1
0,25,753,1977,1
0,21,1087,3708,1
1,19,2560,4610,1
1,25,5746,13099,0
0,25,4585,11847,1
1,23,3762,7101,1
0,21,2992,4766,1
0,21,7675,19551,0
0,19,751,2361,1
0,23,3722,7543,1
0,21,5137,9077,1
0,23,1575,1022,1
1,19,1943,5052,1
1,19,1223,3571,1
1,19,2167,5942,1
0,21,1656,3676,1
0,23,680,1615,0
1,21,472,1955,1
0,21,3247,9909,1
1,21,3679,15724,0
0,23,538,4297,1
1,19,1232,3710,0
0,21,943,3086,1
0,19,5852,10606,1
0,19,1018,3252,1
1,19,278,510,0
1,19,55,108,1
1,23,2748,5728,1
1,23,1229,4761,1
1,21,507,2549,1
1,21,2290,5095,1
1,21,2752,6111,1
0,23,6839,15964,1
1,19,2630,9001,1
1,19,2949,7975,1
0,19,432,756,0
0,21,1303,2617,1
1,19,1859,5767,1
0,19,702,2492,0
1,19,2262,5418,0
0,21,511,1164,0
1,23,1277,3044,1
1,19,1053,3367,1
0,25,2036,2719,0
1,25,529,1077,1
0,19,232,497,0
1,21,1644,2404,0
0,19,1485,3025,1
1,21,1212,2400,1
1,23,3917,14727,1
1,19,412,1983,0
0,19,788,4323,0
1,23,3671,10060,1
1,21,4899,14542,1
0,19,1815,8711,1
0,21,1116,2348,1
1,25,6836,14843,1
1,25,375,1125,1
1,23,1382,3627,1
1,23,2258,6325,1
1,25,142,564,1
0,21,9969,32530,0
0,21,5420,9933,1
0,21,2193,4146,1
1,19,988,2296,1
1,19,3749,7144,1
0,25,2178,5633,1
0,23,1942,5301,1
1,23,867,3084,0
0,19,2404,7109,0
0,19,882,1910,1
1,23,5466,16661,0
0,21,5280,13497,1
0,19,1238,3772,1
1,25,5605,15133,1
1,19,3174,5870,1
1,21,1114,3027,1
0,21,2274,7169,1
0,25,1511,5225,1
1,19,2354,4562,1
1,21,1967,5859,1
1,21,764,4102,0
0,25,3309,6338,1
1,19,2966,7139,0
1,21,5931,10314,0
1,25,2139,8527,0
0,19,1838,6579,1
1,21,1835,3822,1
1,25,817,1676,0
0,23,2237,6799,0
0,19,1677,3062,1
0,23,51,132,1
1,23,3199,9134,1
1,23,2323,8765,1
1,23,8946,17592,1
0,21,2498,5206,1
1,19,802,4000,1
0,19,5756,9192,0
1,19,4010,11936,0
1,19,1389,3122,0
1,19,2676,9089,1
0,25,5582,9844,1
1,19,7053,13914,1
1,23,3908,5684,0
1,23,3698,11344,1
0,19,1137,3423,0
1,25,1660,3595,1
0,25,3190,6690,0
0,23,3611,5451,0
0,25,2026,3552,0
0,21,4370,11313,1
1,25,1763,4284,1
1,23,7331,17171,1
0,21,720,1446,1
1,19,3107,13368,1
1,21,3317,6111,0
1,21,678,2100,0
1,21,6729,14475,1
0,19,5256,15092,1
1,23,1608,4887,1
1,19,762,1634,0
0,19,9596,15787,1
0,23,3998,22823,0
0,21,643,3577,1
0,19,3040,7958,0
1,23,5363,23082,1
1,23,1544,5138,1
0,19,2842,5165,0
0,25,5085,9641,1
0,19,3055,6540,0
0,21,2666,5270,1
0,19,1798,5925,0
1,21,447,866,1
1,21,3763,7883,1
0,23,832,1368,1
1,25,991,2389,0
1,25,3382,8652,1
0,19,2059,5103,1
0,23,5564,14058,1
0,23,414,981,0
0,21,2831,8285,1
0,23,1383,4609,1
1,23,1753,3232,0
0,25,4476,8118,1
0,19,993,3967,0
0,19,9490,17268,1
0,19,5718,16079,0
0,25,5593,19255,1
1,19,2176,6434,1
0,25,6277,15311,1
0,25,4509,8439,0
0,19,1398,3584,1
1,19,1858,5466,1
0,23,4179,8030,1
0,21,750,1849,0
1,25,1282,4756,1
1,23,389,1125,1
1,19,1122,2085,1
1,23,2687,11925,1
0,19,2577,6576,1
0,25,8360,27376,1
1,19,3313,6700,0
0,23,12630,33084,1
0,25,1854,5008,1
1,21,3655,12253,1
0,21,8117,14866,1
1,25,745,4275,0
0,21,3611,6419,0
1,23,127,168,0
0,21,1096,2422,1
1,21,704,1569,1
1,19,858,4672,1
0,19,6661,11125,1
0,23,5418,8651,1
0,23,1365,4559,1
1,23,3273,8923,1
1,23,1337,2637,0
1,19,6366,16357,0
0,25,4839,17110,1
1,23,1695,5022,1
1,23,2236,3417,1
1,23,1297,2271,1
1,19,10595,29318,1
0,19,4272,6941,1
0,21,2943,5419,0
1,25,9541,23797,1
0,23,1013,2262,1
0,19,2403,7399,1
0,21,1531,4520,1
1,23,2974,4929,0
0,19,2424,4650,1
0,19,1962,4191,1
1,23,889,2661,1
0,25,3977,8052,1
1,19,670,1372,1
1,19,1088,3939,1
1,23,3701,8750,1
1,25,1484,6282,1
0,21,224,473,1
1,19,4976,15862,1
0,19,5237,15684,0
1,23,3454,8576,1
1,25,1102,2221,1
0,23,2333,5186,0
1,23,3220,6935,0
1,21,3810,7432,0
0,19,1182,3229,1
0,19,1232,3292,1
1,23,3274,9052,1
1,21,6159,16989,1
1,21,6874,11395,1
1,25,1027,2304,1
1,21,3447,10177,0
1,23,9081,27727,0
0,25,3379,7812,1
1,21,903,3857,1
1,21,2814,9343,1
0,19,783,3892,0
0,19,1670,3525,1
0,23,3039,5876,1
1,19,1046,1516,0
1,25,3918,7157,0
1,21,2860,5310,0
1,21,3282,7782,1
0,25,7974,28507,1
1,19,3413,8042,1
1,21,278,567,1
0,21,654,1905,1
0,19,1867,2632,1
1,25,1967,4839,1
0,25,6737,18004,1
0,21,830,3222,1
1,23,7202,26090,1
1,25,1248,2736,1
1,23,3015,11207,1
1,19,906,3987,1
0,19,917,3696,1
1,19,1524,5142,1
0,19,152,274,1
1,21,547,1077,1
1,21,235,378,0
0,25,3757,9147,0
1,19,871,2415,1
0,19,1780,4231,1
1,19,3033,7293,0
1,21,2400,8547,1
1,19,716,3092,1
0,21,1373,9340,1
1,21,283,443,0
1,21,3787,6420,1
1,19,862,2940,1
1,25,4219,12395,1
1,23,5359,24242,1
1,25,16326,34048,1
1,21,3075,4933,0
0,21,1661,3849,1
1,23,208,416,0
0,19,501,2903,1
0,19,1551,4873,1
0,25,1054,3026,0
0,19,979,2440,1
1,23,6531,17529,1
0,21,2220,5373,1
0,21,2180,6370,1
0,23,826,3831,1
0,21,1084,2115,1
0,19,2496,7913,1
1,25,365,1289,0
1,21,1751,2998,1
0,21,2582,8823,0
1,23,2539,6884,1
0,19,1543,4117,1
1,19,2699,4257,1
1,21,2456,4804,1
0,21,5260,15785,0
0,23,3417,7244,1
0,19,2173,2960,1
0,25,4276,12922,1
1,19,1036,4678,0
1,19,764,1829,1
0,21,2984,7800,1
1,21,319,1064,1
1,19,5556,14127,1
0,21,8062,22704,1
0,25,1430,5564,1
0,21,1590,4324,1
1,19,1494,3438,1
0,25,2679,11042,1
0,21,713,2084,1
1,19,1132,2340,1
0,23,1917,4483,1
1,21,1893,5177,1
1,19,5487,9082,1
0,19,3361,8791,1
1,21,740,2213,0
1,21,2413,5629,1
0,23,181,1025,1
1,25,5936,17077,1
1,25,6252,17245,1
1,21,2918,5597,1
1,21,2674,5472,1
1,23,3056,7186,0
1,21,3511,9099,1
1,19,1886,3555,1
0,25,1495,2972,1
1,25,2187,7731,0
0,19,261,762,0
1,23,1917,7083,1
0,25,410,1326,1
1,25,3273,6811,1
0,25,3389,8151,1
0,21,938,2456,1
0,23,1585,4002,1
1,25,2030,2936,1
1,23,5247,11387,0
1,21,1016,2317,0
1,21,3410,8517,1
1,19,629,1812,1
1,25,3778,5990,0
1,25,1320,4259,1
0,25,2507,5898,0
0,19,4546,9815,1
1,21,6825,13505,1
0,25,3964,12525,1
1,23,1308,6821,1
0,21,380,713,1
1,21,1074,4021,1
1,25,494,714,0
1,25,4258,7692,1
0,23,4580,10818,1
0,23,3339,8881,1
1,23,5090,10571,0
0,21,638,2491,1
1,19,691,1855,0
0,21,1153,4311,1
1,19,3453,9160,0
1,21,343,679,1
0,25,1933,4712,1
1,25,8172,15003,1
1,19,15670,38354,1
1,21,2748,8118,1
1,21,7191,18786,1
1,23,6273,12990,0
1,21,1199,2609,1
1,19,1712,4056,0
0,23,1966,3775,1
0,25,4327,17773,1
0,19,684,3892,0
1,19,1982,7456,1
1,23,3736,9696,1
0,19,287,641,1
0,21,2282,6611,1
1,19,3652,8711,0
0,19,2025,4966,1
1,19,1421,3924,1
0,25,810,1662,1
1,23,4280,13877,1
1,23,4367,8579,1
0,21,1101,2305,1
0,19,3539,7328,1
0,19,1080,2610,1
1,19,2219,3725,1
1,25,5965,16385,1
1,25,3068,13846,1
0,23,1481,5305,0
1,21,2197,6292,0
0,19,5917,14100,0
1,19,3911,9485,0
1,19,306,1573,1
1,21,8719,13484,1
1,25,4831,12349,0
0,21,5213,13382,1
1,19,4868,9517,1
0,19,1040,2983,0
1,21,5684,10890,1
1,19,2290,4455,1
1,23,4733,10348,1
0,19,469,1806,1
0,21,959,2954,0
0,23,2558,7408,1
1,19,770,2056,1
0,25,398,1152,1
1,23,583,1431,1
1,21,5194,10847,1
0,25,5277,12180,1
1,25,3240,6492,1
0,21,6527,19115,1
1,21,4066,7097,1
0,19,5571,13688,1
1,21,3202,7254,1
1,23,1885,7265,0
0,25,5237,16808,1
1,19,2530,7696,0
0,19,3746,8916,1
0,19,2808,4204,1
0,21,1131,2230,0
0,21,2051,7838,0
1,21,347,650,0
1,23,1456,4426,1
1,25,3320,5900,1
1,19,3963,6066,1
0,21,1869,4058,0
0,19,861,1851,0
0,23,44274,58533,1
0,23,4422,8134,0
0,19,1551,3152,1
0,25,2284,4847,0
1,21,1227,3623,0
0,19,997,3753,1
0,23,4730,9309,1
1,21,911,2434,0
0,19,1287,3132,1
1,21,1212,2524,1
0,25,6370,10336,1
1,25,2739,5282,1
0,21,4107,10063,1
0,19,4912,16496,1
1,23,1051,2324,0
0,19,492,1061,0
1,21,2667,8677,1
1,21,1383,2169,1
1,23,5010,12586,0
0,21,1689,2937,1
1,21,2684,6575,0
1,21,3116,9950,1
0,25,5503,14299,1
1,23,5176,16813,1
0,23,612,1320,1
1,19,1476,2447,0
0,25,14286,20268,0
0,25,3090,9563,1
1,19,7196,24137,0
1,23,6981,22597,1
1,23,7099,12344,0
0,25,1330,4574,1
1,21,2084,4929,1
1,21,23422,38877,1
1,19,1704,7522,1
1,19,4300,11404,1
0,23,1908,6331,1
1,23,1155,4982,1
0,19,1608,5260,1
1,23,269,535,0
1,21,1491,2535,1
1,19,1380,4398,1
1,19,2540,6708,1
0,21,6953,17171,1
0,21,5511,9415,0
1,21,1351,3438,0
1,21,9283,32078,1
0,19,781,2404,0
1,21,3108,11276,0
1,21,3676,7028,1
0,21,2599,8149,1
0,25,5645,18532,1
0,19,1226,2437,0
0,25,4329,14633,0
0,25,4474,8545,1
1,19,1898,4723,1
0,19,3783,12550,1
1,21,3044,20706,1
1,23,5208,14515,1
0,21,2527,5579,1
0,23,1666,3702,0
0,25,3010,10192,0
1,25,5006,19191,1
1,19,1926,3433,1
0,19,427,1635,1
0,19,1414,2514,0
0,25,7022,24269,1
0,21,741,1685,1
0,21,961,3057,1
0,19,2606,11270,1
0,19,184,359,0
0,25,4520,8104,1
0,25,820,3716,1
0,25,16215,63768,1
1,25,3102,6544,1
0,25,2548,4785,1
1,21,4550,10622,1
0,23,689,1937,0
1,25,2973,6059,0
0,21,2178,4638,1
0,21,14694,21160,0
1,19,4153,7742,0
1,21,426,855,0
1,19,3376,14056,1
1,25,9631,18782,0
0,19,2173,7759,1
0,25,9634,17343,0
1,25,914,5907,1
1,23,1649,3092,0
1,25,3757,11425,0
0,19,3327,11327,1
0,19,3192,8416,1
1,21,1441,3427,1
1,23,19,69,1
1,23,3338,5186,1
0,19,840,2467,0
1,21,5749,15005,1
1,23,2343,4723,1
1,21,628,1565,0
0,21,1382,2690,0
0,25,5122,23584,1
1,21,22,27,0
0,25,10318,28883,1
1,23,1474,3263,1
0,25,4402,7522,1
1,19,944,3025,0
0,19,10615,16810,1
0,23,790,1913,1
0,25,8005,20567,1
1,23,1751,6267,1
1,23,5470,15286,1
0,19,964,1853,0
0,19,4256,15207,1
0,23,1936,5246,1
0,21,2692,3973,1
1,25,1364,1877,0
0,23,5260,14867,1
1,23,2009,4221,0
0,23,1569,5179,1
1,19,6095,10994,1
0,21,2321,5490,1
1,19,1152,2564,1
1,23,430,997,0
0,23,2636,6539,1
0,23,5768,14159,1
0,25,4917,12185,1
1,23,1045,2007,1
0,19,1945,3943,0
0,19,78,124,1
1,21,1760,6252,1
1,21,6081,17359,1
1,25,1852,5694,1
1,23,4283,14274,1
1,19,872,2378,1
1,23,888,2786,0
0,21,110,840,0
0,21,5176,14690,1
1,23,631,1663,0
0,21,3168,7481,1
0,21,3284,8473,1
0,25,2394,4625,1
1,23,6311,11811,0
0,19,330,490,1
0,19,901,4299,1
0,19,507,1015,1
1,19,187,357,1
1,21,2788,5603,1
0,19,1915,3557,1
0,19,4398,15941,0
0,23,4770,8963,1
0,21,2605,7750,1
0,25,2218,9117,1
1,23,4880,13640,1
1,19,1650,3683,1
0,25,5744,8171,0
0,21,1782,4325,1
1,23,2399,4845,1
0,19,1738,4760,1
0,25,2148,6746,1
1,19,743,2517,0
0,21,7018,14329,1
0,21,957,1653,0
1,19,3552,9992,1
1,19,3286,6214,1
1,19,1511,3538,1
0,19,1348,4280,1
0,21,7522,22150,1
0,21,5395,12815,1
1,21,6869,16157,0
1,25,3840,7072,0
0,25,3461,7890,1
1,21,2983,10224,1
0,19,841,2339,1
0,19,692,4531,1
0,19,979,4747,1
1,21,1562,2886,1
1,25,1645,11167,1
0,23,472,4791,0
1,19,2645,4868,1
0,21,627,4257,1
1,23,4015,8780,1
0,25,4099,9020,1
0,25,2965,12987,1
1,19,1983,5500,0
0,21,5710,17456,1
0,21,2360,4109,1
0,19,1586,3492,1
0,25,10690,23284,1
0,23,4339,10032,1
0,21,886,1789,0
0,19,1369,3757,0
1,19,1078,4733,1
1,19,4555,13334,1
0,21,282,746,1
1,19,1812,5805,0
1,25,1629,3468,1
1,19,1517,2897,1
1,25,4668,14633,0
0,25,1533,2375,1
1,25,1209,4649,1
0,21,3988,14055,1
0,23,21279,45115,1
1,19,1498,3618,1
1,25,3687,12093,1
1,23,1680,4945,1
0,21,350,1108,0
1,23,721,1737,0
0,25,2677,6350,1
1,25,19763,37733,0
0,19,3612,6838,1
1,19,7943,16517,1
1,25,2057,3265,1
1,23,1184,2764,0
0,21,279,2627,1
1,19,723,1907,0
0,25,3519,6833,1
0,23,3850,9313,0
0,25,1199,2217,1
0,19,822,1788,0
0,19,2504,5891,1
0,19,3336,5213,1
1,23,529,2274,0
0,25,17180,31389,1
1,21,2502,6025,1
1,19,1683,4237,0
0,19,8243,28721,1
0,25,3228,7374,1
0,19,2452,4861,0
0,23,4699,17993,1
0,19,2107,4260,1
0,23,975,2795,0
1,23,1696,3758,1
0,25,1309,4976,1
0,19,228,476,0
0,23,41244,54796,1
0,19,803,2008,1
1,25,9325,18844,0
1,23,87,161,1
0,21,2608,8417,1
0,19,1695,3547,1
0,25,1799,7085,0
1,25,5915,13888,1
0,23,7168,14922,1
1,25,939,3814,0
0,19,1623,6638,1
0,19,737,1614,1
0,19,744,3289,0
0,21,5458,13471,1
0,23,6149,16920,1
1,19,5153,7697,0
1,23,3134,6682,1
0,23,2895,8910,0
0,19,3294,8812,1
1,19,2348,4191,1
0,25,1734,3286,0
1,23,5356,14189,0
0,21,3071,7558,1
0,21,2308,4208,1
1,21,2299,4591,0
0,21,1534,5122,1
0,25,592,1901,1
1,25,8589,15400,0
0,23,3857,13986,1
0,19,2836,9852,1
0,19,5800,13872,1
0,19,10111,14663,1
0,21,2380,4292,1
1,19,1479,2938,0
0,19,1916,4745,1
1,19,3513,9219,0
1,25,6653,12868,1
0,25,2437,5978,1
1,19,2941,7470,0
0,23,1155,2569,1
0,19,14007,29425,1
1,21,609,3071,1
0,23,1055,5810,1
1,25,3216,8354,0
0,19,7532,22788,1
1,23,467,1732,0
0,25,4759,12547,1
0,23,4470,12733,1
0,21,1699,4120,0
1,23,139,205,1
1,19,1994,6029,1
1,19,1590,3569,1
1,23,2895,5294,1
0,25,559,1159,1
0,21,2396,5300,1
0,21,3539,11128,0
0,19,4713,11118,1
1,19,7126,17167,1
1,19,4532,9515,1
1,25,3098,4639,1
1,23,1086,2999,0
0,21,618,2039,0
1,25,5472,20067,0
0,21,1252,4236,1
0,23,4491,9861,1
0,25,6133,11980,0
1,23,2892,4993,1
0,23,258,389,1
0,21,3516,9522,1
0,19,1020,1504,0
1,21,1727,4403,0
0,19,758,3225,1
1,25,7186,18763,1
0,23,2521,5398,0
0,19,3667,10307,1
1,25,3918,7737,1
0,19,6485,8613,1
0,23,398,1212,1
0,21,285,515,0
0,25,849,2272,0
1,19,3222,6551,1
0,19,1872,4236,1
0,19,314,3385,1
0,19,49,174,0
0,19,1222,3699,1
0,19,1453,4450,0
0,19,1410,4291,0
1,25,1379,5584,1
1,23,2828,7275,0
0,23,7647,16975,0
0,23,4513,10577,1
0,23,3562,8195,0
0,21,1244,2272,1
0,19,5294,10430,1
0,21,2282,7533,1
0,25,7897,20202,1
0,19,3453,5783,1
0,21,2485,5634,1
1,23,3234,6895,1
0,19,589,1158,1
0,21,5563,12465,0
1,21,2478,6259,1
1,25,9024,21188,1
0,21,2904,8215,1
1,23,2760,5666,0
0,23,1768,3848,0
0,25,2533,6388,1
0,21,1543,3575,1
1,23,2477,6462,1
0,25,3205,8135,1
0,21,2999,8331,1
0,25,3505,10403,1
0,21,1398,4394,1
0,21,1440,3170,0
1,19,1144,2263,1
1,25,6296,16802,1
1,19,8007,23449,1
1,19,1074,2060,1
1,19,2147,4397,1
1,25,7146,15127,1
1,19,839,2187,1
1,19,2411,7362,1
1,19,2108,4830,1
0,25,10670,14512,0
0,19,160,362,1
0,25,4137,10673,1
1,19,2424,5443,1
0,23,1896,3576,0
0,25,9197,12189,1
0,21,1652,5341,1
1,23,2156,4370,1
1,23,2138,3971,1
0,19,2467,4935,0
0,25,5183,23747,1
0,21,1849,7173,1
0,21,7635,17908,1
1,23,5456,17128,1
0,19,542,794,1
1,23,2275,5270,1
1,21,3495,6980,1
1,23,895,2229,1
0,21,2313,4457,1
1,23,5497,8787,1
0,23,1695,3724,1
0,25,5621,11720,0
0,25,285,741,1
0,19,2801,4849,1
1,19,3475,10751,1
0,23,1404,3044,0
0,21,8644,25308,1
1,19,2168,5533,1
0,25,1980,4812,1
0,23,5115,17981,1
1,21,1756,6192,0
0,25,2907,6499,1
0,21,4973,8926,1
1,23,969,2261,1
0,21,606,1966,1
0,19,3047,5052,1
0,21,6926,12401,1
1,21,3224,7219,0
0,21,4530,12709,1
0,25,2529,6805,1
1,23,452,1110,1
1,19,8463,15676,1
1,19,1110,2730,1
0,25,565,1245,0
0,21,3880,10702,1
1,19,196,388,0
0,23,3752,6932,1
0,19,5064,7609,1
1,19,1236,2465,0
0,19,2087,3742,1
0,25,6039,16018,1
0,25,3530,11340,1
0,21,1387,2467,1
1,19,1228,3573,1
0,25,1421,3135,1
0,19,490,1436,1
0,25,7861,14895,1
0,23,4350,6565,0
1,23,2102,8914,0
0,19,3280,8187,1
0,23,1482,3222,1
0,23,4415,11057,0
1,23,3193,7078,1
1,25,379,1127,1
0,21,2358,5378,1
0,25,5727,18779,1
0,21,1497,4196,1
0,21,1283,4663,1
1,21,3031,8079,0
1,21,1764,4644,0
1,23,7647,21586,0
0,21,715,1893,1
0,19,1219,3533,1
0,19,656,2738,0
1,23,5813,15697,1
1,25,1912,3480,0
1,25,1515,5474,1
1,19,2807,8112,1
1,21,730,4397,1
1,21,579,1120,0
0,19,2270,4763,0
1,25,2400,6038,1
0,23,824,1860,0
0,21,675,2187,0
0,19,414,1498,1
0,25,4066,8475,1
1,25,943,2371,1
1,19,4064,15074,0
1,19,4104,12581,0
0,21,692,5851,1
1,25,3829,4921,1
0,19,1027,2837,1
0,21,3350,7661,1
1,21,2404,5913,1
1,23,3603,6675,1
1,19,2633,5101,1
0,23,237,990,1
1,25,4795,10291,1
0,23,4372,12973,1
1,19,635,1788,0
0,19,4396,12339,0
0,23,5862,13551,0
0,19,1636,3458,1
0,21,1018,3650,1
1,19,1412,3857,0
0,21,2996,10387,1
1,23,1614,3272,1
1,21,6693,17006,1
0,23,5153,9529,1
0,21,7140,21820,1
0,23,5453,15684,1
0,19,1452,2473,1
0,25,2618,4780,0
0,19,4989,11760,1
1,25,1464,4446,1
0,21,3728,6334,1
1,25,2405,4239,1
0,25,3794,15411,1
1,21,10883,17962,0
0,19,1969,5938,1
0,23,1747,6738,1
1,21,2671,6700,1
0,19,553,1412,0
0,25,2607,8546,1
1,21,3636,8015,1
1,19,949,3851,0
0,19,1187,5137,1
0,19,949,2911,1
1,19,4163,9107,1
0,25,4567,13544,1
1,21,4390,26785,1
0,21,5530,12921,0
1,23,3169,5132,1
0,19,651,1893,1
0,23,1895,5284,1
1,21,2923,8992,1
0,25,1841,3697,1
0,19,7354,24935,1
1,25,5690,11935,1
0,21,4948,7525,1
0,23,4189,9078,0
1,23,2246,6057,1
0,23,3373,6958,0
0,25,1876,3680,1
0,25,2018,6450,1
1,19,3588,8546,1
1,21,1996,3540,1
1,23,2293,3377,1
0,23,896,2447,1
0,19,1004,2307,1
1,25,1196,2036,1
1,19,1595,3829,1
1,23,4765,11074,0
1,21,1312,4016,1
0,23,1607,3398,1
1,21,2884,6274,0
0,19,1743,4470,1
1,21,2782,5694,1
0,19,4090,5979,1
0,23,3248,6227,0
1,23,2960,5108,0
1,23,1016,6783,1
1,25,967,4244,1
0,21,4416,14602,1
0,23,1685,4759,1
0,25,1476,5690,1
1,19,72,204,1
0,21,2110,4512,1
1,25,2381,4935,1
0,19,1303,4967,1
0,21,1709,3783,1
0,23,2073,10160,0
0,21,2088,6039,1
1,23,705,1726,1
1,25,2946,7876,1
0,21,71,343,1
1,21,271,520,0
1,25,6090,21213,1
1,23,3899,13179,1
0,23,9242,32936,1
1,19,6133,17920,1
0,19,5477,13696,0
1,25,1835,3767,1
0,19,756,2933,1
1,21,2838,6125,1
0,19,1495,7552,1
1,21,475,5096,0
0,23,684,3582,0
0,21,2179,3004,1
0,23,2806,12951,1
0,25,4627,7875,1
1,25,1994,6397,1
0,25,8166,11981,1
0,19,3254,8529,1
0,25,1924,5874,1
0,21,2220,4573,1
0,25,2420,8118,1
1,23,397,1974,1
1,21,936,2625,1
0,21,3216,6461,0
0,19,2085,5496,1
0,25,852,4738,1
1,21,343,785,0
1,21,2650,8397,0
1,23,1203,5861,0
1,25,4030,9326,0
0,19,2893,5414,1
0,23,3263,9928,0
1,25,2190,9268,1
0,23,175,765,1
1,19,2025,2860,0
0,23,5286,14115,1
0,21,1207,3192,1
1,23,3804,7698,1
0,25,4947,11674,1
0,23,2720,5871,0
1,23,1418,4581,1
1,25,5268,25822,1
0,25,444,872,1
1,25,4681,7760,0
0,25,3240,8138,1
0,25,1080,2520,0
1,23,796,2265,1
1,19,4315,5985,1
0,21,5337,13518,1
0,19,3256,5241,1
1,21,3489,8045,1
1,25,12620,34835,1
1,21,1233,4923,1
0,21,1414,5152,1
1,23,796,1314,1
0,23,2029,12547,1
1,23,4251,9419,0
1,21,7610,17975,1
0,21,3370,7591,1
0,25,4650,16912,1
1,21,2303,5580,0
0,21,5575,18649,1
0,25,5557,23670,1
1,21,1209,3274,0
1,25,89,201,1
0,23,3112,8177,0
1,23,1595,3416,0
0,25,12597,27350,1
1,25,1437,3708,1
0,23,826,3074,0
0,21,2114,4450,1
1,21,701,2295,1
0,19,1909,7351,0
0,21,1650,6409,1
0,19,811,1486,0
0,19,397,2385,1
1,23,11389,24687,1
0,21,14668,30403,0
0,19,979,2167,1
1,25,6688,15407,1
0,25,4294,11078,0
0,21,2392,4716,1
0,23,877,2259,1
0,25,115,245,1
1,23,40,79,0
0,19,1557,5561,0
0,19,860,2158,0
0,19,4327,11222,1
1,19,346,1559,0
0,21,616,3047,1
0,25,2893,7306,1
0,21,4381,12003,0
0,25,3155,6693,0
0,23,358,648,1
0,19,3203,8912,0
0,21,1022,1732,0
0,19,1365,3457,0
0,19,1764,7261,1
1,21,2352,15676,1
1,19,5314,13013,1
1,19,10388,16070,1
0,19,1772,4522,1
1,19,3312,7250,0
1,19,2030,4980,1
1,25,5397,8611,1
0,19,847,1829,1
0,23,3562,6858,1
0,25,3764,9734,1
0,21,1284,4342,0
0,19,14222,18479,0
1,19,3197,5643,0
1,19,2847,5752,1
1,25,2662,6607,1
1,23,982,2935,1
0,25,3744,9891,1
1,19,405,871,0
0,25,835,3600,1
0,19,3716,7388,1
1,21,6595,13273,1
0,23,13914,32799,1
1,21,775,3146,1
1,19,3152,6010,0
0,19,4221,8206,1
1,21,3732,11663,1
1,21,2493,4937,0
1,19,2904,4883,1
0,25,2780,4826,1
1,25,504,777,1
1,23,4845,10057,1
0,25,763,2548,0
0,25,2881,8328,1
1,25,192,345,1
0,25,3362,7649,0
1,21,1408,5534,1
1,25,697,3166,1
0,19,3337,7262,1
0,25,5190,18568,1
1,23,558,1372,1
0,23,2938,9249,1
0,21,5558,10046,0
0,25,1713,3808,0
1,19,6840,9206,1
1,21,2024,5419,1
0,19,1312,4290,0
1,21,5786,14919,0
1,21,1398,1990,1
0,19,2886,6196,1
0,21,2209,5591,1
0,23,7006,22532,1
0,21,4108,9178,0
1,19,8012,17805,0
1,19,1487,3115,1
1,19,560,5707,1
1,21,1108,2045,0
1,23,4010,9699,1
0,19,1768,5995,1
1,23,549,2086,1
1,23,4163,10578,1
0,19,2019,5741,1
1,19,3765,10279,1
0,21,1779,6470,0
0,19,1069,2726,1
1,21,9769,22951,1
0,23,1038,2727,0
0,25,1188,1998,1
0,21,2506,6117,1
1,21,937,2592,1
1,25,231,392,0
1,21,2534,6549,1
1,25,656,1155,0
0,21,2593,5313,1
1,25,3750,9208,1
0,21,485,4762,0
1,19,980,2305,1
1,23,2779,6197,0
1,25,1911,9225,1
1,19,1805,3520,0
0,23,1253,9326,1
0,19,4311,12038,1
0,19,519,2334,1
1,19,1211,3335,1
0,19,3556,5865,1
0,25,4482,18677,1
1,25,2574,7414,1
0,25,1686,4908,1
0,19,7675,18596,1
1,23,367,695,0
0,25,3269,5596,1
1,19,504,1439,1
0,25,3676,14164,1
0,19,5301,14026,1
1,19,2418,6000,1
0,23,2564,5842,1
1,19,413,1614,0
1,25,1038,2453,1
1,19,1177,6347,1
0,19,1943,4167,1
0,25,1523,3957,0
0,21,1536,3623,1
1,25,468,1299,1
0,19,4149,8516,1
1,23,3443,7628,1
0,21,3663,10253,1
1,21,2430,11926,1
0,25,209,998,1
1,19,2739,4471,1
0,21,1975,5737,1
1,19,1364,2718,1
1,25,3621,7943,1
1,25,3494,13416,1
0,25,647,1002,0
0,23,534,5489,1
0,21,1228,3747,0
0,19,623,1609,1
1,21,291,1005,1
1,19,1152,3254,1
0,23,1847,3484,0
0,19,8441,27719,1
1,21,253,1703,0
0,19,1328,5469,1
0,25,3491,6893,0
1,23,4870,14572,0
0,21,1700,4616,0
1,21,716,1171,1
1,19,3125,5396,1
1,25,2217,4316,0
0,25,1843,7313,1
0,19,2698,5643,1
1,19,2570,13279,1
0,21,3782,7313,0
1,21,1181,3483,1
0,19,1401,3926,0
0,25,1659,3654,1
