CUSTOMER_ID,RISK_SEG1ENTATION,INCIDENT_SEVERITY,Real_sta_claim,AUTHORITY_CONTACTED,ANY_INJURY
A00007987,1,2,1,1,0
A00003106,0,0,1,1,1
A00008372,1,0,1,0,1
A00001159,0,2,1,3,0
A00002936,1,1,1,1,1
A00007814,1,1,1,1,1
A00006570,1,1,1,0,1
A00001362,0,1,1,1,0
A00004294,1,1,1,3,1
A00006362,1,0,1,0,1
A00009330,0,1,1,0,1
A00008984,0,2,1,0,0
A00009368,1,2,1,0,1
A00001796,1,2,1,1,1
A00003738,0,0,1,1,1
A00001312,0,0,1,3,0
A00000073,1,0,1,1,1
A00005197,1,0,1,1,1
A00001580,1,2,1,0,1
A00006898,0,2,1,0,1
A00003847,0,1,1,1,1
A00003641,1,2,1,3,1
A00005146,0,1,1,1,1
A00003793,0,2,1,0,0
A00003082,2,1,1,0,1
A00002187,0,1,1,1,0
A00002092,0,1,1,3,1
A00000299,2,0,1,1,1
A00009825,0,0,1,3,1
A00009491,1,2,1,0,1
A00000508,1,2,1,3,1
A00004741,1,1,1,1,0
A00002192,0,2,1,1,1
A00005894,1,2,1,1,0
A00008705,0,2,1,1,0
A00002559,0,0,1,1,0
A00001831,0,2,1,3,1
A00000155,2,2,1,3,1
A00008842,1,1,1,3,1
A00005827,0,2,1,1,1
A00006669,0,0,1,1,1
A00004965,1,1,1,3,0
A00002375,0,2,1,1,1
A00004430,0,2,1,0,0
A00000208,0,2,1,1,0
A00007117,0,0,1,1,0
A00001011,2,2,1,0,0
A00008625,0,2,1,0,1
A00001794,1,2,1,0,0
A00003134,1,1,1,0,0
A00008038,0,2,1,3,1
A00007402,1,0,1,0,0
A00004150,1,1,1,0,1
A00004522,0,1,1,0,1
A00007773,1,2,1,3,1
A00004190,1,0,1,3,1
A00002626,1,0,1,0,1
A00007306,0,2,1,3,0
A00007425,2,1,1,0,1
A00003630,1,1,1,3,1
A00005912,1,1,1,1,1
A00004614,1,2,1,0,1
A00005702,0,0,1,3,0
A00001031,2,0,1,2,1
A00009543,2,1,1,0,1
A00007314,1,1,1,3,1
A00004139,1,1,1,0,0
A00006600,1,2,1,0,1
A00006090,1,0,1,3,1
A00004868,0,2,1,2,1
A00009001,0,1,1,1,0
A00003248,1,0,1,1,0
A00007101,1,0,1,1,1
A00005415,0,2,1,1,1
A00008248,1,2,1,1,0
A00000625,0,0,1,3,1
A00000381,1,2,1,3,1
A00008273,0,2,1,1,1
A00009993,2,1,1,1,1
A00003030,2,0,1,3,1
A00006499,0,0,1,1,1
A00000162,1,1,1,2,1
A00006106,2,0,1,1,1
A00002685,0,1,1,0,0
A00005413,0,1,1,1,0
A00005171,1,2,1,2,1
A00000081,2,1,1,3,1
A00006178,1,0,1,1,1
A00002059,2,1,0,1,0
A00009168,0,0,1,1,1
A00006582,2,0,1,1,1
A00001448,0,2,1,0,0
A00006930,2,1,1,0,0
A00004816,0,0,1,1,1
A00008659,2,0,1,1,1
A00005508,1,1,1,0,1
A00002965,2,0,1,0,1
A00006359,1,2,1,0,1
A00006038,1,1,1,1,0
A00008729,2,2,1,0,1
A00004496,1,0,1,0,0
A00007742,1,0,1,0,1
A00003720,1,2,1,1,1
A00004603,2,0,1,1,0
A00005582,1,0,1,1,1
A00006924,0,2,1,0,1
A00001663,0,1,1,0,1
A00008664,1,2,1,1,0
A00005985,1,0,1,1,1
A00006060,1,0,1,3,1
A00000267,2,0,1,0,1
A00007061,1,0,1,3,1
A00000993,1,1,1,1,0
A00009321,0,1,1,0,1
A00003269,0,0,1,1,1
A00009024,0,0,1,0,1
A00002436,1,0,1,0,1
A00006352,0,1,1,0,0
A00003834,1,0,1,0,1
A00005860,1,0,1,0,1
A00004154,1,1,1,0,0
A00003543,0,2,1,1,1
A00004732,0,2,1,0,1
A00002780,1,2,1,1,1
A00004754,1,0,1,0,0
A00009727,1,0,1,3,1
A00005604,1,1,1,2,0
A00002580,0,2,1,2,1
A00000035,1,0,1,0,1
A00007886,1,0,1,0,0
A00006336,2,2,1,1,1
A00009903,0,0,1,3,0
A00007766,1,2,1,0,1
A00002011,1,1,1,1,1
A00001869,1,2,1,1,0
A00002480,0,2,1,0,0
A00000236,1,0,1,1,1
A00001020,0,2,1,0,1
A00007451,0,0,1,0,1
A00007232,1,0,1,0,1
A00000920,2,0,1,3,0
A00006370,1,2,1,1,0
A00004939,2,1,1,2,0
A00003213,0,2,1,1,1
A00005398,1,2,1,0,1
A00003345,1,2,1,1,1
A00007735,0,0,1,1,0
A00008029,0,2,1,0,0
A00001057,0,2,1,0,0
A00007144,0,1,1,3,0
A00008686,1,0,1,1,1
A00003171,0,0,1,2,1
A00002509,1,1,1,1,1
A00003310,1,0,1,2,1
A00009262,0,2,1,0,1
A00009109,2,1,1,2,0
A00001315,0,2,1,3,1
A00002088,2,0,1,0,1
A00001919,0,2,1,2,1
A00002421,2,1,1,0,1
A00009859,0,1,1,1,1
A00003634,2,1,1,2,0
A00005834,0,0,1,1,0
A00006461,1,0,1,0,1
A00007398,0,2,1,0,0
A00007728,0,1,1,3,0
A00001230,2,2,1,0,1
A00001978,1,1,1,0,1
A00005446,1,2,1,0,1
A00000922,0,0,1,1,1
A00009667,0,2,1,0,1
A00006005,0,1,1,0,1
A00003155,1,2,1,1,0
A00004485,1,0,1,0,0
A00004097,1,2,1,1,1
A00008426,1,0,1,1,0
A00001056,2,0,1,0,1
A00008667,1,1,1,0,1
A00007072,1,1,1,2,1
A00007244,1,2,1,1,1
A00005053,0,2,1,1,0
A00003649,1,2,1,3,1
A00009747,0,2,1,0,1
A00004407,1,1,1,0,1
A00006358,0,1,1,0,1
A00002183,0,1,1,2,0
A00007624,0,0,1,1,0
A00005353,0,2,1,1,0
A00002176,2,2,1,0,0
A00005020,0,2,1,1,1
A00006382,0,0,1,1,1
A00009137,1,0,1,0,0
A00002585,0,1,1,0,0
A00007724,0,0,1,0,1
A00005147,0,2,1,0,0
A00003761,0,0,1,1,1
A00004478,0,2,1,1,1
A00003907,0,1,1,0,1
A00002103,1,2,1,1,1
A00009454,1,1,1,2,1
A00005524,1,0,1,0,1
A00003611,1,2,1,0,0
A00000451,0,1,1,0,1
A00000977,0,1,1,3,1
A00008196,0,0,1,1,1
A00008384,0,0,1,3,0
A00003731,1,0,1,1,0
A00002121,1,2,0,0,0
A00009353,1,1,1,3,1
A00006693,0,0,1,1,1
A00000286,0,2,1,3,1
A00003799,0,2,1,3,1
A00002998,1,0,1,0,1
A00006645,1,0,1,3,1
A00004693,1,1,1,0,0
A00009227,0,1,1,0,1
A00009916,1,2,1,0,1
A00000194,2,2,1,0,1
A00005822,1,1,1,0,1
A00008472,1,0,1,1,1
A00001954,0,2,1,0,1
A00000079,0,1,1,0,0
A00007504,0,1,1,3,1
A00006908,1,0,1,0,1
A00003447,0,0,1,1,1
A00008412,1,0,1,0,1
A00006237,0,0,1,1,1
A00008027,1,2,1,1,0
A00002971,0,0,1,2,1
A00000539,0,2,1,1,1
A00002985,1,2,1,3,1
A00009218,1,2,1,1,1
A00007628,1,1,1,3,1
A00002293,0,2,1,0,1
A00008014,2,2,1,0,1
A00004926,0,0,1,1,1
A00009694,1,2,1,0,1
A00003827,2,0,1,1,1
A00008840,1,2,1,3,1
A00003718,0,1,1,0,1
A00000504,0,1,1,0,1
A00002329,0,1,1,3,0
A00002827,1,2,1,2,1
A00007795,0,0,1,1,0
A00003773,0,1,1,0,1
A00002942,0,2,1,3,1
A00004013,0,0,1,2,0
A00006165,1,2,1,2,1
A00006607,0,1,1,0,1
A00004295,1,0,1,0,0
A00005949,1,2,1,0,0
A00006374,1,1,1,2,1
A00008613,0,0,1,0,1
A00002203,0,1,1,1,1
A00004692,0,2,1,0,1
A00009374,2,2,0,0,0
A00007541,1,1,1,0,1
A00005083,2,0,1,1,0
A00006511,1,1,1,3,1
A00002021,1,2,1,3,0
A00004119,1,1,1,3,0
A00002601,0,2,1,0,1
A00002031,2,1,1,0,1
A00000394,2,2,1,0,1
A00004022,0,0,1,0,1
A00000646,1,2,1,2,1
A00002882,0,2,1,0,1
A00006042,1,2,1,0,1
A00002634,2,2,1,3,0
A00001375,0,2,1,2,1
A00005614,1,0,1,1,1
A00005958,0,1,1,3,1
A00009979,0,0,1,1,1
A00003859,1,0,1,0,1
A00009162,1,2,1,0,0
A00000585,0,0,1,1,1
A00002598,1,1,1,0,1
A00005252,1,2,1,0,1
A00001286,0,2,1,3,1
A00005965,0,2,1,0,0
A00005329,1,2,1,3,1
A00008711,2,1,1,1,1
A00007822,0,1,1,2,1
A00005575,1,2,1,3,1
A00002308,2,2,1,3,1
A00001528,1,2,1,0,1
A00000011,1,2,1,0,0
A00008215,1,2,1,3,0
A00002584,0,1,1,2,0
A00003423,2,0,1,1,1
A00005962,0,1,1,1,1
A00000574,2,1,1,0,0
A00008747,1,0,1,0,1
A00005433,2,0,1,0,1
A00003028,2,0,1,0,1
A00002053,2,2,1,3,0
A00006857,0,0,1,0,1
A00000303,1,2,1,1,1
A00006628,0,2,1,1,0
A00001878,0,2,1,0,0
A00001069,0,2,1,0,1
A00004989,2,0,1,1,1
A00007951,1,2,1,0,0
A00009089,1,1,1,1,1
A00008981,0,2,1,1,1
A00002234,1,0,1,0,0
A00006635,2,2,1,3,1
A00000434,1,1,1,3,1
A00005742,0,1,1,2,1
A00003393,1,0,1,3,1
A00003879,1,0,1,0,1
A00000072,1,2,1,1,1
A00006496,1,2,1,0,1
A00002318,0,1,1,1,0
A00003733,2,0,1,2,1
A00000222,1,0,1,0,0
A00007811,0,0,1,3,1
A00006795,0,1,1,0,0
A00001079,1,2,1,0,0
A00003081,0,0,1,0,0
A00009375,0,1,1,3,0
A00007783,1,0,1,0,1
A00004151,1,1,1,0,1
A00007384,0,2,1,0,1
A00009736,1,0,1,0,1
A00004970,0,1,1,1,1
A00007222,1,2,1,2,0
A00002007,0,0,1,0,1
A00003712,0,1,1,0,0
A00003505,0,1,0,0,0
A00004131,0,1,1,1,1
A00007156,0,2,1,0,1
A00006438,1,0,1,2,0
A00006300,0,1,1,1,0
A00004076,1,1,1,3,1
A00005241,0,0,1,0,1
A00003069,1,0,1,0,1
A00001970,0,0,1,1,1
A00005392,1,2,1,0,1
A00001129,0,2,1,1,1
A00007458,0,2,1,2,0
A00000936,2,2,1,1,1
A00007804,1,2,1,1,1
A00009880,0,0,1,3,0
A00007257,0,2,1,0,1
A00000210,1,0,1,3,0
A00007317,2,0,1,3,1
A00008790,0,1,1,3,0
A00008796,1,1,1,0,0
A00007235,1,2,1,3,1
A00004000,1,0,1,0,1
A00009793,0,2,1,1,1
A00004962,2,2,1,0,0
A00007921,0,0,1,1,1
A00001398,0,2,1,3,0
A00003251,0,1,1,3,0
A00000385,2,2,1,1,1
A00003974,1,1,1,0,1
A00009133,1,0,1,2,1
A00004943,1,0,1,0,1
A00000901,2,2,1,0,1
A00008266,2,0,1,1,0
A00002912,0,1,1,2,0
A00006514,1,1,1,1,1
A00005555,0,1,1,0,0
A00003391,0,0,1,0,1
A00006360,0,0,1,1,1
A00005073,0,2,1,1,0
A00008087,2,2,1,1,0
A00000702,1,2,1,2,1
A00009755,0,1,1,1,1
A00001413,0,1,1,0,1
A00009142,0,1,1,0,0
A00008113,2,0,1,0,0
A00002294,2,0,1,0,1
A00003413,0,0,1,1,1
A00005251,1,2,1,0,1
A00006623,0,0,1,0,1
A00007278,0,1,1,0,1
A00004518,1,2,1,3,0
A00004969,0,1,1,0,1
A00009663,2,2,1,0,1
A00007994,1,0,1,0,0
A00003192,2,0,1,1,0
A00002820,0,1,1,1,1
A00001956,2,1,1,3,1
A00001363,1,0,1,0,0
A00004353,1,1,1,1,1
A00000204,0,2,1,2,0
A00007813,1,2,1,1,0
A00004902,2,2,1,2,1
A00001060,2,2,1,1,1
A00008097,0,0,1,0,0
A00009490,1,2,1,1,1
A00006572,1,2,1,3,1
A00002451,1,0,1,0,0
A00006442,0,1,1,0,1
A00002404,0,1,1,2,0
A00004456,0,1,1,3,1
A00006978,1,1,0,0,0
A00002618,0,1,1,0,1
A00007648,0,1,1,0,1
A00000397,1,0,1,1,1
A00001141,1,1,1,0,1
A00005888,1,2,1,1,0
A00008282,0,2,1,0,0
A00001827,0,1,1,1,0
A00007926,0,0,1,0,1
A00004148,1,0,1,3,1
A00005806,2,0,1,1,1
A00005150,0,1,1,1,0
A00009860,2,2,1,0,1
A00007265,0,0,1,0,0
A00001431,1,0,1,0,1
A00006951,1,0,1,0,0
A00001313,0,1,0,1,0
A00004790,2,2,1,3,1
A00007142,0,0,1,1,0
A00002406,2,0,1,3,1
A00005809,2,0,1,1,0
A00004184,0,0,1,0,1
A00008116,0,2,1,0,0
A00005757,0,2,1,3,1
A00009944,1,2,1,0,1
A00008476,1,1,1,2,1
A00009687,0,2,0,0,0
A00006802,1,1,1,1,1
A00000943,0,1,1,0,1
A00007174,0,0,1,1,1
A00009215,0,0,1,1,1
A00002540,0,1,1,1,1
A00001208,0,1,1,0,1
A00000023,0,2,1,1,1
A00000347,1,1,1,3,1
A00005674,2,0,1,0,1
A00009633,1,1,1,3,0
A00002842,1,2,1,1,0
A00006298,0,0,1,2,1
A00008083,1,0,1,0,0
A00005689,2,1,1,0,1
A00004663,1,2,1,1,1
A00006861,0,0,1,2,1
A00000999,1,1,1,0,0
A00006720,1,2,1,3,1
A00006757,2,1,0,1,0
A00003997,0,1,1,1,0
A00003866,0,1,1,0,0
A00006091,1,2,1,3,0
A00005484,2,1,1,0,1
A00002530,1,1,1,0,1
A00009174,1,2,1,0,1
A00005722,1,1,1,3,1
A00005754,2,2,1,1,1
A00009758,0,2,1,0,1
A00005732,0,2,1,0,0
A00009769,1,1,1,1,1
A00006785,1,0,1,2,1
A00006641,0,0,1,1,0
A00005420,1,1,1,0,0
A00006564,0,1,1,1,1
A00001143,1,0,1,0,1
A00003987,1,2,1,1,1
A00002352,0,2,1,0,1
A00003968,1,1,1,1,1
A00006744,2,1,1,1,1
A00005134,0,2,1,1,1
A00000649,2,1,1,0,1
A00005747,0,2,1,0,1
A00007907,1,2,1,0,1
A00009379,1,2,1,0,0
A00004779,2,2,1,0,1
A00002076,0,1,1,0,1
A00007106,0,0,1,0,1
A00007354,0,0,1,0,1
A00001343,0,0,1,3,1
A00008111,0,2,1,0,1
A00009915,1,2,1,3,1
A00007661,0,2,1,0,1
A00003912,1,1,1,1,1
A00009761,2,2,1,3,0
A00006487,0,1,1,0,0
A00001277,1,1,1,0,1
A00006125,1,0,1,0,0
A00005360,0,1,1,1,1
A00006032,0,0,1,0,1
A00005127,1,2,1,0,1
A00000015,2,1,1,1,1
A00009556,0,2,1,0,1
A00000429,1,2,1,1,1
A00000094,1,1,1,2,0
A00006379,1,1,1,1,1
A00002993,1,0,1,0,0
A00007823,0,2,1,0,0
A00007861,0,2,1,3,1
A00006728,0,2,1,1,1
A00000085,0,1,1,1,1
A00008933,1,2,0,1,0
A00007098,2,1,1,0,1
A00004901,0,1,1,0,1
A00005397,1,0,1,0,0
A00007138,1,1,1,1,0
A00005605,2,0,1,0,1
A00004699,1,1,1,0,0
A00009522,1,2,1,0,1
A00007676,1,1,1,3,1
A00003050,1,1,1,0,1
A00004283,2,1,1,2,1
A00004064,1,2,1,0,1
A00007459,0,0,1,0,1
A00004660,1,2,1,1,1
A00009958,1,2,1,3,1
A00004530,0,0,1,0,0
A00006506,2,0,1,0,0
A00008098,0,2,1,1,0
A00006022,0,1,1,1,1
A00001411,1,0,1,2,1
A00006513,0,0,1,3,1
A00002398,1,0,1,1,1
A00003137,1,2,1,0,1
A00002712,0,1,1,0,1
A00008682,0,2,1,0,0
A00007808,0,2,1,0,1
A00000737,2,1,1,1,1
A00009185,0,2,1,0,1
A00008529,0,0,1,2,0
A00007697,0,1,1,0,1
A00005584,2,1,1,0,1
A00005297,0,1,1,1,1
A00002667,1,2,1,2,1
A00005695,0,0,1,2,1
A00002938,1,2,1,2,1
A00005060,2,2,1,0,1
A00000482,1,2,1,3,1
A00003744,1,1,1,2,0
A00007440,0,1,1,0,1
A00003122,2,2,1,0,0
A00004898,1,0,1,2,1
A00002789,1,0,1,2,1
A00000910,0,1,1,0,1
A00007400,0,1,1,0,1
A00008560,1,2,1,0,1
A00002612,0,1,1,3,1
A00008719,1,0,1,0,1
A00002358,1,0,1,1,1
A00001804,0,2,1,1,1
A00002464,1,2,1,3,1
A00000387,1,0,1,0,1
A00008972,1,2,1,1,1
A00001021,1,1,1,0,1
A00006072,1,2,1,0,0
A00009773,0,1,1,1,0
A00007656,1,2,1,1,1
A00004437,0,1,1,3,0
A00001996,0,0,1,3,0
A00003601,1,0,1,0,1
A00001768,1,2,1,0,0
A00008258,0,1,1,2,1
A00002248,0,1,1,2,0
A00002677,0,2,1,2,0
A00002355,0,1,1,0,1
A00005529,1,2,1,0,1
A00001962,1,2,1,3,1
A00009371,0,0,1,1,1
A00005773,2,0,1,3,0
A00007060,2,0,1,0,1
A00003945,1,1,1,1,1
A00007657,0,1,1,1,0
A00008247,1,1,1,0,1
A00008987,1,2,1,3,1
A00003008,0,0,1,3,1
A00002986,1,1,1,3,1
A00008528,1,1,1,3,1
A00008788,2,2,1,3,0
A00005939,0,2,1,1,1
A00009079,1,2,1,3,1
A00004569,1,2,1,0,1
A00000935,2,2,1,0,1
A00001515,1,1,1,0,1
A00008312,1,1,1,0,1
A00001402,0,2,1,2,1
A00005608,1,2,1,0,0
A00003378,1,2,1,3,1
A00007052,1,0,1,1,1
A00008995,1,2,1,1,1
A00002932,2,0,1,1,0
A00009426,0,2,1,1,1
A00005428,1,0,1,3,1
A00000636,0,0,1,2,1
A00009313,0,1,1,0,1
A00000075,2,1,1,1,1
A00007110,1,1,1,0,0
A00002317,2,2,1,0,1
A00003746,2,0,1,0,1
A00000744,0,2,1,3,1
A00008641,0,2,1,0,0
A00008624,0,2,1,0,1
A00001764,1,1,1,1,0
A00005409,2,0,1,3,0
A00003986,0,2,1,3,1
A00002853,0,0,1,0,1
A00000061,1,2,1,1,1
A00004363,0,1,1,0,1
A00004314,0,2,1,1,1
A00008632,0,0,1,1,1
A00001949,1,2,1,1,0
A00000569,2,1,1,1,0
A00001981,0,0,1,0,1
A00003566,0,0,1,3,1
A00009890,0,1,1,2,0
A00009844,1,2,1,0,0
A00009567,1,1,1,0,1
A00002303,0,2,1,1,1
A00007787,1,1,1,1,1
A00001279,0,1,1,0,1
A00000537,0,1,1,1,1
A00008507,2,0,1,3,1
A00003424,1,2,1,0,1
A00004145,2,2,1,0,1
A00005871,0,0,1,0,0
A00009735,0,1,1,1,0
A00000832,2,1,1,1,0
A00004701,2,2,1,0,1
A00001199,0,0,1,3,1
A00008631,1,2,1,1,0
A00007706,1,2,1,1,0
A00007339,2,1,1,0,1
A00005044,1,0,1,1,1
A00005128,1,0,1,0,1
A00007866,1,1,1,3,1
A00008647,0,0,1,0,1
A00004806,2,2,1,2,1
A00000823,1,1,0,1,0
A00004981,2,2,1,1,1
A00003159,0,2,1,0,1
A00008874,1,1,1,3,1
A00005112,1,0,1,1,0
A00007370,0,1,1,0,1
A00007842,1,2,1,0,1
A00000017,0,0,1,1,1
A00006651,1,0,1,1,1
A00003547,0,1,1,0,1
A00007694,0,0,1,2,1
A00005879,1,0,1,0,1
A00006997,1,0,1,0,0
A00003796,2,0,1,0,1
A00004988,1,0,1,0,1
A00009595,2,2,1,1,0
A00000082,2,0,1,1,0
A00002178,1,1,1,0,0
A00007173,0,1,1,3,1
A00002483,0,2,1,0,1
A00004350,1,0,1,0,1
A00002826,1,1,1,3,1
A00000510,2,1,1,1,0
A00002263,1,2,1,3,1
A00009238,1,1,1,2,1
A00004650,1,0,1,3,1
A00001789,2,2,1,1,0
A00000344,1,0,1,2,1
A00008919,2,0,1,1,0
A00007337,0,1,0,0,0
A00007726,1,2,1,3,1
A00003612,0,0,1,1,0
A00003976,1,2,1,2,1
A00005856,1,2,1,3,1
A00009053,1,1,1,3,0
A00000771,0,1,1,1,0
A00009182,1,0,1,2,1
A00006804,0,2,1,1,0
A00009788,2,1,1,0,1
A00005976,1,1,1,0,1
A00006552,1,0,1,2,0
A00003429,2,1,1,1,1
A00007372,1,1,1,1,1
A00008757,0,1,1,1,0
A00000846,2,2,1,2,1
A00004240,1,2,1,0,0
A00006143,0,2,1,0,1
A00004280,2,1,1,3,0
A00009482,1,0,1,1,1
A00005277,0,2,1,1,0
A00000916,0,1,1,0,0
A00007825,2,0,1,2,1
A00003805,1,0,1,1,1
A00003846,0,2,1,1,0
A00008031,0,2,1,1,0
A00008020,1,0,1,1,1
A00002259,0,1,1,1,1
A00008762,2,0,1,1,1
A00004274,1,1,1,3,1
A00000087,1,2,1,1,0
A00006801,2,1,1,0,1
A00004008,1,0,1,0,1
A00001049,0,0,1,0,1
A00001490,2,0,1,3,1
A00007749,1,0,1,1,1
A00003729,0,2,1,3,1
A00009138,0,0,1,1,1
A00001612,1,0,1,3,0
A00007856,1,0,1,0,1
A00002622,1,2,1,2,0
A00004033,1,1,1,3,1
A00005019,2,2,1,3,1
A00005671,1,0,1,1,1
A00004875,0,1,1,2,1
A00000076,1,1,1,0,0
A00005907,0,0,1,0,1
A00009445,0,0,1,3,1
A00004585,1,0,1,0,1
A00009225,0,1,1,0,0
A00008592,1,0,1,0,0
A00001787,1,2,1,3,1
A00008011,2,0,1,0,1
A00003503,0,1,0,1,0
A00008120,0,1,1,1,0
A00004687,2,1,1,1,1
A00003389,1,2,1,0,1
A00008381,1,2,1,1,0
A00005450,0,0,1,3,1
A00000880,1,0,1,1,0
A00000727,1,2,1,2,0
A00002087,0,2,1,1,0
A00001067,0,2,1,1,0
A00005247,0,0,0,1,0
A00002214,2,2,1,1,0
A00002529,1,2,1,1,0
A00001614,1,0,1,1,1
A00001838,0,0,1,0,1
A00005406,1,0,1,1,1
A00006955,0,2,1,3,1
A00009023,0,0,1,1,0
A00004107,1,0,1,0,1
A00001033,0,0,1,0,1
A00004168,1,1,1,0,1
A00006899,2,1,1,3,1
A00009010,2,0,1,1,1
A00000039,0,0,1,1,1
A00004907,0,0,1,3,1
A00008582,1,1,1,3,0
A00003578,1,2,1,1,1
A00003079,1,0,1,0,1
A00005868,2,1,1,1,0
A00004138,0,2,1,0,1
A00005640,0,1,1,0,0
A00008832,0,2,1,3,1
A00001688,0,2,1,1,1
A00000031,0,2,1,2,1
A00004707,0,1,1,3,1
A00000776,1,2,1,0,0
A00004335,2,1,1,0,0
A00009949,1,0,1,3,0
A00004809,1,2,1,0,0
A00003918,0,0,1,0,1
A00002071,0,1,1,1,1
A00008414,1,2,1,0,0
A00004185,1,0,1,0,1
A00007659,2,0,1,0,0
A00004054,1,0,1,2,1
A00008219,2,0,1,1,1
A00004781,1,0,1,0,0
A00000353,0,0,1,2,1
A00001123,1,2,1,0,1
A00007350,1,0,1,3,1
A00005629,1,1,1,2,1
A00002360,1,1,1,2,0
A00002219,2,2,1,0,1
A00003751,2,1,1,1,0
A00002688,1,0,1,0,0
A00005387,1,0,0,1,0
A00001280,0,2,1,0,1
A00003370,0,2,1,0,1
A00001866,0,2,1,0,0
A00004383,0,0,1,0,1
A00002656,1,0,1,1,1
A00001430,1,1,1,2,1
A00009318,1,1,1,1,1
A00003892,1,0,1,0,1
A00008917,2,2,1,3,1
A00006948,0,0,1,0,0
A00002341,0,0,1,2,1
A00007923,0,0,1,0,1
A00007036,0,1,1,1,1
A00005825,2,1,1,2,1
A00007850,0,0,1,0,1
A00002692,1,0,0,0,0
A00002836,2,2,1,1,1
A00003207,0,1,1,3,1
A00007345,1,1,1,1,0
A00000632,1,1,1,0,1
A00001806,0,2,1,2,0
A00002108,2,0,1,3,0
A00007731,0,1,1,1,1
A00001511,0,2,1,3,1
A00003332,1,1,1,0,1
A00004265,0,1,1,0,1
A00000301,1,2,1,0,0
A00009123,0,2,1,3,1
A00000175,0,1,1,0,1
A00002567,0,1,1,0,1
A00004855,0,0,1,3,0
A00002581,0,0,1,1,1
A00001624,1,0,1,1,1
A00006512,2,2,1,1,0
A00003308,0,0,1,0,1
A00007761,2,1,1,3,1
A00001917,0,0,1,0,1
A00006906,2,2,1,2,0
A00001875,0,1,1,0,1
A00005025,0,1,1,3,1
A00001054,0,2,1,2,1
A00007846,2,2,1,0,0
A00009497,0,2,1,1,1
A00003195,2,2,1,3,0
A00008071,0,0,1,0,1
A00008128,0,2,1,1,1
A00009473,1,1,1,0,1
A00000629,1,0,1,3,1
A00002411,1,0,1,1,1
A00000584,2,0,1,2,0
A00000732,1,1,1,3,1
A00006481,1,0,1,1,1
A00006187,1,1,1,2,1
A00000128,0,1,1,0,1
A00006233,1,1,1,0,1
A00007686,0,2,1,1,1
A00003425,2,1,1,0,0
A00006531,2,1,1,0,1
A00003836,1,1,1,1,0
A00004599,1,2,1,0,0
A00006686,1,1,1,2,0
A00004796,2,1,1,3,0
A00006659,1,1,1,1,0
A00009144,0,0,1,1,1
A00006070,0,2,1,3,0
A00006003,0,2,1,1,0
A00001205,1,0,1,3,1
A00006259,1,2,1,0,1
A00002901,1,0,1,0,1
A00009342,1,1,1,1,1
A00009387,1,1,1,3,0
A00005088,2,0,1,0,1
A00005400,1,0,1,1,1
A00001241,0,1,1,1,1
A00008125,1,1,1,1,1
A00001072,2,2,1,1,1
A00009561,1,1,1,2,1
A00004735,0,0,1,3,1
A00001388,1,2,1,2,1
A00000944,0,2,1,1,1
A00000003,1,0,1,2,1
A00000363,0,1,1,0,1
A00003369,1,2,1,0,1
A00003399,0,0,1,1,1
A00004972,0,1,1,0,0
A00008284,0,0,1,0,1
A00008727,1,0,1,1,0
A00008906,1,2,1,1,0
A00002215,1,0,1,1,0
A00001585,0,2,1,0,1
A00005317,1,0,1,0,1
A00007874,1,1,1,0,1
A00000734,0,1,1,0,1
A00002813,1,1,1,0,1
A00004116,1,1,1,0,1
A00002212,0,2,1,0,1
A00004742,0,0,1,0,1
A00005190,1,0,1,1,1
A00001140,0,0,1,1,1
A00008503,2,2,1,0,1
A00000958,1,0,1,0,0
A00004311,0,2,1,1,1
A00001022,1,2,1,0,1
A00003852,1,1,1,3,1
A00007810,2,1,1,0,1
A00005889,1,1,1,0,1
A00002035,0,2,1,2,1
A00001302,0,1,1,1,0
A00001530,2,2,1,1,1
A00003115,0,1,1,0,1
A00008244,0,0,1,1,1
A00009066,0,2,1,3,1
A00002739,2,0,1,0,0
A00006264,1,0,1,0,0
A00008867,0,1,1,3,1
A00009569,0,1,1,1,0
A00001836,0,0,1,1,1
A00005255,0,0,1,1,1
A00002829,1,0,1,1,0
A00003810,0,0,1,0,0
A00003784,0,2,1,0,1
A00009989,0,0,1,0,0
A00006586,1,0,1,1,1
A00007678,1,2,1,1,0
A00000669,1,1,1,3,1
A00007737,0,0,1,3,1
A00002387,0,0,1,0,1
A00009380,1,1,1,2,1
A00004825,1,2,1,3,0
A00000524,1,1,1,1,0
A00009726,1,1,1,0,1
A00002782,2,1,1,3,1
A00001305,1,0,1,2,1
A00008997,1,2,1,0,1
A00006710,2,0,1,3,1
A00003443,1,2,1,3,1
A00002523,2,1,1,3,1
A00004723,0,2,1,1,1
A00008330,1,2,1,0,1
A00002897,1,0,1,1,1
A00002402,0,1,0,0,0
A00009164,0,2,1,0,1
A00007195,1,1,1,1,1
A00001626,1,0,1,0,1
A00002616,2,2,1,1,1
A00008003,1,2,1,1,1
A00004736,1,1,1,2,1
A00001043,2,2,1,0,1
A00006738,1,0,1,0,0
A00008364,1,0,1,0,0
A00007892,1,2,1,0,0
A00004217,2,0,1,2,0
A00005952,1,1,1,0,1
A00006597,1,2,1,1,1
A00002905,1,1,1,0,1
A00003843,0,1,1,0,1
A00008992,2,0,0,0,0
A00009879,0,1,1,0,1
A00004892,0,1,1,0,1
