Cust_num,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,y
12299,39,services,divorced,secondary,no,11399,yes,yes,unknown,25,jun,93,no
12505,48,technician,married,secondary,no,15398,yes,yes,unknown,2,jul,44,no
12967,33,entrepreneur,married,secondary,no,4694,no,yes,cellular,7,jul,224,no
13084,27,technician,single,secondary,yes,22706,no,yes,cellular,8,jul,732,yes
14778,28,services,single,secondary,no,14288,no,yes,cellular,16,jul,133,no
16108,51,management,divorced,tertiary,no,-841,no,yes,cellular,22,jul,176,no
16780,35,services,married,secondary,no,13600,yes,no,cellular,24,jul,810,no
17926,54,entrepreneur,married,tertiary,no,15249,no,no,cellular,30,jul,250,no
18112,33,admin.,married,secondary,no,11304,yes,no,cellular,30,jul,41,no
21138,44,technician,divorced,secondary,no,9558,yes,yes,cellular,14,aug,388,no
21440,34,technician,divorced,secondary,no,4252,yes,yes,cellular,18,aug,374,no
21837,34,technician,married,tertiary,no,7182,no,no,cellular,20,aug,129,no
22012,32,technician,single,secondary,no,9051,no,no,cellular,20,aug,92,no
22401,38,technician,married,tertiary,no,5496,no,no,cellular,22,aug,82,no
23447,33,management,single,tertiary,no,2149,no,no,cellular,28,aug,236,no
24025,37,housemaid,married,primary,no,8381,no,no,cellular,29,aug,17,no
24387,31,admin.,single,tertiary,no,12823,no,no,cellular,17,nov,173,no
24464,32,management,single,tertiary,no,11226,yes,yes,cellular,17,nov,107,no
24675,35,admin.,divorced,secondary,no,7682,yes,yes,cellular,17,nov,86,no
26938,33,blue-collar,married,primary,yes,11299,yes,no,cellular,21,nov,675,no
30546,35,blue-collar,single,secondary,no,9810,yes,no,cellular,5,feb,155,no
32335,38,technician,divorced,secondary,no,14855,yes,no,cellular,16,apr,867,no
34909,27,admin.,married,secondary,no,7881,yes,no,cellular,6,may,837,yes
36783,35,technician,divorced,secondary,no,3459,yes,no,cellular,12,may,183,no
38827,27,admin.,single,secondary,no,8463,yes,no,cellular,18,may,552,no
39815,42,management,divorced,tertiary,no,4891,no,no,cellular,1,jun,450,no
41731,66,retired,married,secondary,no,10269,no,no,cellular,8,oct,189,no
44900,77,retired,married,tertiary,no,7600,no,no,cellular,27,sep,990,no
444,24,self-employed,single,secondary,no,-583,yes,no,unknown,6,may,278,no
1667,33,technician,married,secondary,no,2429,no,no,unknown,9,may,120,no
5705,37,blue-collar,married,primary,no,8066,yes,no,unknown,26,may,24,no
6246,51,management,married,tertiary,no,-698,no,no,unknown,27,may,68,no
9662,36,blue-collar,married,primary,no,10006,yes,no,unknown,6,jun,246,no
10748,36,technician,single,tertiary,no,7241,no,no,unknown,17,jun,153,no
10866,56,blue-collar,married,primary,no,14998,no,no,unknown,17,jun,82,no
13374,43,management,divorced,tertiary,no,3228,no,no,cellular,9,jul,134,no
13829,34,admin.,married,secondary,no,8748,yes,no,telephone,10,jul,38,no
15545,29,management,single,secondary,no,11002,no,yes,cellular,21,jul,463,no
16014,33,technician,married,tertiary,no,11890,yes,no,cellular,22,jul,65,no
17174,57,admin.,single,secondary,no,1882,no,no,cellular,28,jul,261,no
18065,35,blue-collar,married,primary,no,11253,yes,no,cellular,30,jul,359,no
19674,41,self-employed,single,tertiary,no,20404,no,no,cellular,7,aug,408,no
20161,52,blue-collar,married,primary,no,6145,no,no,cellular,11,aug,179,no
21110,45,blue-collar,married,secondary,no,21594,no,no,cellular,14,aug,215,no
22664,48,management,divorced,tertiary,no,5784,no,no,cellular,25,aug,110,no
23277,43,housemaid,married,tertiary,no,6326,no,no,cellular,27,aug,103,no
24103,35,management,divorced,tertiary,no,-1342,yes,no,telephone,29,oct,171,yes
24402,39,management,single,primary,no,7607,yes,yes,cellular,17,nov,62,no
29330,31,management,divorced,tertiary,no,9704,no,no,cellular,2,feb,269,no
35296,25,services,single,secondary,no,10093,yes,no,cellular,7,may,282,no
39500,46,unknown,married,primary,no,8049,no,no,telephone,25,may,87,no
40537,43,technician,married,secondary,no,9226,no,no,cellular,8,jul,74,no
44712,53,admin.,married,secondary,no,8072,no,no,telephone,6,sep,353,no
433,39,blue-collar,married,secondary,no,6876,yes,no,unknown,6,may,262,no
586,35,blue-collar,married,primary,no,9234,yes,no,unknown,6,may,154,no
2073,31,blue-collar,married,primary,no,14654,yes,yes,unknown,12,may,59,no
4788,34,blue-collar,divorced,secondary,no,16656,no,yes,unknown,21,may,339,no
5911,42,blue-collar,married,unknown,no,12551,no,no,unknown,26,may,270,no
7181,23,services,single,secondary,no,3318,yes,no,unknown,29,may,544,no
7565,55,technician,divorced,tertiary,no,-1139,yes,no,unknown,30,may,234,no
11160,50,housemaid,married,secondary,no,6380,no,no,unknown,18,jun,551,no
12574,31,self-employed,married,secondary,yes,8542,no,yes,unknown,3,jul,327,no
12959,44,admin.,divorced,tertiary,no,14094,yes,no,cellular,7,jul,96,no
14082,45,housemaid,married,secondary,no,14373,no,no,cellular,11,jul,216,no
14157,39,blue-collar,married,primary,no,5510,yes,no,cellular,11,jul,117,no
14551,37,housemaid,married,primary,no,8042,no,yes,telephone,15,jul,265,no
14635,34,technician,married,secondary,no,13173,yes,no,cellular,15,jul,144,no
17817,26,services,single,secondary,no,9994,no,no,cellular,29,jul,165,no
18051,41,blue-collar,divorced,primary,no,4801,no,no,cellular,30,jul,509,yes
20442,30,housemaid,married,secondary,no,16321,no,no,cellular,12,aug,91,no
21742,43,technician,married,secondary,no,14373,no,no,cellular,19,aug,313,no
22360,58,management,divorced,tertiary,no,19008,no,no,cellular,22,aug,73,no
22960,56,housemaid,married,primary,no,8563,no,no,cellular,26,aug,102,no
24041,49,management,married,tertiary,no,15858,no,no,telephone,17,oct,223,yes
28994,41,services,divorced,secondary,no,13587,yes,no,cellular,2,feb,20,no
30514,36,blue-collar,single,secondary,no,14038,yes,no,cellular,5,feb,569,no
34001,53,admin.,divorced,secondary,no,12851,yes,yes,cellular,30,apr,586,no
34713,33,management,single,tertiary,no,5568,yes,no,telephone,5,may,399,no
34895,33,blue-collar,married,secondary,no,7322,yes,yes,cellular,6,may,155,no
35405,38,technician,married,secondary,no,19865,yes,yes,cellular,7,may,193,no
35833,43,technician,married,secondary,no,27087,no,yes,cellular,8,may,9,no
36422,37,management,divorced,tertiary,no,15429,yes,no,cellular,11,may,217,no
42343,37,management,married,tertiary,no,6571,no,no,cellular,24,nov,187,no
43856,45,management,divorced,tertiary,no,7056,no,no,unknown,1,jun,5,no
2891,50,management,married,secondary,no,7234,yes,no,unknown,14,may,94,no
3845,54,technician,divorced,secondary,no,7713,yes,no,unknown,16,may,161,no
5385,32,technician,divorced,tertiary,no,9306,yes,yes,unknown,23,may,80,no
6108,43,services,married,secondary,no,14680,yes,no,unknown,27,may,129,no
11781,50,admin.,divorced,secondary,no,6887,yes,no,unknown,20,jun,174,no
13441,45,technician,married,secondary,no,17532,no,no,cellular,9,jul,113,no
13750,34,management,married,tertiary,no,5072,yes,yes,cellular,10,jul,129,no
13766,32,services,married,secondary,no,5861,yes,no,telephone,10,jul,75,no
14064,31,entrepreneur,married,tertiary,no,2089,yes,yes,cellular,11,jul,151,no
14192,49,technician,married,secondary,no,10364,yes,no,cellular,11,jul,178,no
15574,35,blue-collar,married,primary,no,18298,no,no,cellular,21,jul,145,no
15977,52,self-employed,married,secondary,no,12089,yes,no,cellular,22,jul,150,no
16493,51,technician,married,secondary,no,10393,no,yes,cellular,23,jul,68,no
17803,49,admin.,married,secondary,no,15078,yes,yes,cellular,29,jul,71,no
21210,45,technician,single,tertiary,no,11933,no,no,cellular,18,aug,773,yes
21677,58,retired,married,secondary,no,2910,no,no,cellular,19,aug,153,no
22180,30,technician,single,secondary,no,10081,no,no,cellular,21,aug,166,no
22993,48,technician,married,tertiary,no,16238,no,no,telephone,26,aug,176,no
23454,30,technician,single,secondary,no,11846,no,no,cellular,28,aug,102,no
23667,30,technician,married,tertiary,no,8962,no,no,cellular,28,aug,140,no
24211,47,technician,married,tertiary,no,8499,no,no,cellular,17,nov,120,no
24266,58,admin.,married,unknown,no,6133,yes,no,cellular,17,nov,219,no
24293,51,technician,married,tertiary,no,10760,no,no,telephone,17,nov,81,no
25721,33,self-employed,married,tertiary,no,5408,yes,no,cellular,19,nov,122,no
26087,33,blue-collar,married,secondary,no,9895,yes,no,cellular,19,nov,330,no
29225,42,management,married,secondary,no,9091,yes,yes,cellular,2,feb,854,no
32921,32,self-employed,divorced,primary,no,4206,yes,no,cellular,17,apr,232,no
35400,40,blue-collar,divorced,secondary,no,19863,yes,no,cellular,7,may,135,no
39612,34,management,single,tertiary,no,9392,no,no,cellular,26,may,93,no
40956,58,blue-collar,married,primary,no,6064,no,no,telephone,13,aug,181,no
41651,57,management,married,unknown,no,7705,no,no,cellular,30,sep,585,no
42311,54,technician,married,secondary,no,10564,no,no,telephone,16,nov,986,no
49,55,technician,divorced,secondary,no,8566,no,no,unknown,5,may,160,no
407,58,retired,married,tertiary,no,22850,no,no,unknown,6,may,393,no
2624,44,services,divorced,secondary,no,10859,yes,yes,unknown,13,may,97,no
5528,33,blue-collar,married,secondary,no,14275,no,no,unknown,23,may,211,no
6393,37,blue-collar,married,secondary,no,15826,no,no,unknown,27,may,33,no
8309,36,management,married,tertiary,no,7548,yes,no,unknown,2,jun,1576,no
9254,55,management,married,unknown,no,12232,no,no,unknown,5,jun,353,no
9324,60,technician,divorced,secondary,no,9127,no,no,unknown,6,jun,105,no
14229,37,management,married,tertiary,no,6459,yes,no,cellular,14,jul,122,no
14559,38,self-employed,married,tertiary,no,8734,no,yes,cellular,15,jul,77,no
14665,60,management,married,primary,no,7194,yes,no,cellular,15,jul,111,no
14998,51,blue-collar,married,primary,no,9954,no,yes,telephone,17,jul,299,no
15263,34,services,married,secondary,no,1136,yes,no,cellular,17,jul,75,no
16568,40,services,married,secondary,no,4838,yes,no,cellular,24,jul,139,no
16595,38,management,single,tertiary,no,8298,no,no,cellular,24,jul,164,no
16824,37,entrepreneur,married,tertiary,no,13719,yes,yes,cellular,24,jul,226,no
21574,48,technician,married,tertiary,no,3773,no,no,cellular,19,aug,58,no
24257,57,technician,married,tertiary,no,12250,yes,yes,cellular,17,nov,142,no
24572,49,admin.,married,secondary,no,3821,yes,no,cellular,17,nov,201,no
25626,33,housemaid,married,tertiary,no,15972,no,no,cellular,19,nov,466,no
25743,47,blue-collar,married,secondary,no,13471,yes,yes,cellular,19,nov,196,no
25825,44,management,divorced,secondary,no,16916,yes,no,telephone,19,nov,319,no
26094,32,unemployed,married,secondary,no,11577,no,no,cellular,19,nov,303,no
28261,36,management,married,tertiary,no,13337,yes,no,cellular,29,jan,86,no
29853,28,services,single,secondary,no,10252,no,no,cellular,4,feb,428,no
30490,41,unemployed,married,secondary,no,9097,no,no,cellular,5,feb,532,no
31329,53,services,divorced,secondary,no,6086,no,no,cellular,12,mar,80,yes
32061,41,housemaid,married,primary,no,8914,no,no,cellular,14,apr,168,yes
35821,36,management,married,tertiary,no,15232,yes,no,cellular,8,may,308,yes
37293,37,blue-collar,married,secondary,no,-2037,yes,no,cellular,13,may,54,no
41425,47,management,married,tertiary,no,16878,yes,no,cellular,4,sep,65,no
41999,55,technician,married,secondary,no,9653,yes,yes,cellular,27,oct,88,no
42098,20,student,single,primary,no,22936,no,no,cellular,2,nov,69,no
43439,50,technician,married,tertiary,no,8799,no,yes,cellular,12,apr,337,no
44874,35,technician,married,tertiary,no,10126,yes,yes,cellular,23,sep,112,no
379,33,management,married,tertiary,no,14721,yes,no,unknown,6,may,290,no
2968,37,technician,married,tertiary,yes,12053,yes,no,unknown,14,may,93,no
3160,43,technician,single,secondary,no,-1476,yes,no,unknown,14,may,37,no
3302,21,services,married,secondary,no,9723,yes,yes,unknown,15,may,168,no
3457,38,admin.,married,secondary,no,1132,yes,no,unknown,15,may,225,no
4003,40,blue-collar,married,secondary,no,16021,yes,no,unknown,16,may,167,no
4138,27,management,single,tertiary,yes,3839,yes,no,unknown,19,may,352,no
4981,29,blue-collar,single,secondary,no,16174,no,no,unknown,21,may,623,no
5231,34,management,single,tertiary,no,11768,yes,no,unknown,23,may,346,no
5905,28,blue-collar,married,secondary,no,4361,yes,no,unknown,26,may,245,no
9606,47,unknown,married,unknown,no,10771,no,no,unknown,6,jun,466,no
9788,53,retired,single,primary,no,14144,no,no,unknown,9,jun,114,no
10209,55,housemaid,married,primary,no,5472,no,no,unknown,11,jun,306,no
10441,40,services,married,secondary,no,387,no,no,unknown,12,jun,543,no
12436,55,management,married,tertiary,no,9839,no,no,unknown,30,jun,111,no
12876,41,technician,divorced,secondary,no,14207,no,no,cellular,7,jul,353,no
13220,47,technician,married,secondary,no,-578,yes,no,cellular,8,jul,297,no
13475,49,blue-collar,married,secondary,no,8150,no,yes,cellular,9,jul,625,yes
13525,42,entrepreneur,married,tertiary,no,6268,no,no,cellular,9,jul,236,no
13716,54,management,divorced,tertiary,no,16533,no,yes,cellular,10,jul,88,no
13948,37,unemployed,single,tertiary,yes,12862,yes,no,cellular,10,jul,108,no
14025,59,management,married,tertiary,no,20369,yes,no,telephone,11,jul,189,no
14088,32,housemaid,divorced,secondary,no,16399,yes,no,cellular,11,jul,93,no
14761,28,management,single,tertiary,no,15496,yes,no,cellular,16,jul,767,yes
14819,32,technician,single,secondary,yes,15349,no,yes,cellular,16,jul,195,no
14963,60,admin.,divorced,secondary,no,16453,no,yes,telephone,16,jul,357,no
15601,42,blue-collar,married,secondary,no,3978,no,no,cellular,21,jul,91,no
15910,58,unemployed,married,tertiary,no,6856,no,yes,cellular,22,jul,85,no
19215,39,technician,married,secondary,no,7144,no,no,cellular,6,aug,84,no
20171,30,management,single,secondary,no,13334,no,no,cellular,11,aug,101,no
21595,32,entrepreneur,married,tertiary,no,18508,no,no,cellular,19,aug,167,no
21854,34,technician,single,secondary,no,10693,no,no,cellular,20,aug,113,no
22707,42,management,single,tertiary,no,7806,no,no,cellular,25,aug,129,no
24284,33,admin.,married,secondary,no,9832,yes,no,cellular,17,nov,78,no
29507,40,admin.,married,secondary,no,13580,yes,no,cellular,3,feb,561,no
29537,41,management,married,tertiary,no,11881,no,no,cellular,3,feb,858,no
29778,43,admin.,married,secondary,no,8323,yes,no,cellular,4,feb,175,no
30804,22,student,single,secondary,no,5759,no,no,cellular,6,feb,229,yes
31481,35,technician,married,secondary,no,18453,no,no,cellular,1,apr,295,no
34169,49,housemaid,divorced,secondary,no,4151,no,no,telephone,30,apr,136,no
35086,26,blue-collar,married,secondary,no,13463,yes,no,cellular,6,may,320,no
36720,38,blue-collar,single,secondary,no,21020,yes,no,cellular,12,may,84,no
41226,53,technician,married,tertiary,no,13926,yes,no,cellular,21,aug,53,no
41945,54,admin.,married,secondary,no,12724,no,no,cellular,22,oct,391,no
42663,81,retired,divorced,tertiary,no,3517,no,no,cellular,14,jan,357,no
43569,69,retired,married,secondary,no,10287,no,no,cellular,28,apr,184,yes
44422,60,housemaid,married,secondary,no,14043,no,no,telephone,4,aug,153,no
44893,89,retired,married,primary,no,11360,no,no,telephone,27,sep,157,no
840,36,admin.,divorced,secondary,no,2925,yes,no,unknown,7,may,133,no
1847,30,services,married,secondary,no,-2554,yes,no,unknown,9,may,20,no
2028,33,technician,married,secondary,no,8380,yes,yes,unknown,9,may,173,no
5728,43,services,married,secondary,no,8049,no,no,unknown,26,may,483,no
9969,50,blue-collar,married,primary,no,8202,no,no,unknown,9,jun,199,no
10286,55,blue-collar,married,secondary,no,7493,no,no,unknown,12,jun,614,yes
10694,55,management,married,tertiary,no,11187,no,no,unknown,16,jun,607,no
11111,42,services,married,secondary,no,13489,no,no,unknown,18,jun,118,no
11923,56,blue-collar,divorced,primary,no,3095,no,no,unknown,20,jun,134,no
13139,27,management,single,tertiary,yes,4288,no,yes,cellular,8,jul,46,no
13772,33,admin.,married,secondary,no,5898,yes,no,cellular,10,jul,181,no
13984,30,blue-collar,married,secondary,no,16646,yes,yes,cellular,10,jul,1399,yes
14024,35,management,married,tertiary,no,3836,no,no,cellular,11,jul,89,no
14359,54,admin.,divorced,unknown,no,10410,no,no,cellular,14,jul,191,no
14523,37,blue-collar,married,secondary,no,1123,yes,no,cellular,15,jul,129,no
15262,37,management,married,tertiary,yes,9659,no,no,cellular,17,jul,91,no
15477,59,retired,married,secondary,no,6820,no,no,cellular,18,jul,247,no
16023,57,blue-collar,married,secondary,no,24052,no,yes,cellular,22,jul,127,no
16633,31,admin.,married,secondary,no,17444,yes,no,cellular,24,jul,137,no
17232,33,services,single,secondary,no,3863,yes,no,cellular,28,jul,174,no
17317,27,self-employed,married,tertiary,no,11804,no,yes,cellular,28,jul,133,no
17344,34,housemaid,married,tertiary,no,18934,no,no,cellular,28,jul,60,no
19353,50,unemployed,single,tertiary,no,5920,yes,no,cellular,6,aug,102,no
20093,45,management,married,tertiary,no,4900,no,no,cellular,11,aug,102,no
20456,49,management,married,secondary,no,18150,no,no,cellular,12,aug,138,no
21699,33,management,single,tertiary,no,9458,no,no,cellular,19,aug,53,no
22169,36,management,married,tertiary,no,6208,yes,no,cellular,21,aug,90,no
24521,44,unemployed,married,secondary,no,-1269,yes,no,cellular,17,nov,58,no
24595,52,technician,married,unknown,no,1232,yes,no,cellular,17,nov,136,no
25970,56,admin.,married,secondary,no,3863,yes,no,telephone,19,nov,154,no
27977,36,management,married,tertiary,no,1671,yes,no,cellular,28,jan,60,no
31042,19,student,single,unknown,no,4205,no,no,cellular,11,feb,123,no
