SeriousDlqin2yrs,NumberOfTime30_59DaysPastDueNotWorse,NumberOfTime60_89DaysPastDueNotWorse,NumberOfTimes90DaysLate,MonthlyIncome,DebtRatio
0,0,0,0,2582,0.113433991
0,0,0,0,5000,0.481903619
1,2,0,1,7333,0.345923098
0,0,0,0,8266,0.369420588
0,0,0,0,2000,0.170414793
0,0,0,1,12833,0.049945457
0,0,0,0,3000,0.283572143
0,0,0,0,6500,0.241347485
0,0,0,0,7333,0.503681484
1,0,1,0,2871,0
0,0,0,0,2600,0.765474817
0,0,0,0,1700,0.420340976
0,0,0,0,13000,0.29605415
0,0,0,0,9500,0.233975371
0,0,0,0,2784,0.723877917
0,0,0,0,6166,0
0,1,0,0,7191,0.386818687
0,0,0,0,7000,0.137123268
0,0,0,0,9500,0.12556573
1,0,0,0,8602,0.724282227
0,0,0,0,3251,0.0199877
0,0,0,0,6159,0.00762987
0,0,0,0,9352,0.223885384
0,0,0,0,6250,0.573828187
0,3,0,2,4700,0.616890023
0,0,0,0,7965,0.008536279
0,3,1,0,6638,0.534116584
0,0,0,0,3750,0.051719541
0,2,1,0,4100,0.25408437
0,0,0,0,1153,0.266897747
0,0,0,0,7271,0.356023102
0,0,0,0,10638,0.127925557
0,0,0,0,9000,0.323519609
0,0,0,0,2100,0.267967634
0,1,2,0,4666,0.141847011
0,0,0,0,5758,0.542976211
0,0,0,0,4810,0.019954271
0,0,0,0,9259,0.130561555
0,0,0,0,6300,0.605776861
0,0,0,0,4878,0.007993441
0,0,0,0,1200,0.476269775
0,0,0,0,1800,0.246529706
0,0,0,0,4583,0.45091623
1,4,0,0,10800,0.279511156
0,1,0,2,2020,0.083127165
0,1,0,0,10333,0.545771241
0,0,0,0,140,0.319148936
0,0,0,0,12500,0.27837773
0,0,0,0,6000,0.260789868
0,2,0,0,5850,1.174329175
0,2,0,0,6024,0.65526971
0,0,0,0,6000,0.27562073
0,0,0,0,3000,0.198933689
0,1,0,0,10200,0.277521812
0,0,0,0,7001,0.207654956
0,0,0,0,7090,0.098716683
0,0,0,0,5416,0.000184604
0,1,0,0,3516,0.338356554
0,0,0,0,4709,0.25881104
0,2,0,0,7500,0.528596187
0,0,0,0,4100,0.603267496
0,0,0,0,820,0.713763703
0,1,0,1,9833,0
0,0,0,0,3194,0.282316119
0,0,0,0,5786,0.131328841
0,0,0,0,5530,0.326342434
0,0,0,0,4500,0.666740724
0,0,0,0,6000,0.123812698
0,1,0,0,6833,0.450102429
0,1,0,0,9100,0.367542028
0,0,0,0,7300,0.082180523
0,0,0,0,15400,0.381988183
0,0,0,0,3437,0.503199535
0,3,1,0,2680,0.405445729
0,0,0,0,10383,0.203678737
0,0,0,0,14666,0.436967342
0,0,0,0,3300,0.128445925
0,0,0,0,6000,0.227795367
0,0,0,0,11999,0.198583333
0,0,0,0,5019,0.34501992
0,0,0,0,5000,0.463907219
0,0,0,0,13096,0.114377338
0,0,0,0,2000,4.767116442
0,0,0,0,7350,0.063936879
0,0,0,0,11699,0.150940171
0,0,0,0,11111,0.028437725
0,0,0,0,5600,0.420817711
0,1,0,0,7000,0.434937866
0,0,0,0,8000,0.413948256
0,0,0,0,16416,0.232685631
0,1,0,0,5400,0.017033883
0,0,0,0,5116,0.291381669
0,0,0,0,8920,0.167470015
0,0,0,0,2500,0.283886445
0,1,0,3,9000,0.008999
0,0,0,0,5083,0.687057435
0,0,0,1,3200,0.586691659
0,0,0,0,4762,0.388200714
0,0,0,0,5000,0.350129974
0,0,0,0,5350,0.570921323
0,0,0,0,8200,0.157054018
0,0,0,0,3600,0.856984171
1,0,0,1,2833,0.160550459
0,0,0,0,3227,0.189591078
0,0,0,0,6404,0.006869633
0,2,0,0,6000,0.215797367
0,0,0,0,8333,0
0,0,0,0,3600,0.686475979
0,0,0,0,10500,0
0,1,0,0,8071,0.37400892
0,0,0,0,2800,0
0,0,0,0,7600,0.348769899
0,0,0,0,3000,0.134955015
0,0,0,1,4900,0.034890839
1,3,1,1,2500,0.336665334
0,0,0,0,4400,0.002726653
0,1,0,0,5500,0.467733139
0,1,0,0,1850,0.678552134
0,0,0,0,3334,0.295052474
0,0,0,0,3200,2.0921587
0,0,0,0,5000,0.029194161
0,1,1,0,1833,1.255179935
0,1,0,0,11000,0.632306154
0,1,0,0,4150,0.132498193
0,0,0,0,7812,0.134007424
0,0,0,0,5300,0.06508206
0,0,0,0,6193,0.304326768
0,0,0,0,4446,0.630987182
0,0,0,0,12331,0.309925397
0,0,0,0,8643,0.40721888
0,0,0,0,6613,0.30027215
0,1,0,0,5000,0.333133373
0,0,0,0,2709,0.230258303
0,0,1,0,4939,0.131376518
1,0,1,0,5081,0.339039748
0,0,0,0,6300,0.278368513
1,0,0,0,9397,0.662162162
0,0,1,0,1201,0.399334443
0,0,0,0,6033,0.269141531
1,3,1,0,4588,0.072782741
0,0,0,0,15100,0.017548507
0,1,0,0,7865,0.266717518
0,0,0,0,3509,0.007122507
1,2,2,0,2676,1.732909974
0,0,0,0,4166,0.377489801
0,0,0,0,2750,0.342420938
0,0,0,0,14833,0.079209923
0,0,0,0,4369,0.463844394
0,0,0,0,2890,0.957454168
0,0,0,0,6416,0.30419199
0,0,0,0,3603,0.600721421
0,0,0,0,3927,0.438136456
0,0,0,0,8000,0.257092863
0,0,0,0,11250,0.138832104
0,0,1,0,4600,0.457726581
0,0,0,0,5400,0.841695982
0,0,0,0,4495,0.445729537
0,0,0,0,5400,0.366043325
1,0,0,0,1676,0.144305307
0,0,0,0,4412,0.291185135
0,0,0,0,12185,0.249220417
0,1,0,0,4750,0.048410861
0,0,0,0,4333,0.006691278
0,0,0,0,9683,0.332507228
0,0,0,0,7916,0.416319313
0,1,1,1,7716,0.325903849
0,0,0,0,5500,0.009634612
0,0,0,0,5800,0.778314084
0,0,0,0,3627,0
0,0,0,0,6916,0.101633656
0,0,0,0,16000,0.350540591
0,0,0,0,5008,0.431024157
0,1,0,0,3250,0.328206706
0,0,0,0,17500,0.299297183
0,0,0,0,8000,0.451318585
1,1,0,1,3900,0.321712381
0,0,0,0,9166,0.004145304
1,1,0,0,8750,0.419037824
0,0,0,0,7950,0.317821658
0,6,0,2,2500,0.234306277
0,0,0,0,8000,0.645419323
0,0,0,0,6600,0.189819724
0,0,0,0,10104,0.071053934
0,0,0,0,16228,0.251833138
0,0,0,0,14583,0.170392211
0,2,0,0,2254,0.332594235
0,0,0,0,4584,0.45648855
0,0,0,0,6200,0.579583938
0,0,0,0,4513,0.175675676
0,0,0,0,11000,0.315698573
0,0,0,0,12500,0.328213743
0,0,0,1,8200,0.455432264
0,0,0,0,8333,0.007679386
0,0,0,0,4333,0.078449469
1,0,0,0,14500,0.208261499
0,0,0,0,2750,0.156670302
0,0,0,0,6255,0.316336317
1,0,1,0,5800,0.225995518
0,0,0,0,18000,0.05038609
0,0,0,0,6500,0.007383479
1,0,3,0,7003,0.103226728
0,0,0,0,5281,0.218477849
0,0,0,0,13800,0.509310919
0,0,0,0,9438,0.425574743
0,0,0,0,6900,0
0,3,0,0,15000,0.34824345
0,0,0,0,12393,0.13191867
1,1,2,1,4100,0.927334796
0,0,0,0,3500,0.006283919
0,0,0,0,3200,0.320524836
0,0,0,0,3734,0.293440428
0,0,0,0,10500,0.177792591
0,0,0,0,3950,0.517337383
0,0,0,0,3000,0.68143952
0,0,0,0,19300,0.084192529
0,0,0,0,1200,0.49958368
0,0,0,0,6800,0.101161594
0,0,0,0,3100,1.735891648
0,1,0,0,9000,0.363292967
0,0,0,0,6300,0.17187748
0,0,0,0,7000,0.010427082
0,0,0,0,8500,0.006116927
0,0,0,0,7000,0.000142837
0,1,0,1,7306,0.167373751
0,3,0,0,3401,0.492945326
0,0,0,2,2500,0.489404238
0,0,0,0,4500,0.63363697
1,2,1,0,4000,0.362909273
0,4,1,3,10839,0.359870849
0,0,0,0,7916,0.379436655
0,0,0,0,2911,0.499656593
0,1,0,0,7845,0.292633189
0,0,0,0,4500,0.215729838
0,0,0,0,3695,0.055194805
0,0,0,0,25000,0.083596656
0,0,0,0,14000,0.240697093
0,0,1,0,6000,0.558573571
0,1,0,0,6250,0.299952008
0,2,1,0,8800,0.115668674
0,0,0,0,4501,0.070191026
1,2,1,0,4200,0.087598191
0,0,0,0,5000,0.280143971
0,0,0,0,6250,0.448728203
0,0,0,0,4000,0.139965009
0,0,0,0,8000,0.306336708
0,0,0,0,9807,0.357565253
0,0,0,0,7828,0.436071018
1,3,1,3,8800,0.291444154
0,0,0,0,2000,0.013993003
0,0,0,0,2500,0
0,0,0,0,4200,0.020947393
0,0,0,0,3190,0.383578815
0,2,1,0,5000,0.01059788
0,0,0,0,16000,0.364539716
0,0,0,0,10500,0.005142367
1,4,1,0,15050,0.152880207
0,0,0,0,3000,0.554481839
0,1,0,0,1,551.5
0,0,0,0,5400,0.500648028
0,0,0,0,3539,0.594632768
0,0,0,0,8306,0.581437342
0,0,0,0,150300,0.015315933
0,0,0,0,3000,1.299233589
0,0,0,0,8333,0.152507799
0,0,0,0,10900,0.379231263
0,1,0,0,8000,0.282964629
0,1,0,2,8666,0.374754817
0,0,0,0,3750,0.420954412
0,0,0,0,12500,0.075273978
0,0,0,0,5372,0.322910851
0,0,0,0,6100,0.216030159
0,0,0,0,13625,0.248715691
0,0,0,0,6900,0.284886248
0,0,0,0,1666,0.24715057
0,0,0,0,6396,0.453493825
0,0,0,0,7450,0.110991813
0,0,0,0,7916,0.610837438
0,3,0,0,6000,0.29061823
0,0,0,0,15600,0.257227101
0,0,0,0,21000,0.162801771
0,0,0,0,11220,0.717939578
0,0,0,0,10500,0.304828112
0,0,0,0,1000,0.432567433
0,1,0,0,5600,0.436529191
0,0,0,0,4241,0.464875059
0,0,0,0,4115,0.220602527
0,0,0,0,8577,0.372231289
0,0,0,0,6000,0.332111315
0,0,0,0,1699,0.862941176
0,0,0,0,9500,0.212188191
0,0,0,0,3451,0.311413673
0,0,0,1,2460,0.209264527
0,1,0,0,4550,0.28169633
0,0,0,0,3780,0.683946046
0,0,0,0,1,608.5
0,0,0,0,8102,0.227446625
0,0,0,0,11666,0.007971201
0,0,0,0,2500,0.205517793
0,0,0,0,5916,0.214973804
0,0,0,0,4200,0.420138062
0,0,0,0,2449,0.08122449
0,0,0,0,4145,0.090931018
0,0,0,0,10846,0.468055684
0,1,0,0,10250,0.4381036
0,0,0,0,5950,0.465804067
0,0,0,0,3598,0.468185607
0,0,0,0,5083,0.30743509
0,0,0,0,8285,0.467535602
0,0,0,0,10425,0.27373873
0,0,0,0,4200,0.280171388
0,0,0,0,4923,1.256092608
0,0,0,0,4700,0.588810891
0,0,0,0,4000,0.848537866
0,0,0,0,4500,0.29149078
0,0,0,0,8833,0
0,0,0,0,5547,0.278658976
0,0,0,0,6693,0.351359426
0,0,0,0,12000,0.357886843
0,3,0,0,8296,0.547426781
0,0,0,0,2000,0.363818091
1,3,0,1,3464,0.418759019
0,0,0,0,12500,0.512279018
0,0,0,0,2400,0.339441899
0,0,2,0,5675,0.589675828
0,0,0,0,12000,0.219898342
0,0,0,0,4455,0.29443447
0,0,0,0,2310,0.438771095
0,0,1,0,3130,0.24177579
0,0,1,0,4000,0.330417396
0,0,0,0,6954,0.345219267
0,1,0,0,17375,0.367058011
0,0,0,0,3200,0.251483911
0,0,0,0,5200,0.136896751
0,1,1,0,6500,0.334410091
0,0,0,0,2000,0.330834583
0,0,0,0,5619,0.15
0,0,0,0,2533,1.962115233
0,0,0,0,5088,0.179210061
0,0,0,0,9727,0.474917763
0,1,0,0,11660,0.253666066
0,0,0,0,5200,0.030763315
0,0,0,0,1700,0.66255144
0,0,0,0,10500,0.008951528
0,0,0,0,4416,0.007471134
0,0,0,0,9000,0.392178647
1,1,1,0,4000,0.426143464
1,0,0,0,4995,0.013410729
0,1,0,1,3700,0.1667117
0,0,0,0,9750,0.149318019
0,1,1,0,12404,0.348085449
0,0,0,0,9228,0.203597356
0,0,0,0,10000,0.00319968
0,0,0,2,5937,0.439373526
0,0,0,0,11096,0.016040371
0,0,0,0,2930,0.023541453
0,0,0,0,2370,0.651623787
1,1,1,0,4200,0.511306832
1,0,0,1,3800,0.426992897
0,0,0,0,8000,0.306836645
0,0,0,0,14366,0.173383448
0,0,0,0,10250,0.281045752
0,0,0,0,6000,0.33427762
0,0,0,0,7000,0.194972147
0,1,0,0,2333,0.046700943
0,0,0,0,1600,0.268582136
0,0,0,0,1166,0.358183376
0,0,0,0,8000,0.314210724
0,0,1,0,4200,0.66222328
0,0,0,0,4000,0.157710572
0,0,0,0,5000,0.025994801
0,0,0,0,13150,0.535548627
0,0,0,0,12454,0.244801285
0,0,0,0,10500,0.197600229
1,6,1,0,9466,0.103200592
0,0,0,0,11359,0.569454225
0,0,0,0,8047,0.586978131
0,1,0,0,3056,0.163231927
0,0,0,0,4000,0.169457636
0,0,0,0,3812,0.242328875
0,0,0,0,9290,0.241739318
0,0,0,0,7638,0.189946328
0,0,0,0,8400,0.441376027
0,0,0,0,16030,0.547626474
0,0,0,1,8700,0.286059074
0,0,0,0,9400,0.254334645
0,0,0,0,7083,0.485177866
0,0,0,0,6000,0.009831695
0,0,0,0,5389,0.234137291
0,1,0,1,14166,0.17329004
0,0,0,0,5500,0.036902381
0,0,0,0,5500,0.143792038
0,0,0,0,7000,0.342236823
0,0,0,0,5316,0.373518902
0,0,0,0,10000,0.210478952
0,0,0,0,1990,0.127574083
0,0,0,0,12555,0.385791653
0,0,0,0,10691,0.420407782
0,1,0,0,1200,2.182348043
0,0,0,0,14000,0.53231912
0,0,0,0,5974,0.363179916
0,1,1,0,6083,0.299967127
0,0,0,0,5900,0.27808846
1,1,0,0,5800,0.623857956
1,2,0,1,1499,0.434666667
1,0,0,0,1000,0.230769231
0,1,0,0,3000,0.838053982
0,0,0,0,1,1996.5
0,0,0,0,5336,0.584598089
0,0,0,0,3427,0.610851809
1,0,0,1,5500,0.638429376
0,0,0,0,6500,0.478541763
0,0,0,0,11000,0.407235706
0,0,0,0,11866,0.4777113
0,3,0,0,6833,0.696371086
0,0,0,0,10750,0.337922054
1,3,1,1,5835,0.69259767
0,0,0,0,7083,0.004658385
0,0,0,0,3200,0.530771634
0,0,1,6,3583,0.148716518
0,0,0,0,11233,0.233576642
0,0,0,0,6300,0.142040946
0,1,0,0,6500,1.155514536
0,0,0,0,5416,0.64906775
0,0,0,0,2719,0.255514706
0,0,0,0,9833,0.478137075
0,0,0,0,8833,0.471700249
1,3,0,2,3000,0.12395868
0,1,0,0,4000,0.271432142
0,0,0,0,2368,0.000422119
0,0,0,0,5500,0.323032176
1,1,1,1,6084,0.374363188
0,0,0,0,12500,0.24062075
0,0,0,0,12500,0.235341173
0,0,0,0,5439,0.298713235
0,0,0,0,791,0.006313131
0,0,0,0,7667,0.00312989
0,0,0,0,8500,0.199976473
0,0,0,0,7936,0.285624291
0,0,0,0,15946,0.236157271
0,0,0,0,17250,0.653875138
1,0,3,2,3710,0.442737807
0,0,0,0,7700,0.060381769
0,0,0,0,6700,0.251902701
1,0,0,1,4982,0.132851696
0,1,0,0,1115,1.213261649
0,0,0,0,7483,0.69535008
0,0,0,0,5300,0.113563479
0,0,0,0,200,10.6119403
0,0,0,0,9050,0.054800575
0,0,0,0,8600,0.56179514
0,0,0,0,2175,0.173253676
0,0,0,0,10500,0.700599943
0,0,0,0,3110,0.884603022
0,0,0,0,14000,0.103778302
0,0,0,0,5374,0.208930233
0,0,0,0,15400,0.516849555
0,0,0,0,4166,0.528677706
0,1,0,0,9256,0.392783839
1,0,0,0,13899,0.212158273
0,0,0,0,2900,0.197518097
0,0,0,0,3083,0.197795071
0,0,0,0,12424,0.172394366
0,0,0,0,1900,0.551288795
0,0,0,0,5227,0.200076511
0,0,0,0,1300,0.170637971
0,0,0,0,8333,0.474682025
0,0,0,0,20000,0.248937553
0,0,0,0,4600,0.515105412
0,1,0,0,30000,0.341655278
0,0,0,0,1895,0.362341772
0,0,0,0,7517,0.367118915
0,0,0,0,2221,0.646264626
0,0,0,0,3740,0.471531676
0,0,0,0,3200,0.779131521
0,0,0,0,6000,0.274787535
0,0,0,0,6666,0.139343033
0,0,0,0,3600,0.118578173
0,0,0,0,2666,1.304836895
0,0,0,0,5800,0.374418204
0,0,0,0,2500,0.712914834
0,0,0,0,7500,0.171443807
0,0,0,0,8000,0.004999375
0,4,0,0,6167,0.329280156
0,4,0,0,3900,0.407331453
0,0,0,0,7916,0.473032714
0,0,0,0,3166,0.801389327
0,1,0,0,5082,0.763525477
0,0,0,0,5251,0.008758568
0,0,0,0,18333,0.055797971
0,0,0,0,2289,0.152401747
0,0,0,0,5999,1.2015
0,0,0,0,5000,0.386522695
0,0,0,0,3700,0.19021886
0,0,0,0,4000,0.196700825
0,0,0,0,10933,9.15E-05
0,0,0,0,11056,0.355973591
0,0,0,0,9630,0.3557263
0,0,0,0,3083,0.289883268
0,0,0,0,5000,0.073985203
0,0,0,0,8583,0.187325256
0,0,0,0,3867,0.221561531
0,0,0,0,2500,0.006397441
0,0,0,0,20500,0.217062582
1,0,0,0,5500,0.214506453
0,0,0,0,2556,0.012905749
0,0,0,0,23333,0.275520699
0,0,0,0,5108,0.22293991
0,0,0,0,5800,0.314773315
0,0,0,0,6166,0.556510459
0,0,0,0,14834,0.174115268
0,1,1,0,4583,0.517233857
0,0,0,0,12134,0.348496086
0,0,0,0,12000,0.51995667
0,0,0,0,12083,0.324478649
0,0,0,0,2300,0.146023468
0,0,0,0,14500,0.237569823
0,2,0,0,8300,0.755692085
0,0,0,0,1,1062
0,0,0,0,7500,0.401813092
0,0,0,0,8250,0.069082535
0,0,0,0,20000,0.000849958
0,0,0,0,2000,0.463768116
0,0,0,0,2500,0.733706517
0,1,2,0,2090,0.74748924
0,0,0,0,160000,0.014968656
0,0,0,0,3980,0.264255212
1,0,0,2,4086,0.293369219
1,3,2,5,5570,0.430443367
0,0,0,0,4567,0.261602452
0,0,0,0,4001,0.007746127
0,0,0,0,8000,0.1936008
1,5,0,0,7799,0.698974359
0,0,0,0,7000,0.428081703
0,0,0,0,5800,0.696776418
0,0,0,0,9800,0.363432303
1,0,0,0,4000,0.448387903
0,0,1,0,1258,0.379666402
0,0,0,0,1600,0.376014991
0,0,0,0,4100,0.799561083
0,2,0,0,23484,0.60340643
0,0,1,0,10650,0.101305042
0,0,0,0,8112,0.231110563
0,0,0,0,4682,0.281870596
0,0,0,0,7684,0.103057905
0,1,0,0,1440,0.120055517
0,0,0,0,5522,0.454463154
0,0,0,0,5141,0.203811746
0,0,0,0,6500,0.009075527
0,0,0,0,6783,0.228626179
0,0,0,0,3276,0.004882514
0,0,0,0,4035,0.005450942
0,3,0,0,4800,0.301395543
0,0,0,0,3299,0.001212121
0,0,0,0,6200,0.290598291
0,0,0,0,12083,0.269033433
0,0,0,0,8427,0.205980066
0,0,0,0,5200,0.494712555
0,0,0,0,6000,0.000666556
0,0,0,0,4120,0.795195341
0,1,0,0,6300,0.212505951
0,1,0,1,2500,0.087564974
0,0,0,0,2197,0.261601456
0,1,0,1,5500,0.250681694
0,0,0,0,3750,0.094374833
0,0,0,0,2557,0.241594996
0,0,0,0,10423,0.301515733
0,0,0,0,4000,0.139715071
1,1,0,0,5416,0.538120731
0,0,0,0,4230,0.807846845
0,0,0,0,8333,0.325173986
1,1,1,1,7032,0.160528935
0,0,0,0,1800,0.011660189
0,0,0,0,14000,0.506749518
0,0,0,0,3500,0.48557555
0,0,0,0,1300,0.558800922
0,0,0,0,3705,0.434970318
0,0,0,0,5000,0.131373725
0,1,0,0,6614,0.148450491
0,0,0,0,4000,0.567858035
0,0,0,2,19600,0.00091832
0,0,0,0,9415,0.026338148
0,0,0,0,9576,0.196408061
0,0,0,0,6100,0.198000328
0,0,0,0,10500,0.188934387
0,0,0,0,1400,0.643112063
0,2,0,0,3012,0.523066711
0,0,0,0,5165,0.008904375
0,1,1,0,5821,0.104946754
0,0,0,0,5208,0.08312536
0,0,0,0,7000,0.016569062
0,0,0,0,2200,0.257155838
0,0,0,0,2500,0.113954418
0,0,0,0,4800,0.005415538
0,0,0,0,3000,0.630123292
0,0,0,0,4000,1.133216696
0,0,0,0,4242,0.383455103
0,1,1,0,4112,0.468271335
0,1,0,0,4358,0.307639367
0,0,0,0,3808,0.003938041
1,0,0,1,3750,0.279125567
0,0,0,0,5000,0.098980204
0,0,0,0,2900,0.268872802
0,0,0,0,8900,0.259521402
0,0,0,0,692,0
0,0,0,0,6750,0.510146645
0,0,0,0,4375,0.685100548
0,0,0,0,4300,0.347361079
1,1,1,1,3166,1.92453426
0,0,0,0,3200,0.162449235
0,0,0,0,4417,0.775690358
0,0,0,0,6437,0.295122709
0,0,0,0,4969,0.270623742
0,0,0,0,6000,0.012497917
0,1,0,0,10000,0.106489351
0,0,0,0,945,1.306553911
0,0,0,0,4000,0.763809048
0,0,0,0,7054,0.307866761
0,0,0,0,3000,0.517827391
1,3,0,3,2000,0.225887056
1,2,2,0,4361,0.175149014
0,0,0,0,13500,0.319902229
0,0,0,0,9083,0.142558344
0,0,0,0,820,0
0,0,0,0,7116,0.364338907
0,0,0,0,1642,0
0,0,0,0,6000,0.026495584
0,1,0,0,5000,0.536692661
0,1,0,0,3500,0.278491859
0,0,0,0,6833,0.166959321
0,0,0,0,9933,0.399838937
0,0,0,0,7735,0.175025853
0,1,0,1,2519,0.06031746
0,0,0,0,6250,1.043353064
0,0,0,0,8803,0.372557928
0,0,0,0,5497,0.07784649
0,0,0,0,10300,0.625570333
0,0,0,0,4332,0.37872144
0,2,0,0,3401,0.488536155
1,0,1,0,7570,0.321886144
0,3,0,0,4274,0.083976608
0,0,0,0,5845,0.4916182
0,0,0,0,4203,0.205518554
0,0,0,0,12400,0.348278365
0,2,0,0,8101,0.140705999
0,0,0,0,3000,0.483172276
0,0,0,0,1700,0.307466196
0,0,0,0,17833,0.191488169
0,0,0,0,4000,0.011497126
1,1,0,0,13108,0.394614387
0,0,0,0,6725,0.365447517
0,0,0,0,4633,0.759387139
0,0,1,0,3500,0.108254784
0,0,0,0,5600,0.142474558
0,0,0,0,2080,0.238346949
0,0,0,0,3248,0.359187442
0,0,0,0,8500,0.502882014
0,0,0,0,2250,0.268325189
0,0,0,0,2835,0
0,0,0,0,3238,0.408150664
0,0,0,0,4003,0.220779221
0,0,0,0,300,1.249169435
0,0,0,0,13666,0.431696788
0,1,0,0,4400,0.419222904
0,0,0,0,4080,0.133790738
0,0,0,0,7500,0.001599787
0,0,0,0,3191,0.500313283
0,0,0,0,3125,0.47696737
0,0,0,2,2688,0.460394199
0,0,0,0,8888,0.618629767
0,2,0,1,9000,0.000666593
0,0,0,0,6001,0.126291236
1,1,0,0,2700,1.067012218
1,1,0,3,9750,0.110245103
0,0,0,0,6229,0.064526485
0,0,0,0,6417,0.383764413
0,0,0,0,4990,0.137046684
0,0,0,0,5916,0.511407808
0,0,0,0,7658,0.08617313
0,1,0,1,2493,0.273456295
0,0,0,0,2200,0.774647887
0,0,0,0,5382,0.464982352
0,0,0,0,3200,0.468915964
0,0,0,0,4679,0.295299145
0,0,0,0,6721,0.402112467
0,0,0,0,4000,0.709572607
0,0,0,0,8118,0.268505974
1,0,0,0,10000,0.406259374
0,0,0,0,14667,0.010976275
0,0,0,0,8000,0.473815773
0,0,0,0,10933,0.358423267
0,0,0,0,5417,0.07751938
1,2,0,0,9000,0.414065104
0,0,0,0,7127,0.59161055
0,0,0,0,19410,0.58899593
0,0,0,0,6000,0.143309448
0,0,0,0,2000,0.549725137
0,0,0,0,5791,0.636049724
0,0,0,0,5200,0.366275716
0,0,0,0,8830,0.298720417
1,0,0,0,4300,0.346896071
0,1,1,0,1166,2.718080548
0,0,0,0,6500,0.071219812
1,0,0,0,2880,0.009024644
0,0,0,0,6085,0.147387447
0,0,0,0,7700,0.281781587
0,0,0,0,5429,0.465561694
0,0,0,0,1889,0.293121693
0,0,0,0,6000,0.223462756
0,0,0,0,12083,0.380089374
0,0,0,0,4900,0.24831667
0,0,0,0,17000,0.266690195
0,0,0,0,3669,0.083923706
0,0,0,0,9066,0.151428256
0,0,0,0,7034,0.394598436
0,0,0,0,4471,0.006932021
0,0,0,0,8333,0.079793617
0,0,0,0,2500,0.656137545
0,2,1,1,3746,0.445156125
0,0,0,0,3800,0.548013681
0,0,0,0,25808,0.130962067
0,0,0,0,4000,0.285428643
1,1,0,0,2484,0.212072435
0,0,0,0,13728,0.370893729
0,0,0,0,2916,0.023654439
0,0,0,0,5833,0.191292424
0,0,0,0,4500,0.344145745
0,0,0,0,3000,0.385871376
0,3,0,0,1469,0.092517007
0,0,0,0,18350,0.300092638
1,1,0,0,1211,0.372937294
0,0,0,0,5800,0.050336149
0,0,0,0,5000,0.286742651
0,1,0,0,75000,0.361928508
0,0,0,0,10257,0.002242152
0,0,0,0,1500,0.814123917
0,0,0,0,5000,0.522895421
0,0,0,0,9087,0.235255282
0,2,1,0,10347,0.304406649
0,0,0,0,5150,0.45641623
0,1,0,0,4300,0.299000233
0,0,0,0,8833,0.25798053
0,0,0,0,19450,0.417305023
0,0,0,0,5306,0.197851894
0,0,0,0,6149,0.308943089
0,0,0,0,3750,0.25059984
0,0,0,0,10500,0.355966098
0,0,0,0,3200,0.556388629
0,0,0,0,17564,0.351152861
0,0,0,0,7000,0.278817312
0,0,0,0,9000,0.341184313
1,0,0,0,3000,0.35254915
1,0,0,0,3600,0.815884477
1,0,0,2,1249,0.1488
0,0,0,0,27916,0.120106029
0,4,1,0,4883,0.605855856
0,0,0,0,2365,0.013947591
0,0,0,0,4001,0.345327336
0,0,0,0,13886,0.225534673
0,0,0,0,8500,0.516056934
0,0,0,0,6216,0.898504102
0,0,0,0,5166,0.403715889
0,0,0,0,6670,0.329485834
0,0,0,0,1499,1.028666667
0,0,0,0,10354,0.381265089
1,1,2,0,7968,0.46831472
0,0,0,0,3100,0.338922928
0,0,0,0,3856,0.148820327
0,0,0,0,6732,0.114659142
0,0,0,0,10000,0.00289971
0,0,0,0,3128,1.001917546
0,0,0,0,2909,1.710652921
0,0,0,0,2000,0.045477261
0,0,0,0,5991,0.303571429
0,0,0,0,2932,0.001363791
0,0,0,0,5616,0.005875022
0,0,0,0,4700,0.336311423
0,0,0,0,6534,0.230145371
0,0,0,0,84279,0.016587565
0,0,0,0,14800,0.27835957
0,0,0,0,1255,1.34156051
0,0,0,0,8300,0.474521142
0,0,0,0,4096,0.428850378
0,0,0,0,10384,0.112084738
0,0,0,0,5100,0.353264066
0,0,0,0,45000,0.074376125
0,0,0,0,7000,0.218397372
0,0,0,0,6666,0.1979901
0,0,0,0,4200,0.413711021
0,0,0,0,3500,0.415881177
0,0,0,0,8250,0.408435341
0,0,0,0,4800,0.092272443
0,0,0,0,4666,0.515320334
0,0,0,0,7941,0.005791992
0,0,0,0,6770,0.032048442
0,0,0,0,4000,0.002499375
0,0,0,0,3500,0.011425307
0,0,0,0,6316,0.462561342
0,1,0,0,7000,0.229824311
0,0,0,0,3729,0.009651475
0,0,0,0,2416,0.462143153
0,1,0,0,6600,0.402060294
0,0,0,0,12250,0.203493592
1,1,0,0,7324,0.08668942
0,1,0,0,2652,0.123256691
0,1,0,0,6940,0.274312059
0,0,0,0,4754,0.738380652
0,1,0,0,13416,0.196019975
0,0,0,0,15082,0.170788305
0,0,0,0,3600,0.59122466
0,0,0,0,4709,1.229723992
0,0,0,0,2669,0.007116105
0,0,0,0,17366,0.764207981
0,2,0,0,9583,0.495722037
0,0,0,0,4160,1.452775775
1,0,0,0,900,0
0,0,0,0,5000,0.521495701
0,2,3,1,9000,0.858237974
0,0,0,0,6400,0.396188096
0,0,1,0,2178,0.284075264
1,0,0,0,4100,0.202389661
0,0,0,0,5000,1.009998
0,0,0,0,13248,0.262661333
0,0,0,0,4484,0.017391304
