Loan_To_Value ratio,Driving_Flag,No_Of_PRI_ACCT,LOAN_DEFAULT,employment_status,,,,,,,,,
81.95,0,0,1,1,,,,,,,,,
63,0,0,1,1,,,,,,,,,
67,0,0,1,1,,,,,,,,,
79,0,0,1,1,,,,,,,,,
65,0,0,1,1,,,,,,,,,
82,0,0,1,1,,,,,,,,,
79,0,0,1,1,,,,,,,,,
78,0,0,1,1,,,,,,,,,
65,0,0,1,1,,,,,,,,,
79,0,0,1,1,,,,,,,,,
90,0,0,1,1,,,,,,,,,
79,0,0,1,1,,,,,,,,,
73.93,0,0,1,1,,,,,,,,,
75,0,0,1,1,,,,,,,,,
64,0,0,1,1,,,,,,,,,
79,0,0,1,1,,,,,,,,,
75,0,0,1,1,,,,,,,,,
79,0,0,1,1,,,,,,,,,
81.07,0,0,1,1,,,,,,,,,
74.62,0,0,1,1,,,,,,,,,
74.45,0,0,1,1,,,,,,,,,
64.66,0,0,1,1,,,,,,,,,
39.82,0,0,1,1,,,,,,,,,
86.56,0,0,1,1,,,,,,,,,
82.61,0,0,1,1,,,,,,,,,
84.92,0,0,1,1,,,,,,,,,
77.12,0,0,1,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
82.13,0,0,0,1,,,,,,,,,
76.82,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
50.32,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
76,0,0,0,1,,,,,,,,,
63.28,0,0,0,1,,,,,,,,,
58.42,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
79,0,0,0,1,,,,,,,,,
79,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
74,0,0,0,1,,,,,,,,,
65,0,0,0,1,,,,,,,,,
78.92,0,0,0,1,,,,,,,,,
60,0,0,0,1,,,,,,,,,
79,0,0,0,1,,,,,,,,,
80,0,0,0,1,,,,,,,,,
75,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
35,0,0,0,1,,,,,,,,,
80,0,0,0,1,,,,,,,,,
75,0,0,0,1,,,,,,,,,
62,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
89.34,0,0,0,1,,,,,,,,,
60,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
55.56,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
71.96,0,0,0,1,,,,,,,,,
84.98,0,0,0,1,,,,,,,,,
81.41,0,0,0,1,,,,,,,,,
64.58,0,0,0,1,,,,,,,,,
48.11,0,0,0,1,,,,,,,,,
65.13,0,0,0,1,,,,,,,,,
40,0,0,0,1,,,,,,,,,
61,0,0,0,1,,,,,,,,,
52,0,0,0,1,,,,,,,,,
65.91,0,0,0,1,,,,,,,,,
70.3,0,0,0,1,,,,,,,,,
69,0,0,0,1,,,,,,,,,
58.16,0,0,0,1,,,,,,,,,
57.9,0,0,0,1,,,,,,,,,
73.8,0,0,0,1,,,,,,,,,
74,0,0,0,1,,,,,,,,,
66.28,0,0,0,1,,,,,,,,,
80,0,0,0,1,,,,,,,,,
79.44,0,0,0,1,,,,,,,,,
84.15,0,0,0,1,,,,,,,,,
78.86,0,0,0,1,,,,,,,,,
78.86,0,0,0,1,,,,,,,,,
81.63,0,0,0,1,,,,,,,,,
70.33,0,0,0,1,,,,,,,,,
60.18,0,0,0,1,,,,,,,,,
72.41,0,0,0,1,,,,,,,,,
79.15,0,0,0,1,,,,,,,,,
66.39,0,0,0,1,,,,,,,,,
68.94,0,0,0,1,,,,,,,,,
81.51,0,0,0,1,,,,,,,,,
68.11,0,0,0,1,,,,,,,,,
81.63,0,0,0,1,,,,,,,,,
64.23,0,0,0,1,,,,,,,,,
77.06,0,0,0,1,,,,,,,,,
80.14,0,0,0,1,,,,,,,,,
78.05,0,0,0,1,,,,,,,,,
65.94,0,0,0,1,,,,,,,,,
68.01,0,0,0,1,,,,,,,,,
68.75,0,0,0,1,,,,,,,,,
69.07,0,0,0,1,,,,,,,,,
77.6,0,0,0,1,,,,,,,,,
65.94,0,0,0,1,,,,,,,,,
56.69,0,0,0,1,,,,,,,,,
75.06,0,0,0,1,,,,,,,,,
75.9,0,0,0,1,,,,,,,,,
72.53,0,0,0,1,,,,,,,,,
79.44,0,0,0,1,,,,,,,,,
69.07,0,0,0,1,,,,,,,,,
79.15,0,0,0,1,,,,,,,,,
74.5,0,0,0,1,,,,,,,,,
68.58,0,0,0,1,,,,,,,,,
69.4,0,0,0,1,,,,,,,,,
60.15,0,0,0,1,,,,,,,,,
76.41,0,0,0,1,,,,,,,,,
65.63,0,0,0,1,,,,,,,,,
64.97,0,0,0,1,,,,,,,,,
79.94,0,0,0,1,,,,,,,,,
72,0,0,0,1,,,,,,,,,
44.58,0,0,0,1,,,,,,,,,
61,0,0,0,1,,,,,,,,,
71.65,0,0,0,1,,,,,,,,,
71.07,0,0,0,1,,,,,,,,,
69.92,0,0,0,1,,,,,,,,,
72.07,0,0,0,1,,,,,,,,,
64.96,0,0,0,1,,,,,,,,,
70.42,0,0,0,1,,,,,,,,,
51.73,0,0,0,1,,,,,,,,,
63.37,0,0,0,1,,,,,,,,,
68.09,0,0,0,1,,,,,,,,,
86.27,0,0,0,1,,,,,,,,,
70.63,0,0,0,1,,,,,,,,,
79.67,0,0,0,1,,,,,,,,,
59.02,0,0,0,1,,,,,,,,,
57.02,0,0,0,1,,,,,,,,,
72.52,0,0,0,1,,,,,,,,,
56.38,0,0,0,1,,,,,,,,,
73.93,0,0,0,1,,,,,,,,,
83.71,0,0,0,1,,,,,,,,,
53.72,0,0,0,1,,,,,,,,,
68.45,0,0,0,1,,,,,,,,,
74.58,0,0,0,1,,,,,,,,,
68.05,0,0,0,1,,,,,,,,,
75.67,0,0,0,1,,,,,,,,,
73.98,0,0,0,1,,,,,,,,,
65.09,0,0,0,1,,,,,,,,,
77.27,0,0,0,1,,,,,,,,,
69.82,0,0,0,1,,,,,,,,,
63.64,0,0,0,1,,,,,,,,,
72.28,0,0,0,1,,,,,,,,,
67.57,0,0,0,1,,,,,,,,,
59.74,0,0,0,1,,,,,,,,,
51.09,0,0,0,1,,,,,,,,,
65.84,0,0,0,1,,,,,,,,,
73.86,0,0,0,1,,,,,,,,,
86.16,0,0,0,1,,,,,,,,,
72.66,0,0,0,1,,,,,,,,,
64.5,0,0,0,1,,,,,,,,,
61.4,0,0,0,1,,,,,,,,,
69.68,0,0,0,1,,,,,,,,,
60.23,0,0,0,1,,,,,,,,,
72,0,0,0,1,,,,,,,,,
65.71,0,0,0,1,,,,,,,,,
68.09,0,0,0,1,,,,,,,,,
89.71,0,0,0,1,,,,,,,,,
63.92,0,0,0,1,,,,,,,,,
58.88,0,0,0,1,,,,,,,,,
71.26,0,0,0,1,,,,,,,,,
62.68,0,0,0,1,,,,,,,,,
42.63,0,0,0,1,,,,,,,,,
70.15,0,0,0,1,,,,,,,,,
57.63,0,0,0,1,,,,,,,,,
55.01,0,0,0,1,,,,,,,,,
57.42,0,0,0,1,,,,,,,,,
52.73,0,0,0,1,,,,,,,,,
65.67,0,0,0,1,,,,,,,,,
66.06,0,0,0,1,,,,,,,,,
62.5,0,0,0,1,,,,,,,,,
84.28,0,0,0,1,,,,,,,,,
67.76,0,0,0,1,,,,,,,,,
56.74,0,0,0,1,,,,,,,,,
75.19,0,0,0,1,,,,,,,,,
67.36,0,0,0,1,,,,,,,,,
69.64,0,0,0,1,,,,,,,,,
74.86,0,0,0,1,,,,,,,,,
73.39,0,0,0,1,,,,,,,,,
62.38,0,0,0,1,,,,,,,,,
66.88,0,0,0,1,,,,,,,,,
72.95,0,0,0,1,,,,,,,,,
66.92,0,0,0,1,,,,,,,,,
71.91,0,0,0,1,,,,,,,,,
53.34,0,0,0,1,,,,,,,,,
64.23,0,0,0,1,,,,,,,,,
77.18,0,0,0,1,,,,,,,,,
71.52,0,0,0,1,,,,,,,,,
59.57,0,0,0,1,,,,,,,,,
69.45,0,0,0,1,,,,,,,,,
68.81,0,0,0,1,,,,,,,,,
68.08,0,0,0,1,,,,,,,,,
59.81,0,0,0,1,,,,,,,,,
70.71,0,0,0,1,,,,,,,,,
48.98,0,0,0,1,,,,,,,,,
42.52,0,0,0,1,,,,,,,,,
74.29,0,0,0,1,,,,,,,,,
53.05,0,0,0,1,,,,,,,,,
57.38,0,0,0,1,,,,,,,,,
74.02,0,0,0,1,,,,,,,,,
79.94,0,0,0,1,,,,,,,,,
61.18,0,0,0,1,,,,,,,,,
69.89,0,0,0,1,,,,,,,,,
64.88,0,0,0,1,,,,,,,,,
47.61,0,0,0,1,,,,,,,,,
60.83,0,0,0,1,,,,,,,,,
55.15,0,0,0,1,,,,,,,,,
52.48,0,0,0,1,,,,,,,,,
74.93,0,0,0,1,,,,,,,,,
72.58,0,0,0,1,,,,,,,,,
29.02,0,0,0,1,,,,,,,,,
60.4,0,0,0,1,,,,,,,,,
49.11,0,0,0,1,,,,,,,,,
41.85,0,0,0,1,,,,,,,,,
34.86,0,0,0,1,,,,,,,,,
35.32,0,0,0,1,,,,,,,,,
47.97,0,0,0,1,,,,,,,,,
54.84,0,0,0,1,,,,,,,,,
45.17,0,0,0,1,,,,,,,,,
64.96,0,0,0,1,,,,,,,,,
59.98,0,0,0,1,,,,,,,,,
74.94,0,0,0,1,,,,,,,,,
28.77,0,0,0,1,,,,,,,,,
72.43,0,0,0,1,,,,,,,,,
78.79,0,0,0,1,,,,,,,,,
52.78,0,0,0,1,,,,,,,,,
45.23,0,0,0,1,,,,,,,,,
69.28,0,0,0,1,,,,,,,,,
64.96,0,0,0,1,,,,,,,,,
63.43,0,0,0,1,,,,,,,,,
62.18,0,0,0,1,,,,,,,,,
73.11,0,0,0,1,,,,,,,,,
74.98,0,0,0,1,,,,,,,,,
66.83,0,0,0,1,,,,,,,,,
59.99,0,0,0,1,,,,,,,,,
48.8,0,0,0,1,,,,,,,,,
61.81,0,0,0,1,,,,,,,,,
67.76,0,0,0,1,,,,,,,,,
51.31,0,0,0,1,,,,,,,,,
64.66,0,0,0,1,,,,,,,,,
49.82,0,0,0,1,,,,,,,,,
64.96,0,0,0,1,,,,,,,,,
42.59,0,0,0,1,,,,,,,,,
74.86,0,0,0,1,,,,,,,,,
74.05,0,0,0,1,,,,,,,,,
66.17,0,0,0,1,,,,,,,,,
49.04,0,0,0,1,,,,,,,,,
73.01,0,0,0,1,,,,,,,,,
66.22,0,0,0,1,,,,,,,,,
58.49,0,0,0,1,,,,,,,,,
48.13,0,0,0,1,,,,,,,,,
59.02,0,0,0,1,,,,,,,,,
65.47,0,0,0,1,,,,,,,,,
49.7,0,0,0,1,,,,,,,,,
62.05,0,0,0,1,,,,,,,,,
74.4,0,0,0,1,,,,,,,,,
70.59,0,0,0,1,,,,,,,,,
50,0,0,0,1,,,,,,,,,
69.95,0,0,0,1,,,,,,,,,
74.65,0,0,0,1,,,,,,,,,
51.55,0,0,0,1,,,,,,,,,
65.25,0,0,0,1,,,,,,,,,
74.99,0,0,0,1,,,,,,,,,
77.33,0,0,0,1,,,,,,,,,
64.94,0,0,0,1,,,,,,,,,
60,0,0,0,1,,,,,,,,,
67.92,0,0,0,1,,,,,,,,,
60,0,0,0,1,,,,,,,,,
58,0,0,0,1,,,,,,,,,
31,0,0,0,1,,,,,,,,,
82,0,0,0,1,,,,,,,,,
60,0,0,0,1,,,,,,,,,
65,0,0,0,1,,,,,,,,,
65,0,0,0,1,,,,,,,,,
75,0,0,0,1,,,,,,,,,
52,0,0,0,1,,,,,,,,,
77,0,0,0,1,,,,,,,,,
74,0,0,0,1,,,,,,,,,
39,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
67,0,0,0,1,,,,,,,,,
80,0,0,0,1,,,,,,,,,
85,0,0,0,1,,,,,,,,,
80,0,0,0,1,,,,,,,,,
65,0,0,0,1,,,,,,,,,
74,0,0,0,1,,,,,,,,,
65,0,0,0,1,,,,,,,,,
80,0,0,0,1,,,,,,,,,
68,0,0,0,1,,,,,,,,,
66,0,0,0,1,,,,,,,,,
74,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
50,0,0,0,1,,,,,,,,,
65,0,0,0,1,,,,,,,,,
55,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
62.06,0,0,0,1,,,,,,,,,
50,0,0,0,1,,,,,,,,,
35,0,0,0,1,,,,,,,,,
78,0,0,0,1,,,,,,,,,
50,0,0,0,1,,,,,,,,,
74,0,0,0,1,,,,,,,,,
75,0,0,0,1,,,,,,,,,
56,0,0,0,1,,,,,,,,,
78,0,0,0,1,,,,,,,,,
73,0,0,0,1,,,,,,,,,
80,0,0,0,1,,,,,,,,,
77,0,0,0,1,,,,,,,,,
78,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
56,0,0,0,1,,,,,,,,,
68,0,0,0,1,,,,,,,,,
89,0,0,0,1,,,,,,,,,
60,0,0,0,1,,,,,,,,,
79,0,0,0,1,,,,,,,,,
79.32,0,0,0,1,,,,,,,,,
67,0,0,0,1,,,,,,,,,
65,0,0,0,1,,,,,,,,,
69,0,0,0,1,,,,,,,,,
79,0,0,0,1,,,,,,,,,
78,0,0,0,1,,,,,,,,,
69,0,0,0,1,,,,,,,,,
77,0,0,0,1,,,,,,,,,
63,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
69,0,0,0,1,,,,,,,,,
60,0,0,0,1,,,,,,,,,
75,0,0,0,1,,,,,,,,,
65,0,0,0,1,,,,,,,,,
78,0,0,0,1,,,,,,,,,
67,0,0,0,1,,,,,,,,,
76,0,0,0,1,,,,,,,,,
70,0,0,0,1,,,,,,,,,
68,0,0,0,1,,,,,,,,,
72,0,0,0,1,,,,,,,,,
76,0,0,0,1,,,,,,,,,
75,0,0,0,1,,,,,,,,,
75,0,0,0,1,,,,,,,,,
79,0,0,0,1,,,,,,,,,
75.02,0,0,0,1,,,,,,,,,
69.2,0,0,0,1,,,,,,,,,
69.64,0,0,0,1,,,,,,,,,
52.12,0,0,0,1,,,,,,,,,
83.2,0,0,0,1,,,,,,,,,
62.66,0,0,0,1,,,,,,,,,
76.76,0,0,0,1,,,,,,,,,
83.57,0,0,0,1,,,,,,,,,
83.84,0,0,0,1,,,,,,,,,
78.52,0,0,0,1,,,,,,,,,
85.29,0,0,0,1,,,,,,,,,
69.49,0,0,0,1,,,,,,,,,
66.52,0,0,0,1,,,,,,,,,
54.47,0,0,0,1,,,,,,,,,
66.01,0,0,0,1,,,,,,,,,
70.63,0,0,0,1,,,,,,,,,
69.26,0,0,0,1,,,,,,,,,
63.11,0,0,0,1,,,,,,,,,
68.09,0,0,0,1,,,,,,,,,
72.49,0,0,0,1,,,,,,,,,
81.62,0,0,0,1,,,,,,,,,
65.97,0,0,0,1,,,,,,,,,
83.16,0,0,0,1,,,,,,,,,
56.21,0,0,0,1,,,,,,,,,
79.94,0,0,0,1,,,,,,,,,
79.25,0,0,0,1,,,,,,,,,
76.21,0,0,0,1,,,,,,,,,
77.44,0,0,0,1,,,,,,,,,
75.54,1,0,1,0,,,,,,,,,
75.15,1,0,0,0,,,,,,,,,
79.7,1,0,1,0,,,,,,,,,
72.08,1,0,0,0,,,,,,,,,
74.37,1,0,1,0,,,,,,,,,
44.03,1,0,0,0,,,,,,,,,
74.71,1,0,1,0,,,,,,,,,
68.29,1,0,0,0,,,,,,,,,
82.23,1,0,0,0,,,,,,,,,
40.12,1,0,0,0,,,,,,,,,
74.38,1,0,0,0,,,,,,,,,
81.76,1,0,0,0,,,,,,,,,
71.77,1,0,0,0,,,,,,,,,
80.96,1,0,0,0,,,,,,,,,
70.82,1,0,0,0,,,,,,,,,
79.25,1,0,0,0,,,,,,,,,
79.81,1,0,1,0,,,,,,,,,
64.98,1,0,1,0,,,,,,,,,
61.26,1,0,0,0,,,,,,,,,
61.44,1,0,1,0,,,,,,,,,
84.99,1,0,1,0,,,,,,,,,
51.75,1,0,0,0,,,,,,,,,
84.74,1,0,0,0,,,,,,,,,
68.18,1,0,0,0,,,,,,,,,
84.45,1,0,1,0,,,,,,,,,
76.43,1,0,0,0,,,,,,,,,
83.85,1,0,0,0,,,,,,,,,
75.06,1,0,0,0,,,,,,,,,
78.81,1,0,0,0,,,,,,,,,
63.15,1,0,1,0,,,,,,,,,
78.97,1,0,1,0,,,,,,,,,
84.02,1,0,1,0,,,,,,,,,
79.04,1,0,0,0,,,,,,,,,
73.4,1,0,0,0,,,,,,,,,
84.43,1,0,0,0,,,,,,,,,
79.94,1,0,0,0,,,,,,,,,
74.93,1,0,0,0,,,,,,,,,
61.31,1,0,0,0,,,,,,,,,
66.09,1,0,0,0,,,,,,,,,
71.32,1,0,0,0,,,,,,,,,
77.13,0,0,0,0,,,,,,,,,
77.38,0,0,0,0,,,,,,,,,
85.56,0,0,1,0,,,,,,,,,
71.11,0,0,0,0,,,,,,,,,
68.08,0,0,0,0,,,,,,,,,
89.98,0,0,0,0,,,,,,,,,
89.04,0,0,0,0,,,,,,,,,
73.87,0,0,0,0,,,,,,,,,
89.92,0,0,1,0,,,,,,,,,
77.15,0,0,0,0,,,,,,,,,
57.83,0,0,1,0,,,,,,,,,
87.49,0,0,0,0,,,,,,,,,
69.41,0,0,0,0,,,,,,,,,
72.53,0,0,0,0,,,,,,,,,
71.9,0,0,0,0,,,,,,,,,
87.48,0,0,1,0,,,,,,,,,
78.05,0,0,0,0,,,,,,,,,
89.81,0,0,1,0,,,,,,,,,
89.73,0,0,1,0,,,,,,,,,
82.63,0,0,0,0,,,,,,,,,
61.99,0,0,0,0,,,,,,,,,
74.87,0,0,0,0,,,,,,,,,
74.52,0,0,0,0,,,,,,,,,
73.88,0,0,0,0,,,,,,,,,
69.16,0,0,0,0,,,,,,,,,
50.12,0,0,0,0,,,,,,,,,
74.75,0,0,0,0,,,,,,,,,
83.46,0,0,1,0,,,,,,,,,
74.75,0,0,1,0,,,,,,,,,
84.73,0,0,1,0,,,,,,,,,
74.8,0,0,0,0,,,,,,,,,
71.66,0,0,0,0,,,,,,,,,
88.21,0,0,0,0,,,,,,,,,
74.72,0,0,0,0,,,,,,,,,
73.38,0,0,1,0,,,,,,,,,
74.63,0,0,1,0,,,,,,,,,
68.06,0,0,0,0,,,,,,,,,
69,0,0,0,0,,,,,,,,,
84.51,0,0,1,0,,,,,,,,,
82.14,0,0,1,0,,,,,,,,,
73.66,0,0,0,0,,,,,,,,,
69.5,0,0,0,0,,,,,,,,,
76.02,0,0,0,0,,,,,,,,,
84.51,0,0,0,0,,,,,,,,,
79.2,0,0,0,0,,,,,,,,,
84.33,0,0,0,0,,,,,,,,,
79.15,0,0,0,0,,,,,,,,,
79.16,0,0,0,0,,,,,,,,,
71.76,0,0,0,0,,,,,,,,,
77.45,0,0,0,0,,,,,,,,,
84.77,0,0,0,0,,,,,,,,,
79.94,0,0,0,0,,,,,,,,,
76.17,0,0,0,0,,,,,,,,,
73.73,0,0,0,0,,,,,,,,,
77.59,0,0,0,0,,,,,,,,,
74.65,0,0,1,0,,,,,,,,,
84.99,0,0,1,0,,,,,,,,,
75.11,0,0,0,0,,,,,,,,,
79.15,0,0,0,0,,,,,,,,,
60.23,0,0,0,0,,,,,,,,,
74.62,0,0,0,0,,,,,,,,,
73.64,0,0,0,0,,,,,,,,,
79.89,0,0,0,0,,,,,,,,,
78.77,0,0,0,0,,,,,,,,,
70.48,0,0,0,0,,,,,,,,,
79.39,0,0,0,0,,,,,,,,,
52.21,0,0,0,0,,,,,,,,,
82.93,0,0,0,0,,,,,,,,,
58.94,0,0,0,0,,,,,,,,,
83.53,0,0,0,0,,,,,,,,,
60.15,0,0,0,0,,,,,,,,,
79.82,0,0,0,0,,,,,,,,,
74.31,0,0,0,0,,,,,,,,,
74.72,0,0,0,0,,,,,,,,,
65.89,0,0,1,0,,,,,,,,,
84.91,0,0,0,0,,,,,,,,,
84.93,0,0,0,0,,,,,,,,,
84.94,0,0,0,0,,,,,,,,,
74.04,0,0,0,0,,,,,,,,,
84.96,0,0,0,0,,,,,,,,,
83.95,0,0,0,0,,,,,,,,,
63.75,0,0,0,0,,,,,,,,,
79.05,0,0,0,0,,,,,,,,,
81.44,0,0,0,0,,,,,,,,,
74.53,0,0,0,0,,,,,,,,,
70.89,0,0,0,0,,,,,,,,,
79.87,0,0,0,0,,,,,,,,,
79.75,0,0,1,0,,,,,,,,,
82.97,0,0,0,0,,,,,,,,,
80.59,0,0,0,0,,,,,,,,,
83.9,0,0,1,0,,,,,,,,,
74.86,0,0,0,0,,,,,,,,,
74.99,0,0,1,0,,,,,,,,,
80.94,0,0,0,0,,,,,,,,,
80.29,0,0,1,0,,,,,,,,,
82.66,0,0,0,0,,,,,,,,,
81.69,0,0,0,0,,,,,,,,,
67.73,0,0,0,0,,,,,,,,,
84.43,0,0,0,0,,,,,,,,,
83.5,0,0,0,0,,,,,,,,,
84.96,0,0,1,0,,,,,,,,,
84.87,0,0,0,0,,,,,,,,,
84.43,0,0,0,0,,,,,,,,,
84.43,0,0,0,0,,,,,,,,,
79.25,0,0,0,0,,,,,,,,,
73.89,0,0,1,0,,,,,,,,,
78.64,0,0,0,0,,,,,,,,,
75.64,0,0,0,0,,,,,,,,,
82.64,0,0,0,0,,,,,,,,,
83.62,0,0,0,0,,,,,,,,,
84.94,0,0,1,0,,,,,,,,,
76.22,0,0,1,0,,,,,,,,,
69.66,0,0,1,0,,,,,,,,,
76.68,0,0,0,0,,,,,,,,,
79.93,0,0,1,0,,,,,,,,,
80.52,0,0,0,0,,,,,,,,,
80.29,0,0,0,0,,,,,,,,,
76.66,0,0,0,0,,,,,,,,,
82.23,0,0,0,0,,,,,,,,,
59.39,0,0,0,0,,,,,,,,,
82.46,0,0,0,0,,,,,,,,,
81.55,0,0,0,0,,,,,,,,,
76.39,0,0,0,0,,,,,,,,,
82.74,0,0,1,0,,,,,,,,,
78.16,0,0,0,0,,,,,,,,,
60.29,0,0,0,0,,,,,,,,,
79.86,0,0,1,0,,,,,,,,,
80.34,0,0,0,0,,,,,,,,,
66.96,0,0,1,0,,,,,,,,,
75.8,0,0,0,0,,,,,,,,,
81.26,0,0,0,0,,,,,,,,,
80.82,0,0,0,0,,,,,,,,,
81.06,0,0,0,0,,,,,,,,,
79.89,0,0,1,0,,,,,,,,,
81.16,0,0,1,0,,,,,,,,,
76.33,0,0,1,0,,,,,,,,,
79.58,0,0,1,0,,,,,,,,,
78.06,0,0,1,0,,,,,,,,,
79.45,0,0,0,0,,,,,,,,,
77.47,0,0,1,0,,,,,,,,,
83.36,0,0,1,0,,,,,,,,,
70.58,0,0,0,0,,,,,,,,,
82.81,0,0,1,0,,,,,,,,,
82.73,0,0,1,0,,,,,,,,,
78.4,0,0,0,0,,,,,,,,,
77.11,0,0,0,0,,,,,,,,,
82.48,0,0,1,0,,,,,,,,,
75.51,0,0,0,0,,,,,,,,,
81.94,0,0,0,0,,,,,,,,,
79.65,0,0,1,0,,,,,,,,,
82.18,0,0,0,0,,,,,,,,,
73.53,0,0,0,0,,,,,,,,,
81.42,0,0,0,0,,,,,,,,,
74.85,0,0,0,0,,,,,,,,,
79.95,0,0,1,0,,,,,,,,,
82.12,0,0,1,0,,,,,,,,,
72.56,0,0,0,0,,,,,,,,,
82.36,0,0,0,0,,,,,,,,,
77.13,0,0,1,0,,,,,,,,,
79.96,0,0,0,0,,,,,,,,,
62.44,0,0,1,0,,,,,,,,,
81.15,0,0,0,0,,,,,,,,,
81.18,0,0,1,0,,,,,,,,,
79.28,0,0,0,0,,,,,,,,,
77.81,0,0,1,0,,,,,,,,,
77.13,0,0,0,0,,,,,,,,,
84.07,0,0,1,0,,,,,,,,,
73.45,0,0,1,0,,,,,,,,,
77.81,0,0,1,0,,,,,,,,,
79.29,0,0,1,0,,,,,,,,,
78.4,0,0,1,0,,,,,,,,,
82.77,0,0,1,0,,,,,,,,,
76.13,0,0,1,0,,,,,,,,,
74.4,0,0,1,0,,,,,,,,,
82.77,0,0,1,0,,,,,,,,,
79.95,0,0,1,0,,,,,,,,,
78.52,0,0,1,0,,,,,,,,,
73.55,0,0,1,0,,,,,,,,,
74.87,0,0,1,0,,,,,,,,,
75.91,0,0,1,0,,,,,,,,,
73.08,0,0,1,0,,,,,,,,,
79.57,0,0,1,0,,,,,,,,,
69.66,0,0,1,0,,,,,,,,,
80.42,0,0,1,0,,,,,,,,,
64.37,0,0,1,0,,,,,,,,,
73.39,0,0,1,0,,,,,,,,,
81.47,0,0,1,0,,,,,,,,,
87.42,0,0,1,0,,,,,,,,,
84.92,0,0,1,0,,,,,,,,,
86.1,0,0,1,0,,,,,,,,,
63.16,0,0,1,0,,,,,,,,,
63.03,0,0,1,0,,,,,,,,,
82.81,0,0,1,0,,,,,,,,,
67.78,0,0,0,0,,,,,,,,,
77.81,0,0,0,0,,,,,,,,,
76.13,0,0,0,0,,,,,,,,,
45.1,0,0,0,0,,,,,,,,,
76.49,0,0,0,0,,,,,,,,,
77.05,0,0,0,0,,,,,,,,,
79.12,0,0,0,0,,,,,,,,,
77.75,0,0,0,0,,,,,,,,,
79.84,0,0,0,0,,,,,,,,,
81.53,0,0,0,0,,,,,,,,,
59.55,0,0,0,0,,,,,,,,,
76.59,0,0,0,0,,,,,,,,,
82.11,0,0,0,0,,,,,,,,,
82.77,0,0,0,0,,,,,,,,,
63.25,0,0,0,0,,,,,,,,,
79.12,0,0,0,0,,,,,,,,,
80.28,0,0,0,0,,,,,,,,,
67.67,0,0,0,0,,,,,,,,,
78.41,0,0,0,0,,,,,,,,,
80.06,0,0,0,0,,,,,,,,,
74.99,0,0,0,0,,,,,,,,,
69.52,0,0,0,0,,,,,,,,,
79.06,0,0,0,0,,,,,,,,,
73.77,0,0,0,0,,,,,,,,,
64.92,0,0,0,0,,,,,,,,,
63.83,0,0,0,0,,,,,,,,,
73.39,0,0,0,0,,,,,,,,,
68.38,0,0,0,0,,,,,,,,,
78.83,0,0,0,0,,,,,,,,,
73.85,0,0,0,0,,,,,,,,,
76.71,0,0,0,0,,,,,,,,,
73.37,0,0,0,0,,,,,,,,,
69.09,0,0,0,0,,,,,,,,,
83.48,0,0,0,0,,,,,,,,,
68.82,0,0,0,0,,,,,,,,,
63.57,0,0,0,0,,,,,,,,,
65.71,0,0,0,0,,,,,,,,,
89.77,0,0,0,0,,,,,,,,,
83.81,0,0,0,0,,,,,,,,,
76.55,0,0,0,0,,,,,,,,,
49.52,0,0,0,0,,,,,,,,,
82.24,0,0,0,0,,,,,,,,,
86.61,0,0,0,0,,,,,,,,,
85.29,0,0,0,0,,,,,,,,,
82.49,0,0,0,0,,,,,,,,,
76.44,0,0,0,0,,,,,,,,,
59.83,0,0,0,0,,,,,,,,,
72.44,0,0,0,0,,,,,,,,,
80.17,0,0,0,0,,,,,,,,,
84.24,0,0,0,0,,,,,,,,,
60.05,0,0,0,0,,,,,,,,,
57.55,0,0,0,0,,,,,,,,,
80.48,0,0,0,0,,,,,,,,,
68.04,0,0,0,0,,,,,,,,,
69.63,0,0,0,0,,,,,,,,,
74.62,0,0,0,0,,,,,,,,,
57.17,0,0,0,0,,,,,,,,,
82.06,0,0,0,0,,,,,,,,,
82.72,0,0,0,0,,,,,,,,,
77.43,0,0,0,0,,,,,,,,,
76.72,0,0,0,0,,,,,,,,,
83.58,0,0,0,0,,,,,,,,,
85.48,0,0,0,0,,,,,,,,,
38.63,0,0,0,0,,,,,,,,,
79.04,0,0,0,0,,,,,,,,,
19.03,0,0,0,0,,,,,,,,,
74.64,0,0,0,0,,,,,,,,,
54.22,0,0,0,0,,,,,,,,,
82.36,0,0,0,0,,,,,,,,,
84.88,0,0,0,0,,,,,,,,,
